etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value,name_normalized,company_ticker,name_normalized_old
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Switzerland — 6.3%,Alcon Inc.,764,"43,577",,,alcon,ALC,ALCON INC.
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Switzerland — 6.3%,"Baloise Holding AG, Registered",62,"9,674",,,baloise holding registered,UBS,"BALOISE HOLDING AG, REGISTERED"
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Switzerland — 6.3%,"Banque Cantonale Vaudoise, Registered",56,"6,001",,,banque cantonale vaudoise registered,0ACP.L,"BANQUE CANTONALE VAUDOISE, REGISTERED"
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Switzerland — 6.3%,"Clariant AG, Registered",256,"5,345",,,clariant registered,UBS,"CLARIANT AG, REGISTERED"
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Switzerland — 6.3%,Coca-Cola HBC AG,322,"8,597",,,coca cola hbc,CCH,COCA-COLA HBC AG
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Switzerland — 6.3%,"Geberit AG, Registered",56,"32,377",,,geberit registered,UBS,"GEBERIT AG, REGISTERED"
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Switzerland — 6.3%,"Givaudan SA, Registered",14,"58,926",,,givaudan registered,GIVAU2,"GIVAUDAN SA, REGISTERED"
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Switzerland — 6.3%,Julius Baer Group Ltd.,406,"19,523",,,julius baer,JBAXY,JULIUS BAER GROUP LTD.
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Switzerland — 6.3%,"Kuehne & Nagel International AG, Registered",82,"15,941",,,kuehne and nagel international registered,KUEHN4,"KUEHNE & NAGEL INTERNATIONAL AG, REGISTERED"
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Switzerland — 6.3%,"Logitech International SA, Registered",278,"20,630",,,logitech international registered,LOGI,"LOGITECH INTERNATIONAL SA, REGISTERED"
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Switzerland — 6.3%,"Lonza Group AG, Registered",116,"72,193",,,lonza registered,UBS,"LONZA GROUP AG, REGISTERED"
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Switzerland — 6.3%,Partners Group Holding AG,28,"28,540",,,partners holding,PGHN,PARTNERS GROUP HOLDING AG
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Switzerland — 6.3%,"SGS SA, Registered",8,"20,772",,,sgs registered,UBS,"SGS SA, REGISTERED"
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Switzerland — 6.3%,"Sika AG, Registered",218,"52,439",,,sika registered,UBS,"SIKA AG, REGISTERED"
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Switzerland — 6.3%,"Sonova Holding AG, Registered",84,"19,693",,,sonova holding registered,SONVY,"SONOVA HOLDING AG, REGISTERED"
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Switzerland — 6.3%,"Straumann Holding AG, Registered",16,"15,793",,,straumann holding registered,QS51.F,"STRAUMANN HOLDING AG, REGISTERED"
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Switzerland — 6.3%,"Swiss Life Holding AG, Registered",48,"19,446",,,swiss life holding registered,SZLMY,"SWISS LIFE HOLDING AG, REGISTERED"
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Switzerland — 6.3%,"Swiss Prime Site AG, Registered",78,"7,047",,,swiss prime site registered,UBS,"SWISS PRIME SITE AG, REGISTERED"
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Switzerland — 6.3%,Swiss Re AG,440,"35,495",,,swiss re,SREN,SWISS RE AG
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Switzerland — 6.3%,"Swisscom AG, Registered",38,"21,101",,,swisscom registered,UBS,"SWISSCOM AG, REGISTERED"
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Switzerland — 6.3%,"Temenos AG, Registered",94,"15,220",,,temenos registered,UBS,"TEMENOS AG, REGISTERED"
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Switzerland — 6.3%,Vifor Pharma AG,64,"9,485",,,vifor pharma,VIFOR,VIFOR PHARMA AG
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Switzerland — 6.3%,Zurich Insurance Group AG,224,"83,087","7,04,698",,zurich insurance,ZURN,ZURICH INSURANCE GROUP AG
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,3i Group PLC,"1,856","23,310",,,3i,III,3I GROUP PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Admiral Group PLC,280,"9,886",,,admiral,ADM,ADMIRAL GROUP PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Antofagasta PLC,568,"8,168",,,antofagasta,ANTO,ANTOFAGASTA PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Ashtead Group PLC,662,"23,090",,,ashtead,AHT,ASHTEAD GROUP PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Associated British Foods PLC,586,"16,053",,,associated british foods,ABF,ASSOCIATED BRITISH FOODS PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Auto Trader Group PLC,"1,376","10,376",,,auto trader,AUTO,AUTO TRADER GROUP PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,AVEVA Group PLC,92,"6,248",,,aveva,AVEVA,AVEVA GROUP PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Aviva PLC,"5,798","21,947",,,aviva,AV.,AVIVA PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Barratt Developments PLC,"1,412","9,929",,,barratt developments,3BA.SG,BARRATT DEVELOPMENTS PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Berkeley Group Holdings PLC,172,"10,499",,,berkeley,BKGL.XC,BERKELEY GROUP HOLDINGS PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,British Land Co. PLC (The),"1,084","5,308",,,british land the,BLD.F,BRITISH LAND CO. PLC (THE)
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,BT Group PLC,"13,202","18,499",,,bt,BT.A,BT GROUP PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Bunzl PLC,508,"16,474",,,bunzl,BNZL,BUNZL PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Burberry Group PLC,654,"12,649",,,burberry,BURBY,BURBERRY GROUP PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Coca-Cola European Partners PLC,312,"12,842",,,coca cola european partners,CK0.SG,COCA-COLA EUROPEAN PARTNERS PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Compass Group PLC,"2,530","41,345",,,compass,CPG,COMPASS GROUP PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Croda International PLC,188,"14,852",,,croda international,CRDA,CRODA INTERNATIONAL PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Direct Line Insurance Group PLC,"2,076","8,197",,,direct line insurance,DIREC,DIRECT LINE INSURANCE GROUP PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Ferguson PLC,334,"32,986",,,ferguson,FERGU,FERGUSON PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Halma PLC,650,"19,304",,,halma,HLMA,HALMA PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Hikma Pharmaceuticals PLC,372,"11,810",,,hikma pharmaceuticals,HIK,HIKMA PHARMACEUTICALS PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Informa PLC,"2,242","12,410",,,informa,INF,INFORMA PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,InterContinental Hotels Group PLC,226,"13,333",,,intercontinental hotels,IHG,INTERCONTINENTAL HOTELS GROUP PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Intertek Group PLC,250,"19,669",,,intertek,ITRK,INTERTEK GROUP PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,J Sainsbury PLC,"2,522","6,207",,,j sainsbury,JSNSF,J SAINSBURY PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,JD Sports Fashion PLC,922,"8,960",,,jd sports fashion,JD.,JD SPORTS FASHION PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Kingfisher PLC,"3,998","14,470",,,kingfisher,KGF,KINGFISHER PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Land Securities Group PLC,868,"6,719",,,land securities,LANDL.XC,LAND SECURITIES GROUP PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Legal & General Group PLC,"8,544","24,859",,,legal and general,LGEN,LEGAL & GENERAL GROUP PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Lloyds Banking Group PLC,"1,07,334","40,743",,,lloyds banking,LLOY,LLOYDS BANKING GROUP PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,London Stock Exchange Group PLC,482,"56,793",,,london stock exchange,LSEG,LONDON STOCK EXCHANGE GROUP PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Mondi PLC,764,"14,945",,,mondi,MNDI,MONDI PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Next PLC,180,"14,552",,,next,NXT,NEXT PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Ocado Group PLC,712,"23,805",,,ocado,OCDGF,OCADO GROUP PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Pearson PLC,"1,178","8,823",,,pearson,PSON,PEARSON PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Persimmon PLC,446,"15,646",,,persimmon,OHP.F,PERSIMMON PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Prudential PLC,"3,892","63,655",,,prudential,PRU,PRUDENTIAL PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,RELX PLC,"2,876","65,560",,,relx,REL,RELX PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Rentokil Initial PLC,"2,620","18,698",,,rentokil initial,RTO,RENTOKIL INITIAL PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,RSA Insurance Group PLC,"1,600","9,625",,,rsa insurance,RSAIN,RSA INSURANCE GROUP PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Sage Group PLC (The),"1,596","15,826",,,sage the,SGPYY,SAGE GROUP PLC (THE)
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Schroders PLC,296,"11,486",,,schroders,SDR,SCHRODERS PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Segro PLC,"1,804","23,015",,,segro,SGROL.XC,SEGRO PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Spirax-Sarco Engineering PLC,112,"15,364",,,spirax sarco engineering,1LNB.SG,SPIRAX-SARCO ENGINEERING PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,St. James’s Place PLC,"1,148","15,061",,,st james s place,1IV.SG,ST. JAMES’S PLACE PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Taylor Wimpey PLC,"5,652","9,271",,,taylor wimpey,TWODF,TAYLOR WIMPEY PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,United Utilities Group PLC,"1,000","11,129",,,united utilities,UU.,UNITED UTILITIES GROUP PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Whitbread PLC,320,"10,836",,,whitbread,WTB,WHITBREAD PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,Wm Morrison Supermarkets PLC,"3,522","9,068",,,wm morrison supermarkets,WMMOR,WM MORRISON SUPERMARKETS PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,United Kingdom — 8.2%,WPP PLC,"1,770","15,300","9,09,600",11060642,wpp,WPP,WPP PLC
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,GERMANY — 0.5%,"Henkel AG & Co. KGaA, Preference Shares, NVS",296,"30,288",,,henkel and kgaa preference shares,HEN3.DE,"HENKEL AG & CO. KGAA, PREFERENCE SHARES, NVS"
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,GERMANY — 0.5%,"Sartorius AG, Preference Shares, NVS",52,"22,077","52,365",,sartorius preference shares,SARTO,"SARTORIUS AG, PREFERENCE SHARES, NVS"
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,ITALY — 0.0%,"Telecom Italia SpA/Milano, Preference Shares, NVS","9,390","4,445","4,445","56,810",telecom italia milano preference shares,TITRM.XC,"TELECOM ITALIA SPA/MILANO, PREFERENCE SHARES, NVS"
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Aerospace & Defense — 0.0%,"Spirit AeroSystems Holdings Inc., Class A","14,011","3,10,484","3,10,484",,spirit aerosystems,SPR,"SPIRIT AEROSYSTEMS HOLDINGS INC., CLASS A"
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Air Freight & Logistics — 0.7%,CH Robinson Worldwide Inc.,"18,315","12,98,533",,,ch robinson worldwide,CHRW,CH ROBINSON WORLDWIDE INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Air Freight & Logistics — 0.7%,Echo Global Logistics Inc.,"4,005","70,208",,,echo global logistics,ECHOG3,ECHO GLOBAL LOGISTICS INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Air Freight & Logistics — 0.7%,Expeditors International of Washington Inc.,"23,051","16,50,567",,,expeditors international of washington,EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Air Freight & Logistics — 0.7%,"United Parcel Service Inc., Class B","94,682","89,62,598","1,19,81,906",,united parcel service,UPS,"UNITED PARCEL SERVICE INC., CLASS B"
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Airlines — 0.1%,Delta Air Lines Inc.,"21,891","5,67,196",,,delta air lines,DAL,DELTA AIR LINES INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Airlines — 0.1%,Southwest Airlines Co.,"17,815","5,56,719","11,23,915",,southwest airlines,LUV,SOUTHWEST AIRLINES CO.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Auto Components — 0.2%,Aptiv PLC,"34,547","24,02,744",,,aptiv,APTV,APTIV PLC
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Auto Components — 0.2%,Autoliv Inc.,"11,107","6,66,642",,,autoliv,ALV,AUTOLIV INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Auto Components — 0.2%,BorgWarner Inc.,"27,962","7,98,874","38,68,260",,borgwarner,BWA,BORGWARNER INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Automobiles — 0.8%,Harley-Davidson Inc.,"20,735","4,52,645",,,harley davidson,HOG,HARLEY-DAVIDSON INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Automobiles — 0.8%,Tesla Inc.,"18,266","1,42,81,820","1,47,34,465",,tesla,TSLA,TESLA INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Banks — 1.6%,Bank of Hawaii Corp.,"5,515","3,76,013",,,bank of hawaii,BOH,BANK OF HAWAII CORP.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Banks — 1.6%,Cathay General Bancorp.,"9,981","2,78,670",,,cathay general bancorp,CATY,CATHAY GENERAL BANCORP.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Banks — 1.6%,CIT Group Inc.,"12,765","2,42,280",,,cit,PJ4A.SG,CIT GROUP INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Banks — 1.6%,Citizens Financial Group Inc.,"58,849","13,17,629",,,citizens financial,CFG,CITIZENS FINANCIAL GROUP INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Banks — 1.6%,Comerica Inc.,"19,514","6,80,258",,,comerica,CMA,COMERICA INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Banks — 1.6%,First Republic Bank/CA,"22,766","23,74,266",,,first republic bank ca,FIRST3,FIRST REPUBLIC BANK/CA
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Banks — 1.6%,Heartland Financial USA Inc.,"4,620","1,56,941",,,heartland financial usa,HEART,HEARTLAND FINANCIAL USA INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/21,Banks — 1.6%,International Bancshares Corp,"7,705","2,23,368",,,international bancshares,IBOC,INTERNATIONAL BANCSHARES CORP
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Banks — 1.6%,KeyCorp.,"1,33,348","15,53,504",,,keycorp,KEY,KEYCORP.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Banks — 1.6%,M&T Bank Corp.,"16,974","19,02,446",,,m and t bank,MTB,M&T BANK CORP.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Banks — 1.6%,Old National Bancorp./IN,"18,439","2,61,281",,,old national bancorp in,OLDNA,OLD NATIONAL BANCORP./IN
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Banks — 1.6%,People’s United Financial Inc.,"59,387","7,53,621",,,people s united financial,PEOPL,PEOPLE’S UNITED FINANCIAL INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Banks — 1.6%,PNC Financial Services Group Inc. (The),"59,202","63,15,077",,,pnc financial services the,PNCFI4,PNC FINANCIAL SERVICES GROUP INC. (THE)
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Banks — 1.6%,Regions Financial Corp.,"1,30,575","14,03,681",,,regions financial,RF,REGIONS FINANCIAL CORP.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Banks — 1.6%,Signature Bank/New York NY,"7,350","7,87,773",,,signature bank new york ny,SIGNA2,SIGNATURE BANK/NEW YORK NY
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Banks — 1.6%,SVB Financial Group,"6,978","13,47,940",,,svb financial,SVBFI,SVB FINANCIAL GROUP
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Banks — 1.6%,Truist Financial Corp.,"1,81,212","67,62,832",,,truist financial,TFC,TRUIST FINANCIAL CORP.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Banks — 1.6%,Umpqua Holdings Corp.,"30,246","3,78,831",,,umpqua,UMPQU,UMPQUA HOLDINGS CORP.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Banks — 1.6%,Zions Bancorp. N.A.,"23,075","7,29,401","2,78,45,812",,zions bancorp n a,ZION,ZIONS BANCORP. N.A.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Beverages — 2.8%,Coca-Cola Co. (The),"5,49,947","2,52,37,068",,,coca cola the,KO,COCA-COLA CO. (THE)
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Beverages — 2.8%,PepsiCo Inc.,"1,88,409","2,49,24,626","5,01,61,694",,pepsico,PEP,PEPSICO INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Biotechnology — 3.8%,AbbVie Inc.,"1,99,811","1,64,24,464",,,abbvie,ABBV,ABBVIE INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Biotechnology — 3.8%,Amgen Inc.,"80,283","1,92,05,299",,,amgen,AMGN,AMGEN INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Biotechnology — 3.8%,Biogen Inc.,"24,382","72,37,309",,,biogen,BIIB,BIOGEN INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Biotechnology — 3.8%,BioMarin Pharmaceutical Inc.,"24,133","22,20,719",,,biomarin pharmaceutical,BMRN,BIOMARIN PHARMACEUTICAL INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Biotechnology — 3.8%,Gilead Sciences Inc.,"1,70,942","1,43,59,128",,,gilead sciences,GILD,GILEAD SCIENCES INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Biotechnology — 3.8%,Vertex Pharmaceuticals Inc.,"34,743","87,27,442","6,81,74,361",,vertex pharmaceuticals,VRTX,VERTEX PHARMACEUTICALS INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Building Products — 0.7%,Allegion PLC,"12,584","12,65,195",,,allegion,ALLE,ALLEGION PLC
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Building Products — 0.7%,AO Smith Corp.,"18,472","7,82,843",,,ao smith,AOSMI,AO SMITH CORP.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Building Products — 0.7%,Builders FirstSource Inc.,"15,746","2,88,939",,,builders firstsource,BLDR,BUILDERS FIRSTSOURCE INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/21,Building Products — 0.7%,Fortune Brands Home & Security Inc,"18,845","9,08,329",,,fortune brands home and security,2FB.SG,FORTUNE BRANDS HOME & SECURITY INC
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Building Products — 0.7%,Johnson Controls International PLC,"1,04,397","30,38,997",,,johnson controls international,JCI,JOHNSON CONTROLS INTERNATIONAL PLC
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Building Products — 0.7%,Lennox International Inc.,"4,687","8,74,969",,,lennox international,LII,LENNOX INTERNATIONAL INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Building Products — 0.7%,Masco Corp.,"38,465","15,78,604",,,masco,MAS,MASCO CORP.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Building Products — 0.7%,Owens Corning,"14,677","6,36,395",,,owens corning,OC,OWENS CORNING
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Building Products — 0.7%,Trane Technologies PLC,"32,448","28,36,604","1,22,10,875",,trane technologies,TT,TRANE TECHNOLOGIES PLC
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Capital Markets — 3.6%,Ameriprise Financial Inc.,"17,151","19,71,336",,,ameriprise financial,AMP,AMERIPRISE FINANCIAL INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Capital Markets — 3.6%,Bank of New York Mellon Corp. (The),"1,12,284","42,15,141",,,bank of new york mellon the,BANKO,BANK OF NEW YORK MELLON CORP. (THE)
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Capital Markets — 3.6%,BlackRock Inc.,"15,643","78,53,412",,,blackrock,BLK,BLACKROCK INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Capital Markets — 3.6%,Charles Schwab Corp. (The),"1,55,960","58,82,811",,,charles schwab the,SCHW,CHARLES SCHWAB CORP. (THE)
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Capital Markets — 3.6%,CME Group Inc.,"48,419","86,28,750",,,cme,CME,CME GROUP INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Capital Markets — 3.6%,E*TRADE Financial Corp.,"30,569","12,41,407",,,e trade financial,ETRAD2,E*TRADE FINANCIAL CORP.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Capital Markets — 3.6%,FactSet Research Systems Inc.,"5,141","14,13,775",,,factset research systems,FDS,FACTSET RESEARCH SYSTEMS INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Capital Markets — 3.6%,Franklin Resources Inc.,"40,462","7,62,304",,,franklin resources,BEN,FRANKLIN RESOURCES INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Capital Markets — 3.6%,Intercontinental Exchange Inc.,"75,237","67,29,950",,,intercontinental exchange,ICE,INTERCONTINENTAL EXCHANGE INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Capital Markets — 3.6%,Invesco Ltd.,"52,229","4,50,214",,,invesco,IVZ,INVESCO LTD.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Capital Markets — 3.6%,Legg Mason Inc.,"11,759","5,85,951",,,legg mason,LEGGM,LEGG MASON INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Capital Markets — 3.6%,Moody’s Corp.,"22,962","56,00,432",,,moody s,DUT.SG,MOODY’S CORP.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Capital Markets — 3.6%,Northern Trust Corp.,"27,234","21,55,843",,,northern trust,NTRS,NORTHERN TRUST CORP.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Capital Markets — 3.6%,S&P Global Inc.,"33,021","96,71,190",,,s and p global,SPGI,S&P GLOBAL INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Capital Markets — 3.6%,State Street Corp.,"49,188","31,00,812",,,state street,STT,STATE STREET CORP.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Capital Markets — 3.6%,T Rowe Price Group Inc.,"31,482","36,40,264",,,t rowe price,TROW,T ROWE PRICE GROUP INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Capital Markets — 3.6%,TD Ameritrade Holding Corp.,"36,592","14,36,968","6,53,40,560",,td ameritrade holding,TDAME,TD AMERITRADE HOLDING CORP.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Chemicals — 2.2%,Air Products & Chemicals Inc.,"29,782","67,18,224",,,air products and chemicals,APD,AIR PRODUCTS & CHEMICALS INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Chemicals — 2.2%,Albemarle Corp.,"14,341","8,80,968",,,albemarle,ALB,ALBEMARLE CORP.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Chemicals — 2.2%,Axalta Coating Systems Ltd.,"28,835","5,69,203",,,axalta coating systems,AXTA,AXALTA COATING SYSTEMS LTD.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Chemicals — 2.2%,Ecolab Inc.,"35,050","67,82,175",,,ecolab,ECL,ECOLAB INC.
DSI,iShares MSCI KLD 400 Social ETF,30/04/20,Chemicals — 2.2%,HB Fuller Co.,"6,941","2,55,359",,,hb fuller,FUL,HB FULLER CO.
