etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value,company_ticker,name_normalized
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,ANZ Group Holdings Ltd.,"34,643","6,11,254",,,ANZ,ANZ
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,Aristocrat Leisure Ltd.,"16,330","4,70,804",,,ALL,ARISTOCRAT LEISURE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,Brambles Ltd.,"96,350","9,18,675",,,BXB,BRAMBLES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,CAR Group Ltd.,"9,461","2,03,140",,,CAR,CAR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,Cochlear Ltd.,"1,495","2,96,681",,,COH,COCHLEAR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,Commonwealth Bank of Australia,"21,645","16,50,526",,,CBA,COMMONWEALTH BANK OF AUSTRALIA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,Computershare Ltd.,"33,646","5,57,287",,,CPU,COMPUTERSHARE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,CSL Ltd.,"7,485","14,69,886",,,CSL,CSL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,Endeavour Group Ltd./Australia,"35,774","1,30,923",,,ZZ_EN91D,ENDEAVOUR AUSTRALIA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,Goodman Group,"34,710","5,76,157",,,MY4.SG,GOODMAN
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,GPT Group (The),"27,843","84,152",,,ZZ_GPE95,GPT THE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,IDP Education Ltd.,"6,250","80,036",,,03F.F,IDP EDUCATION
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,IGO Ltd.,"1,22,567","5,95,824",,,IIDDY,IGO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,Insurance Australia Group Ltd.,"24,189","94,952",,,IAUGY,INSURANCE AUSTRALIA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,James Hardie Industries PLC,"1,335","50,157",,,JHX,JAMES HARDIE INDUSTRIES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,Lottery Corp. Ltd. (The),"49,159","1,61,359",,,ZZ_LOED6,LOTTERY THE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,Macquarie Group Ltd.,"3,775","4,65,795",,,MQBKY,MACQUARIE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,National Australia Bank Ltd.,"14,973","3,15,786",,,NAB,NATIONAL AUSTRALIA BANK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,Pilbara Minerals Ltd.,"3,00,572","6,84,602",,,PILBF,PILBARA MINERALS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,QBE Insurance Group Ltd.,"18,506","1,90,549",,,QBE,QBE INSURANCE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,Ramsay Health Care Ltd.,"4,784","1,59,492",,,RMYHY,RAMSAY HEALTH CARE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,REA Group Ltd.,"2,039","2,43,185",,,REA,REA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,Scentre Group,"1,43,552","2,85,388",,,SCG,SCENTRE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,SEEK Ltd.,"14,597","2,40,636",,,SKLTY,SEEK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,Sonic Healthcare Ltd.,"11,393","2,37,546",,,SHL,SONIC HEALTHCARE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,Stockland,"48,207","1,42,361",,,STKAF,STOCKLAND
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,Suncorp Group Ltd.,"31,632","2,91,158",,,SUN,SUNCORP
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,Telstra Corp. Ltd.,"2,60,182","6,86,187",,,TLS,TELSTRA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,Transurban Group,"1,21,578","10,68,091",,,TU9.SG,TRANSURBAN
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,Vicinity Ltd.,"1,01,952","1,35,332",,,ZZ_VIF28,VICINITY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,Westpac Banking Corp.,"39,662","6,22,202",,,WBC,WESTPAC BANKING
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,WiseTech Global Ltd.,"5,517","2,59,746",,,WTC,WISETECH GLOBAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,Woolworths Group Ltd.,"8,358","1,96,287",,,WOW,WOOLWORTHS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Australia — 1.7%,Xero Ltd.,"3,522","2,52,100","1,44,28,256",,XRO,XERO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Austria — 0.1%,Erste Group Bank AG,"3,992","1,71,969",,,EBS,ERSTE BANK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Austria — 0.1%,Verbund AG,"5,498","4,47,088","6,19,057",,VER,VERBUND
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Belgium — 0.3%,Ageas SA/NV,"7,030","3,02,093",,,AGS,AGEAS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Belgium — 0.3%,Anheuser-Busch InBev SA/NV,"18,585","11,49,623",,,ABI,ANHEUSER BUSCH INBEV
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Belgium — 0.3%,Argenx SE,448,"1,69,179",,,ARGX,ARGENX SE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Belgium — 0.3%,Elia Group SA/NV,"3,478","4,18,770",,,ELI,ELIA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Belgium — 0.3%,KBC Group NV,"2,923","1,90,672","22,30,337",,KBC.BR,KBC
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Brazil — 0.4%,Ambev SA,"20,116","53,108",,,ABEVN.MX,AMBEV
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Brazil — 0.4%,Atacadao SA,"15,019","31,557",,,ZZ_AT111,ATACADAO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Brazil — 0.4%,"B3 SA - Brasil, Bolsa, Balcao","96,466","2,54,872",,,B3SA3,B3 BRASIL BOLSA BALCAO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Brazil — 0.4%,Banco BTG Pactual SA,"35,662","2,59,274",,,BPA11.BA,BANCO BTG PACTUAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Brazil — 0.4%,Banco do Brasil SA,"66,353","7,56,020",,,BBAS3,BANCO DO BRASIL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Brazil — 0.4%,BB Seguridade Participacoes SA,"38,935","2,69,160",,,BBSEY,BB SEGURIDADE PARTICIPACOES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Brazil — 0.4%,CCR SA,"64,064","1,69,651",,,ZZ_CC531,CCR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Brazil — 0.4%,Cia. de Saneamento Basico do Estado de Sao Paulo,"7,697","1,22,514",,,ZZ_CDSBD,CIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Brazil — 0.4%,Equatorial Energia SA,"5,128","36,671",,,ZZ_EQFA3,EQUATORIAL ENERGIA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Brazil — 0.4%,Hapvida Participacoes e Investimentos SA (a)(b),"1,18,656","92,925",,,ZZ_HPEIA,HAPVIDA PARTICIPACOES E INVESTIMENTOS A B
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Brazil — 0.4%,Hypera SA,"30,242","1,93,682",,,HYPMY,HYPERA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Brazil — 0.4%,Localiza Rent a Car SA,"9,844","1,07,532",,,RENT3,LOCALIZA RENT A CAR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Brazil — 0.4%,Lojas Renner SA,"71,214","2,30,701",,,LREN3.BA,LOJAS RENNER
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Brazil — 0.4%,Raia Drogasil SA,"40,459","2,06,607",,,RADL3,RAIA DROGASIL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Brazil — 0.4%,Sendas Distribuidora SA,"57,338","1,58,089",,,ZZ_SEDC9,SENDAS DISTRIBUIDORA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Brazil — 0.4%,Suzano SA,"8,773","91,406",,,SPXB.DU,SUZANO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Brazil — 0.4%,Telefonica Brasil SA,"7,971","82,632",,,VIVT3,TELEFONICA BRASIL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Brazil — 0.4%,Tim SA,"24,870","87,043","32,03,444",,TIMS3,TIM
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,Agnico Eagle Mines Ltd.,"2,488","1,22,286",,,AEM,AGNICO EAGLE MINES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,Bank of Montreal,"3,291","3,09,995",,,BMO,BANK OF MONTREAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,Bank of Nova Scotia (The),"14,057","6,57,342",,,BKN.F,BANK OF NOVA SCOTIA THE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,BCE Inc.,"18,720","7,55,372",,,BCE,BCE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,"Brookfield Renewable Corp., Class A","16,127","4,50,541",,,BEPC,BROOKFIELD RENEWABLE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,CAE Inc.,"48,415","9,69,416",,,CAE,CAE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,Canadian Imperial Bank of Commerce,"3,580","1,61,792",,,CM,CANADIAN IMPERIAL BANK OF COMMERCE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,Canadian National Railway Co.,"9,035","11,20,798",,,CNR,CANADIAN NATIONAL RAILWAY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,Canadian Pacific Kansas City Ltd.,"11,440","9,20,595",,,CP,CANADIAN PACIFIC KANSAS CITY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,CGI Inc.,"1,753","1,96,312",,,GIB.A,CGI
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,Constellation Software Inc./Canada,463,"12,79,663",,,ZZ_CSC,CONSTELLATION SOFTWARE CANADA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,Dollarama Inc.,"9,672","7,09,834",,,DOL,DOLLARAMA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,Element Fleet Management Corp.,"23,110","3,89,851",,,EFN,ELEMENT FLEET MANAGEMENT
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,Enbridge Inc.,"58,596","20,80,682",,,ENB,ENBRIDGE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,Fairfax Financial Holdings Ltd.,941,"9,80,909",,,FFH.TO,FAIRFAX FINANCIAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,First Quantum Minerals Ltd.,"31,094","2,82,158",,,FM.TO,FIRST QUANTUM MINERALS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,Franco-Nevada Corp.,"11,159","12,07,325",,,FNV,FRANCO NEVADA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,George Weston Ltd.,"1,606","2,04,625",,,WN,GEORGE WESTON
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,Hydro One Ltd.,"47,527","14,10,486",,,H,HYDRO ONE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,Intact Financial Corp.,"1,623","2,53,811",,,IFC,INTACT FINANCIAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,Loblaw Companies Ltd.,"5,365","5,36,121",,,L,LOBLAW COMPANIES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,Lundin Mining Corp.,"9,288","75,854",,,LUN,LUNDIN MINING
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,Manulife Financial Corp.,"75,400","16,66,769",,,MFC,MANULIFE FINANCIAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,Metro Inc./CN,"2,696","1,41,553",,,ZZ_MEF54,METRO CN
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,Northland Power Inc.,"10,702","1,96,934",,,NPI,NORTHLAND POWER
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,Open Text Corp.,"6,953","3,03,213",,,OTEX,OPEN TEXT
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,Pembina Pipeline Corp.,"1,41,043","48,58,270",,,PBA,PEMBINA PIPELINE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,Power Corp. of Canada,"5,824","1,69,766",,,POW,POWER OF CANADA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,"Quebecor Inc., Class B","16,016","3,89,425",,,QBR.B,QUEBECOR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,RB Global Inc.,"5,231","3,34,843",,,RBA,RB GLOBAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,Restaurant Brands International Inc.,"5,200","4,05,921",,,QSR,RESTAURANT BRANDS INTERNATIONAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,"Rogers Communications Inc., Class B, NVS","6,448","3,01,190",,,RCI,ROGERS COMMUNICATIONS NVS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,Royal Bank of Canada,"19,961","19,48,070",,,RY,ROYAL BANK OF CANADA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,"Shopify Inc., Class A","15,053","12,05,069",,,SHOP,SHOPIFY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,Stantec Inc.,"8,224","6,60,819",,,STN,STANTEC
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,Sun Life Financial Inc.,"8,918","4,62,267",,,SLF,SUN LIFE FINANCIAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,TELUS Corp.,"9,568","1,71,369",,,T,TELUS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,Thomson Reuters Corp.,"7,840","11,64,002",,,TRI,THOMSON REUTERS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,TMX Group Ltd.,"5,436","1,34,439",,,X,TMX
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,Toronto-Dominion Bank (The),"18,982","11,53,081",,,TD,TORONTO DOMINION BANK THE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,Wheaton Precious Metals Corp.,"23,490","11,00,900",,,WPM,WHEATON PRECIOUS METALS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Canada — 3.7%,WSP Global Inc.,"3,016","4,43,073","3,22,86,741",,WSP,WSP GLOBAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Chile — 0.1%,Banco de Chile,"24,62,678","2,75,644",,,CHILE,BANCO DE CHILE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Chile — 0.1%,Banco de Credito e Inversiones SA,"12,822","3,39,511",,,ZZ_BDCEI,BANCO DE CREDITO E INVERSIONES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Chile — 0.1%,Banco Santander Chile,"30,53,358","1,41,207",,,BSANTANDER,BANCO SANTANDER CHILE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Chile — 0.1%,Cia. Sud Americana de Vapores SA,"41,53,240","2,99,276",,,ZZ_CSADV,CIA SUD AMERICANA DE VAPORES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,Chile — 0.1%,Falabella SA,"14,568","34,578","10,90,216",,FALABELLA.SN,FALABELLA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"Agricultural Bank of China Ltd., Class H","11,35,000","4,39,462",,,EK7.MU,AGRICULTURAL BANK OF CHINA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,Alibaba Group Holding Ltd.,"2,14,968","19,28,042",,,9988,ALIBABA HOLDING
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,Alibaba Health Information Technology Ltd. (a)(c),"1,24,000","45,564",,,ZZ_AHITA2,ALIBABA HEALTH INFORMATION TECHNOLOGY A C
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"Anhui Gujing Distillery Co. Ltd., Class B","6,100","78,822",,,ZZ_AGD,ANHUI GUJING DISTILLERY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,ANTA Sports Products Ltd.,"17,000","1,43,488",,,2020,ANTA SPORTS PRODUCTS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,Asia - Potash International Investment Guangzhou Co. Ltd.,"20,800","59,989",,,ZZ_APIIG,ASIA POTASH INTERNATIONAL INVESTMENT GUANGZHOU
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,BAIC BluePark New Energy Technology Co. Ltd.,"40,000","24,476",,,ZZ_BBNET,BAIC BLUEPARK NEW ENERGY TECHNOLOGY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,Baidu Inc.,"27,790","3,59,803",,,9888,BAIDU
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"Bank of Beijing Co. Ltd., Class A","3,12,000","2,21,251",,,601169.SS,BANK OF BEIJING
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"Bank of Changsha Co. Ltd., Class A","60,200","60,015",,,601577.SS,BANK OF CHANGSHA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"Bank of Chengdu Co. Ltd., Class A","57,200","99,689",,,601838.SS,BANK OF CHENGDU
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"Bank of China Ltd., Class H","13,68,000","5,13,370",,,ZZ_BOC,BANK OF CHINA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"Bank of Communications Co. Ltd., Class A","73,500","61,427",,,601328.SS,BANK OF COMMUNICATIONS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"Bank of Communications Co. Ltd., Class H","4,16,000","2,46,108",,,601328.SS,BANK OF COMMUNICATIONS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"Bank of Hangzhou Co. Ltd., Class A","86,000","1,30,497",,,600926.SS,BANK OF HANGZHOU
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"Bank of Jiangsu Co. Ltd., Class A","2,76,400","2,81,503",,,ZZ_BOJ,BANK OF JIANGSU
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"Bank of Nanjing Co. Ltd., Class A","1,05,400","1,21,742",,,601009.SS,BANK OF NANJING
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"Bank of Ningbo Co. Ltd., Class A","30,400","91,128",,,ZZ_BON,BANK OF NINGBO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"Bank of Shanghai Co. Ltd., Class A","2,18,400","1,94,435",,,601229.SS,BANK OF SHANGHAI
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,Beijing Enterprises Water Group Ltd.,"2,36,000","57,418",,,HUN2.MU,BEIJING ENTERPRISES WATER
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"Beijing-Shanghai High Speed Railway Co. Ltd., Class A","65,400","45,195",,,ZZ_BSHSR,BEIJING SHANGHAI HIGH SPEED RAILWAY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,BOC Aviation Ltd.,"42,700","3,20,137",,,2588,BOC AVIATION
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"BYD Co. Ltd., Class H","24,500","5,48,559",,,ZZ_BY6E1,BYD
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"CGN Power Co. Ltd., Class H","16,64,000","4,66,294",,,ZZ_CGBA6,CGN POWER
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"Changzhou Xingyu Automotive Lighting Systems Co. Ltd., Class A","4,600","81,065",,,ZZ_CXALS,CHANGZHOU XINGYU AUTOMOTIVE LIGHTING SYSTEMS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"China Cinda Asset Management Co. Ltd., Class H","25,10,000","2,40,826",,,0CI.SG,CHINA CINDA ASSET MANAGEMENT
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"China CITIC Bank Corp. Ltd., Class H","14,72,000","7,29,526",,,D7C.MU,CHINA CITIC BANK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"China Construction Bank Corp., Class H","15,17,000","9,00,891",,,ZZ_CCB,CHINA CONSTRUCTION BANK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"China Everbright Bank Co. Ltd., Class A","4,33,300","1,90,043",,,C0V.F,CHINA EVERBRIGHT BANK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"China Everbright Bank Co. Ltd., Class H","5,56,000","1,65,069",,,C0V.F,CHINA EVERBRIGHT BANK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"China Galaxy Securities Co. Ltd., Class H","4,36,000","2,13,625",,,ZZ_CGS,CHINA GALAXY SECURITIES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"China Life Insurance Co. Ltd., Class H","2,80,000","3,22,796",,,ZZ_CLI,CHINA LIFE INSURANCE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"China Merchants Bank Co. Ltd., Class H","61,500","2,24,191",,,ZZ_CMB,CHINA MERCHANTS BANK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"China Merchants Energy Shipping Co. Ltd., Class A","1,56,000","1,41,690",,,ZZ_CMES,CHINA MERCHANTS ENERGY SHIPPING
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,China Merchants Port Holdings Co. Ltd.,"2,08,000","2,57,166",,,144,CHINA MERCHANTS PORT
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"China Minsheng Banking Corp. Ltd., Class H","9,59,500","3,19,124",,,1988.HK,CHINA MINSHENG BANKING
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"China National Nuclear Power Co. Ltd., Class A","2,16,698","2,49,955",,,ZZ_CNNP,CHINA NATIONAL NUCLEAR POWER
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"China Oilfield Services Ltd., Class H","4,60,000","4,42,108",,,CO9.F,CHINA OILFIELD SERVICES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"China Pacific Insurance Group Co. Ltd., Class H","58,000","1,06,718",,,75C.F,CHINA PACIFIC INSURANCE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,China Ruyi Holdings Ltd. (a)(c),"2,00,000","33,553",,,ZZ_CRAC,CHINA RUYI A C
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"China Three Gorges Renewables Group Co. Ltd., Class A","82,500","50,846",,,ZZ_CTGR,CHINA THREE GORGES RENEWABLES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,China Tourism Group Duty Free Corp. Ltd. (b)(c),"4,800","42,095",,,ZZ_CTDFB,CHINA TOURISM DUTY FREE B C
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"China Tower Corp. Ltd., Class H","20,80,000","2,31,382",,,ZZ_CH1D8,CHINA TOWER
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"China Vanke Co. Ltd., Class H","82,900","65,225",,,ZZ_CH9C2,CHINA VANKE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"China Yangtze Power Co. Ltd., Class A","1,51,600","5,14,876",,,ZZ_CYP,CHINA YANGTZE POWER
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"China Zheshang Bank Co. Ltd., Class A","3,38,350","1,26,567",,,6CZ.F,CHINA ZHESHANG BANK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,"Chongqing Rural Commercial Bank Co. Ltd., Class A","1,35,200","81,437",,,ZZ_CRCB,CHONGQING RURAL COMMERCIAL BANK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/01/24,China — 3.0%,CITIC Ltd.,"12,33,000","11,90,084",,,CTPCY,CITIC
