etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value
ICLN,iShares Global Clean Energy ETF,30/09/17,CANADA — 4.91%,Boralex Inc. Class A,"1,79,103","30,77,538",,
ICLN,iShares Global Clean Energy ETF,30/09/17,CANADA — 4.91%,"Canadian Solar Inc. a,b","1,45,414","24,48,772","55,26,310",
ICLN,iShares Global Clean Energy ETF,30/09/17,CHILE — 4.58%,Enel Americas SA ADR,"5,04,295","51,53,895","51,53,895",
ICLN,iShares Global Clean Energy ETF,30/09/17,CHINA — 23.35%,China Everbright International Ltd.,"38,42,000","48,20,515",,
ICLN,iShares Global Clean Energy ETF,30/09/17,CHINA — 23.35%,China Longyuan Power Group Corp. Ltd. Class H,"67,86,000","50,56,464",,
ICLN,iShares Global Clean Energy ETF,30/09/17,CHINA — 23.35%,"GCL-Poly Energy Holdings Ltd. a,b","4,08,66,000","55,98,297",,
ICLN,iShares Global Clean Energy ETF,30/09/17,CHINA — 23.35%,Huaneng Renewables Corp. Ltd. Class H,"1,29,88,000","42,90,146",,
ICLN,iShares Global Clean Energy ETF,30/09/17,CHINA — 23.35%,"JinkoSolar Holding Co. Ltd. a,b","71,054","17,72,797",,
ICLN,iShares Global Clean Energy ETF,30/09/17,CHINA — 23.35%,Xinyi Solar Holdings Ltd. a,"1,33,54,000","47,52,982","2,62,91,201",
ICLN,iShares Global Clean Energy ETF,30/09/17,DENMARK — 5.21%,Vestas Wind Systems A/S,"65,364","58,66,852","58,66,852",
ICLN,iShares Global Clean Energy ETF,30/09/17,GERMANY — 3.10%,"Nordex SE a,b","2,06,759","23,60,708",,
ICLN,iShares Global Clean Energy ETF,30/09/17,GERMANY — 3.10%,SMA Solar Technology AG a,"28,898","11,33,023","34,93,731",
ICLN,iShares Global Clean Energy ETF,30/09/17,JAPAN — 6.30%,Electric Power Development Co. Ltd.,"2,35,600","59,14,855",,
ICLN,iShares Global Clean Energy ETF,30/09/17,JAPAN — 6.30%,eRex Co. Ltd. a,"1,27,000","11,81,264","70,96,119",
ICLN,iShares Global Clean Energy ETF,30/09/17,NEW ZEALAND — 4.91%,Meridian Energy Ltd.,"26,86,877","55,25,968","55,25,968",
ICLN,iShares Global Clean Energy ETF,30/09/17,NORWAY — 0.76%,"REC Silicon ASA a,b","66,95,840","8,53,771","8,53,771",
ICLN,iShares Global Clean Energy ETF,30/09/17,PORTUGAL — 5.05%,EDP Renovaveis SA,"6,68,329","56,88,707","56,88,707",
ICLN,iShares Global Clean Energy ETF,30/09/17,SPAIN — 3.03%,Siemens Gamesa Renewable Energy SA,"2,61,352","34,12,576","34,12,576",
ICLN,iShares Global Clean Energy ETF,30/09/17,UNITED STATES — 31.40%,Covanta Holding Corp.,"3,41,494","50,71,186",,
ICLN,iShares Global Clean Energy ETF,30/09/17,UNITED STATES — 31.40%,"First Solar Inc. a,b","1,89,854","87,10,501",,
ICLN,iShares Global Clean Energy ETF,30/09/17,UNITED STATES — 31.40%,IDACORP Inc.,"63,902","56,18,903",,
ICLN,iShares Global Clean Energy ETF,30/09/17,UNITED STATES — 31.40%,Pattern Energy Group Inc.,"2,21,445","53,36,824",,
ICLN,iShares Global Clean Energy ETF,30/09/17,UNITED STATES — 31.40%,"Renewable Energy Group Inc. a,b","1,14,299","13,88,733",,
ICLN,iShares Global Clean Energy ETF,30/09/17,UNITED STATES — 31.40%,SolarEdge Technologies Inc. b,"96,224","27,47,195",,
ICLN,iShares Global Clean Energy ETF,30/09/17,UNITED STATES — 31.40%,"SunPower Corp. a,b","1,93,985","14,14,151",,
ICLN,iShares Global Clean Energy ETF,30/09/17,UNITED STATES — 31.40%,"Sunrun Inc. a,b","2,10,956","11,70,806",,
ICLN,iShares Global Clean Energy ETF,30/09/17,UNITED STATES — 31.40%,TerraForm Global Inc. Class A b,"1,46,947","6,97,998",,
ICLN,iShares Global Clean Energy ETF,30/09/17,UNITED STATES — 31.40%,TerraForm Power Inc. b,"2,42,517","32,06,075","3,53,62,372","10,42,71,502"
ICLN,iShares Global Clean Energy ETF,30/09/17,BRAZIL — 6.52%,"Cia. Energetica de Minas Gerais ADR, Preference Shares","17,52,550","43,46,324",,
ICLN,iShares Global Clean Energy ETF,30/09/17,BRAZIL — 6.52%,"Cia. Paranaense de Energia Class B ADR, Preference Shares","3,38,487","29,98,995","73,45,319","73,45,319"
ICLN,iShares Global Clean Energy ETF,30/09/17,MONEY MARKET FUNDS — 15.16%,"BlackRock Cash Funds: Institutional, SL Agency Shares, 1.32%(d)","1,70,18,202","1,70,23,307",,
ICLN,iShares Global Clean Energy ETF,30/09/17,MONEY MARKET FUNDS — 15.16%,"BlackRock Cash Funds: Treasury, SL Agency Shares, 0.97%(d)","43,645","43,645","1,70,66,952","1,70,66,952"
