etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value
XJH,iShares ESG Select Screened S&P Mid-Cap ETF,31/03/24,Aerospace Defense — 1.0%,Curtiss-Wright Corp.,"2,789","7,13,817",,
XJH,iShares ESG Select Screened S&P Mid-Cap ETF,31/03/24,Aerospace Defense — 1.0%,Hexcel Corp.,"6,229","4,53,783",,
XJH,iShares ESG Select Screened S&P Mid-Cap ETF,31/03/24,Aerospace Defense — 1.0%,"Woodward, Inc.","4,504","6,94,156","18,61,756",
XJH,iShares ESG Select Screened S&P Mid-Cap ETF,31/03/24,Air Freight Logistics — 0.3%,"GXO Logistics, Inc.","9,087","4,88,517","4,88,517",
XJH,iShares ESG Select Screened S&P Mid-Cap ETF,31/03/24,Automobile Components — 1.6%,Adient PLC,"6,977","2,29,683",,
XJH,iShares ESG Select Screened S&P Mid-Cap ETF,31/03/24,Automobile Components — 1.6%,"Autoliv, Inc.","5,550","6,68,387",,
XJH,iShares ESG Select Screened S&P Mid-Cap ETF,31/03/24,Automobile Components — 1.6%,Fox Factory Holding Corp.,"3,174","1,65,270",,
XJH,iShares ESG Select Screened S&P Mid-Cap ETF,31/03/24,Automobile Components — 1.6%,Gentex Corp.,"17,142","6,19,169",,
XJH,iShares ESG Select Screened S&P Mid-Cap ETF,31/03/24,Automobile Components — 1.6%,Goodyear Tire Rubber Co. (The),"21,444","2,94,426",,
XJH,iShares ESG Select Screened S&P Mid-Cap ETF,31/03/24,Automobile Components — 1.6%,Lear Corp.,"4,388","6,35,733",,
XJH,iShares ESG Select Screened S&P Mid-Cap ETF,31/03/24,Automobile Components — 1.6%,Visteon Corp.,"2,036","2,39,454","28,52,122",
XJH,iShares ESG Select Screened S&P Mid-Cap ETF,31/03/24,Automobiles — 0.5%,"Harley-Davidson, Inc.","9,624","4,20,954",,
XJH,iShares ESG Select Screened S&P Mid-Cap ETF,31/03/24,Automobiles — 0.5%,"Thor Industries, Inc.","4,055","4,75,813","8,96,767",
XJH,iShares ESG Select Screened S&P Mid-Cap ETF,31/03/24,Banks — 5.7%,Associated Banc-Corp,"10,908","2,34,631",,
XJH,iShares ESG Select Screened S&P Mid-Cap ETF,31/03/24,Banks — 5.7%,Bank OZK,"8,226","3,73,954",,
XJH,iShares ESG Select Screened S&P Mid-Cap ETF,31/03/24,Banks — 5.7%,Cadence Bank,"10,591","3,07,139",,
XJH,iShares ESG Select Screened S&P Mid-Cap ETF,31/03/24,Banks — 5.7%,"Columbia Banking System, Inc.","15,991","3,09,426",,
XJH,iShares ESG Select Screened S&P Mid-Cap ETF,31/03/24,Banks — 5.7%,"Commerce Bancshares, Inc.","8,761","4,66,085",,
XJH,iShares ESG Select Screened S&P Mid-Cap ETF,31/03/24,Banks — 5.7%,"Cullen/Frost Bankers, Inc.","4,861","5,47,203",,
