etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,Afterpay Ltd.,334,"22,587",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,ASX Ltd.,296,"19,119",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,Aurizon Holdings Ltd.,"2,782","8,950",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,BlueScope Steel Ltd.,846,"7,940",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,Brambles Ltd.,"2,252","18,470",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,Coca-Cola Amatil Ltd.,860,"5,788",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,Cochlear Ltd.,98,"13,926",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,Coles Group Ltd.,"2,096","27,483",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,Computershare Ltd.,706,"6,939",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,CSL Ltd.,690,"1,45,948",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,Dexus,"1,472","9,612",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,Evolution Mining Ltd.,"2,314","9,498",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,Fortescue Metals Group Ltd.,"2,646","34,088",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,Goodman Group,"2,378","32,201",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,GPT Group (The),"2,514","7,121",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,Insurance Australia Group Ltd.,"3,514","12,396",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,James Hardie Industries PLC,714,"16,279",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,Lendlease Corp. Ltd.,864,"7,425",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,Medibank Pvt Ltd.,"4,422","8,928",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,Mirvac Group,"5,028","7,846",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,Newcrest Mining Ltd.,"1,224","28,930",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,Northern Star Resources Ltd.,"1,126","11,367",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,Orica Ltd.,606,"7,789",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,QBE Insurance Group Ltd.,"2,224","17,451",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,Ramsay Health Care Ltd.,264,"12,702",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,REA Group Ltd.,94,"7,937",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,Scentre Group,"7,222","12,071",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,Seek Ltd.,504,"7,704",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,Sonic Healthcare Ltd.,684,"16,213",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,Stockland,"3,596","10,531",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,Suncorp Group Ltd.,"2,090","14,375",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,Sydney Airport,"1,958","8,283",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,Telstra Corp. Ltd.,"6,880","14,705",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,Transurban Group,"4,134","41,151",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,Vicinity Centres,"5,274","5,636",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Australia — 5.8%,WiseTech Global Ltd.,210,"4,376","6,43,765",
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Austria — 0.2%,ANDRITZ AG,94,"3,152",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Austria — 0.2%,Erste Group Bank AG,406,"9,896",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Austria — 0.2%,Raiffeisen Bank International AG,234,"4,198",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Austria — 0.2%,voestalpine AG,144,"3,584","20,830",
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Belgium — 0.7%,Ageas SA/NV,274,"11,535",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Belgium — 0.7%,Elia Group SA/NV,44,"4,741",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Belgium — 0.7%,Groupe Bruxelles Lambert SA,114,"10,577",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Belgium — 0.7%,KBC Group NV,390,"22,435",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Belgium — 0.7%,Proximus SADP,224,"4,445",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Belgium — 0.7%,Solvay SA,110,"9,556",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Belgium — 0.7%,Telenet Group Holding NV,56,"2,182",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Belgium — 0.7%,Umicore SA,320,"14,730","80,201",
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Denmark — 3.7%,"Ambu A/S, Series B",248,"7,307",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Denmark — 3.7%,"AP Moller - Maersk A/S, Class A",6,"8,560",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Denmark — 3.7%,"AP Moller - Maersk A/S, Class B, NVS",10,"15,365",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Denmark — 3.7%,Chr Hansen Holding A/S,160,"18,409",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Denmark — 3.7%,Demant A/S,170,"5,085",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Denmark — 3.7%,DSV Panalpina A/S,320,"50,144",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Denmark — 3.7%,Genmab A/S,102,"38,607",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Denmark — 3.7%,GN Store Nord A/S,188,"13,649",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Denmark — 3.7%,H Lundbeck A/S,100,"3,290",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Denmark — 3.7%,"Novo Nordisk A/S, Class B","2,632","1,74,694",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Denmark — 3.7%,"Novozymes A/S, Class B",326,"19,331",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/20,Denmark — 3.7%,Pandora A/S,146,"10,686",,
