etf_ticker,etf_name,date,sector,security,shares,value,total_value,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Semiconductors & Semiconductor Equipment — 7.1%,Intel Corp.,"88,598","28,28,048",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Semiconductors & Semiconductor Equipment — 7.1%,KLA Corp.,"3,365","11,57,997",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Semiconductors & Semiconductor Equipment — 7.1%,"Marvell Technology, Inc.","44,844","20,99,596",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Semiconductors & Semiconductor Equipment — 7.1%,NVIDIA Corp.,"68,365","1,03,19,013",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Semiconductors & Semiconductor Equipment — 7.1%,"QUALCOMM, Inc.","31,565","41,75,103",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Semiconductors & Semiconductor Equipment — 7.1%,"Skyworks Solutions, Inc.","3,301","3,25,314",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Semiconductors & Semiconductor Equipment — 7.1%,"SolarEdge Technologies, Inc.","19,323","53,32,568",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Semiconductors & Semiconductor Equipment — 7.1%,"Texas Instruments, Inc.","35,548","58,72,885","5,39,04,839",
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Software — 11.0%,"Adobe, Inc.","17,418","65,04,578",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Software — 11.0%,"ANSYS, Inc.","1,823","4,52,651",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Software — 11.0%,"Autodesk, Inc.","4,872","9,82,877",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Software — 11.0%,"Citrix Systems, Inc.","40,160","41,27,243",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Software — 11.0%,"Fortinet, Inc.","15,995","7,78,797",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Software — 11.0%,"Intuit, Inc.","12,249","52,88,873",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Software — 11.0%,Microsoft Corp.,"1,80,792","4,72,71,684",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Software — 11.0%,Oracle Corp.,"44,373","32,90,258",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Software — 11.0%,"Palo Alto Networks, Inc.","2,465","13,72,537",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Software — 11.0%,"Paycom Software, Inc.",348,"1,22,218",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Software — 11.0%,"RingCentral, Inc., Class","4,095","1,76,249",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Software — 11.0%,"Roper Technologies, Inc.","3,160","12,72,153",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Software — 11.0%,"Salesforce, Inc.","23,690","36,98,483",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Software — 11.0%,"ServiceNow, Inc.","13,281","57,72,188",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Software — 11.0%,"Splunk, Inc.","4,809","4,32,954",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Software — 11.0%,"Trade Desk, Inc. (The), Class","7,046","4,41,784",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Software — 11.0%,"Tyler Technologies, Inc.",825,"3,06,496",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Software — 11.0%,"Workday, Inc., Class","3,168","5,21,326",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Software — 11.0%,"Zoom Video Communications, Inc., Class","5,568","4,47,667","8,32,61,016",
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Specialty Retail — 2.0%,"Burlington Stores, Inc.","2,681","3,75,849",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Specialty Retail — 2.0%,"Home Depot, Inc. (The)","25,297","72,96,161",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Specialty Retail — 2.0%,"Lowe's Companies, Inc.","17,748","34,45,597",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Specialty Retail — 2.0%,"Ross Stores, Inc.","11,543","9,95,814",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Specialty Retail — 2.0%,"TJX Companies, Inc. (The)","38,066","23,73,415",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Specialty Retail — 2.0%,"Ulta Beauty, Inc.","2,102","8,82,567","1,53,69,403",
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,"Technology Hardware, Storage & Peripherals — 8.4%","Apple, Inc.","4,04,764","6,36,36,996","6,36,36,996",
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,"Textiles, Apparel & Luxury Goods — 0.5%","Lululemon Athletica, Inc.","8,133","24,39,574",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,"Textiles, Apparel & Luxury Goods — 0.5%","Nike, Inc., Class","10,440","11,11,338",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,"Textiles, Apparel & Luxury Goods — 0.5%",VF Corp.,"10,195","4,22,583","39,73,495",
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Trading Companies & Distributors — 0.3%,Fastenal Co.,"33,672","16,94,712",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Trading Companies & Distributors — 0.3%,"WW Grainger, Inc.",751,"4,16,760","21,11,472",
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/22,Wireless Telecommunication Services — 0.1%,"T-Mobile U.S., Inc.","5,270","7,58,669","7,58,669","75,47,90,218"
