etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,APA Group,"14,21,195","1,07,16,979",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,Aristocrat Leisure Ltd.,"3,32,727","80,30,841",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,ASX Ltd.,"2,14,984","1,14,44,086",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,Australia & New Zealand Banking Group Ltd.,"13,74,464","2,12,47,212",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,BlueScope Steel Ltd.,"5,96,083","66,87,945",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,Brambles Ltd.,"17,27,006","1,45,34,872",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,Cochlear Ltd.,"75,261","1,09,56,268",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,Coles Group Ltd.,"9,83,017","1,17,65,899",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,Commonwealth Bank of Australia,"7,36,949","4,86,99,215",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,Computershare Ltd.,"5,70,560","95,15,627",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,CSL Ltd.,"2,15,048","4,30,13,385",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,Dexus,"17,31,077","1,02,39,276",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,Evolution Mining Ltd.,"38,24,257","61,45,781",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,Fortescue Metals Group Ltd.,"10,94,990","1,36,08,065",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,Goodman Group,"6,51,048","86,57,626",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,GPT Group (The),"22,71,546","65,43,626",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,James Hardie Industries PLC,"2,68,479","60,85,177",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,Lendlease Corp. Ltd.,"9,30,324","64,82,976",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,Lottery Corp. Ltd. (The),"21,67,926","65,16,116",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,Macquarie Group Ltd.,"1,85,773","2,22,28,341",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,Mineral Resources Ltd.,"1,61,093","68,63,757",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,Mirvac Group,"52,60,050","74,91,004",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,National Australia Bank Ltd.,"11,99,921","2,48,81,719",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,Newcrest Mining Ltd.,"5,39,632","64,87,271",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,Orica Ltd.,"6,19,819","64,83,396",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,QBE Insurance Group Ltd.,"7,99,617","65,55,865",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,Ramsay Health Care Ltd.,"1,31,817","64,24,217",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,REA Group Ltd.,"80,806","69,68,586",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,Rio Tinto Ltd.,"2,13,103","1,35,34,890",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,Rio Tinto PLC,"5,56,093","3,07,02,060",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,Santos Ltd.,"17,67,220","94,33,920",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,SEEK Ltd.,"4,21,585","59,48,009",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,South32 Ltd.,"31,47,020","86,65,971",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,Stockland,"29,19,805","71,82,323",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,Transurban Group,"29,37,849","2,78,72,732",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,Vicinity Centres,"49,56,519","64,89,120",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,Wesfarmers Ltd.,"4,46,498","1,42,82,997",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,Westpac Banking Corp.,"9,30,291","1,36,54,363",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,Woodside Energy Group Ltd.,"12,32,465","2,86,28,327",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Australia — 8.4%,Woolworths Group Ltd.,"4,88,849","1,20,51,461","53,37,21,301",
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Austria — 0.4%,Erste Group Bank AG,"2,86,372","64,39,861",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Austria — 0.4%,OMV AG,"2,75,007","1,10,80,655",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Austria — 0.4%,Verbund AG,"61,578","58,84,249","2,34,04,765",
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Belgium — 0.7%,Anheuser-Busch InBev SA/NV,"4,56,993","2,20,70,258",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Belgium — 0.7%,KBC Group NV,"2,59,979","1,23,99,047",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Belgium — 0.7%,UCB SA,"90,189","63,37,294",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Belgium — 0.7%,Umicore SA,"2,16,794","68,91,026","4,76,97,625",
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Denmark — 2.9%,"AP Moller - Maersk A/S, Class A","5,175","1,20,89,355",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Denmark — 2.9%,"Carlsberg A/S, Class B","83,783","1,08,79,234",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Denmark — 2.9%,"Coloplast A/S, Class B","56,974","65,08,196",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Denmark — 2.9%,DSV A/S,"66,369","98,07,217",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Denmark — 2.9%,Genmab A/S,"31,353","1,11,60,606",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Denmark — 2.9%,"Novo Nordisk A/S, Class B","8,72,430","9,32,74,806",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Denmark — 2.9%,"Novozymes A/S, Class B","1,14,108","65,49,068",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Denmark — 2.9%,Orsted A/S,"1,19,628","1,16,75,988",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Denmark — 2.9%,Pandora A/S,"1,01,375","60,90,265",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Denmark — 2.9%,Vestas Wind Systems A/S,"5,68,946","1,42,35,654","18,22,70,389",
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Finland — 1.3%,"Kesko OYJ, Class B","2,96,704","62,41,946",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Finland — 1.3%,Neste OYJ,"3,00,615","1,48,31,386",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Finland — 1.3%,Nokia OYJ,"27,78,237","1,40,00,550",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Finland — 1.3%,Nordea Bank Abp,"9,04,535","83,86,709",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Finland — 1.3%,"Orion OYJ, Class B","1,40,158","63,54,776",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Finland — 1.3%,"Sampo OYJ, Class A","1,56,857","70,96,261",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Finland — 1.3%,"Stora Enso OYJ, Class R","4,26,010","63,41,573",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Finland — 1.3%,UPM-Kymmene OYJ,"3,26,085","1,10,78,507",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,Finland — 1.3%,Wartsila OYJ Abp,"8,41,769","69,40,592","8,12,72,300",
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,France — 10.5%,Air Liquide SA,"1,78,204","2,23,31,253",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,France — 10.5%,Airbus SE,"87,620","85,86,155",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,France — 10.5%,Alstom SA,"3,02,195","61,92,955",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,France — 10.5%,AXA SA,"11,40,717","2,68,65,734",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,France — 10.5%,BNP Paribas SA,"5,13,149","2,38,46,132",,
ESGD,iShares ESG Aware MSCI EAFE ETF,31/08/22,France — 10.5%,Capgemini SE,"74,043","1,27,93,000",,
