etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value
USCL,iShares Climate Conscious & Transition MSCI USA ETF,31/08/23,Air Freight & Logistics — 0.8%,"Expeditors International Washington, Inc.","14,051","16,39,892",,
USCL,iShares Climate Conscious & Transition MSCI USA ETF,31/08/23,Air Freight & Logistics — 0.8%,FedEx Corp.,"22,013","57,45,833",,
USCL,iShares Climate Conscious & Transition MSCI USA ETF,31/08/23,Air Freight & Logistics — 0.8%,"United Parcel Service, Inc., Class","66,654","1,12,91,188","1,86,76,913",
USCL,iShares Climate Conscious & Transition MSCI USA ETF,31/08/23,a Automobiles — 3.3%,Ford Motor Co.,"3,59,840","43,64,859",,
USCL,iShares Climate Conscious & Transition MSCI USA ETF,31/08/23,a Automobiles — 3.3%,General Motors Co.,"1,28,020","42,89,950",,
USCL,iShares Climate Conscious & Transition MSCI USA ETF,31/08/23,a Automobiles — 3.3%,"Lucid Group, Inc.","82,824","5,20,135",,
USCL,iShares Climate Conscious & Transition MSCI USA ETF,31/08/23,a Automobiles — 3.3%,"Tesla, Inc.","2,62,339","6,77,04,449","7,68,79,393",
USCL,iShares Climate Conscious & Transition MSCI USA ETF,31/08/23,a Banks — 3.0%,Bank America Corp.,"6,59,613","1,89,11,105",,
USCL,iShares Climate Conscious & Transition MSCI USA ETF,31/08/23,a Banks — 3.0%,JPMorgan Chase & Co.,"2,68,757","3,93,27,212",,
USCL,iShares Climate Conscious & Transition MSCI USA ETF,31/08/23,a Banks — 3.0%,KeyCorp,"84,770","9,60,444",,
USCL,iShares Climate Conscious & Transition MSCI USA ETF,31/08/23,a Banks — 3.0%,"PNC Financial Services Group, Inc. (The)","36,704","44,31,274",,
USCL,iShares Climate Conscious & Transition MSCI USA ETF,31/08/23,a Banks — 3.0%,U.S. Bancorp,"1,40,976","51,49,853","6,87,79,888",
USCL,iShares Climate Conscious & Transition MSCI USA ETF,31/08/23,a Beverages — 0.3%,"Constellation Brands, Inc., Class","15,208","39,62,597",,
