etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value
SUSA,iShares MSCI USA ESG Select ETF,30/04/23,Aerospace & Defense — 0.4%,"L3Harris Technologies, Inc.","72,680","1,41,83,502","1,41,83,502",
SUSA,iShares MSCI USA ESG Select ETF,30/04/23,Air Freight & Logistics — 1.8%,"CH Robinson Worldwide, Inc.","1,45,007","1,46,26,856",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/23,Air Freight & Logistics — 1.8%,"Expeditors International Washington, Inc.","3,76,066","4,28,11,353","5,74,38,209",
SUSA,iShares MSCI USA ESG Select ETF,30/04/23,Automobile Components — 0.4%,Aptiv PLC,"1,19,209","1,22,61,838","1,22,61,838",
SUSA,iShares MSCI USA ESG Select ETF,30/04/23,Automobiles — 1.4%,"Lucid Group, Inc.","3,04,979","24,21,534",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/23,Automobiles — 1.4%,"Rivian Automotive, Inc., Class","1,96,671","25,21,322",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/23,Automobiles — 1.4%,"Tesla, Inc.","2,38,397","3,91,71,011","4,41,13,867",
SUSA,iShares MSCI USA ESG Select ETF,30/04/23,Banks — 1.4%,"Huntington Bancshares, Inc.","15,00,239","1,68,02,677",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/23,Banks — 1.4%,"PNC Financial Services Group, Inc. (The)","43,141","56,19,115",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/23,Banks — 1.4%,Regions Financial Corp.,"11,41,698","2,08,47,405",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/23,Banks — 1.4%,Truist Financial Corp.,"1,07,517","35,02,904","4,67,72,101",
SUSA,iShares MSCI USA ESG Select ETF,30/04/23,Beverages — 3.9%,Coca-Cola Co. (The),"10,02,675","6,43,21,601",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/23,Beverages — 3.9%,"Keurig Dr Pepper, Inc.","1,86,359","60,93,939",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/23,Beverages — 3.9%,"PepsiCo, Inc.","2,95,632","5,64,33,193","12,68,48,733",
SUSA,iShares MSCI USA ESG Select ETF,30/04/23,Biotechnology — 2.0%,"Amgen, Inc.","1,05,281","2,52,40,067",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/23,Biotechnology — 2.0%,"Biogen, Inc.","28,012","85,22,091",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/23,Biotechnology — 2.0%,"Gilead Sciences, Inc.","3,08,917","2,53,96,067",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/23,Biotechnology — 2.0%,"Vertex Pharmaceuticals, Inc.","17,398","59,28,020","6,50,86,245",
SUSA,iShares MSCI USA ESG Select ETF,30/04/23,Broadline Retail — 0.2%,"MercadoLibre, Inc.","5,354","68,39,681","68,39,681",
SUSA,iShares MSCI USA ESG Select ETF,30/04/23,Building Products — 3.4%,Carrier Global Corp.,"1,27,289","53,23,226",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/23,Building Products — 3.4%,"Fortune Brands Innovations, Inc.","2,48,395","1,60,68,672",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/23,Building Products — 3.4%,Johnson Controls International PLC,"7,79,189","4,66,26,670",,
