etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,31/07/22,Australia — 7.6%,Aristocrat Leisure Ltd.,"44,548","11,11,386",,
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,31/07/22,Australia — 7.6%,Australia & New Zealand Banking Group Ltd.,"1,04,709","16,92,230",,
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,31/07/22,Australia — 7.6%,BHP Group Ltd.,"66,824","18,28,663",,
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,31/07/22,Australia — 7.6%,BlueScope Steel Ltd.,"14,060","1,65,154",,
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,31/07/22,Australia — 7.6%,Brambles Ltd.,"7,283","58,619",,
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,31/07/22,Australia — 7.6%,Cochlear Ltd.,"19,354","29,17,168",,
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,31/07/22,Australia — 7.6%,Commonwealth Bank of Australia,"15,688","11,14,121",,
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,31/07/22,Australia — 7.6%,CSL Ltd.,"14,504","29,53,261",,
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,31/07/22,Australia — 7.6%,Fortescue Metals Group Ltd.,"33,464","4,30,633",,
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,31/07/22,Australia — 7.6%,Glencore PLC,"3,70,148","20,97,887",,
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,31/07/22,Australia — 7.6%,Goodman Group,"25,308","3,70,384",,
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,31/07/22,Australia — 7.6%,Lendlease Corp. Ltd.,"29,008","2,10,152",,
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,31/07/22,Australia — 7.6%,Lottery Corp. Ltd. (The),"1,46,964","4,66,184",,
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,31/07/22,Australia — 7.6%,Macquarie Group Ltd.,"43,349","55,47,951",,
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,31/07/22,Australia — 7.6%,Medibank Pvt Ltd.,"4,39,429","10,56,621",,
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,31/07/22,Australia — 7.6%,Mineral Resources Ltd.,"1,290","49,154",,
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,31/07/22,Australia — 7.6%,National Australia Bank Ltd.,"1,11,296","24,03,605",,
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,31/07/22,Australia — 7.6%,Qantas Airways Ltd.,"15,615","50,317",,
