etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value
USXF,iShares ESG Advanced MSCI USA ETF,31/08/23,Aerospace & Defense — 0.3%,"Axon Enterprise, Inc.","2,732","5,81,670",,
USXF,iShares ESG Advanced MSCI USA ETF,31/08/23,Aerospace & Defense — 0.3%,HEICO Corp.,"1,731","2,92,037",,
USXF,iShares ESG Advanced MSCI USA ETF,31/08/23,Aerospace & Defense — 0.3%,"HEICO Corp., Class","2,873","3,89,090",,
USXF,iShares ESG Advanced MSCI USA ETF,31/08/23,Aerospace & Defense — 0.3%,"Howmet Aerospace, Inc.","15,301","7,56,941","20,19,738",
USXF,iShares ESG Advanced MSCI USA ETF,31/08/23,Air Freight & Logistics — 0.2%,"CH Robinson Worldwide, Inc.","4,518","4,08,563",,
USXF,iShares ESG Advanced MSCI USA ETF,31/08/23,Air Freight & Logistics — 0.2%,"Expeditors International Washington, Inc.","5,961","6,95,708","11,04,271",
USXF,iShares ESG Advanced MSCI USA ETF,31/08/23,Automobile Components — 0.2%,Aptiv PLC,"11,034","11,19,399",,
USXF,iShares ESG Advanced MSCI USA ETF,31/08/23,Automobile Components — 0.2%,"BorgWarner, Inc.","9,233","3,76,245",,
USXF,iShares ESG Advanced MSCI USA ETF,31/08/23,Automobile Components — 0.2%,Lear Corp.,"2,280","3,28,525","18,24,169",
USXF,iShares ESG Advanced MSCI USA ETF,31/08/23,Automobiles — 0.1%,"Lucid Group, Inc.","35,630","2,23,757",,
USXF,iShares ESG Advanced MSCI USA ETF,31/08/23,Automobiles — 0.1%,"Rivian Automotive, Inc., Class","25,395","5,77,228","8,00,985",
USXF,iShares ESG Advanced MSCI USA ETF,31/08/23,Banks — 1.1%,First Horizon Corp.,"20,638","2,59,007",,
USXF,iShares ESG Advanced MSCI USA ETF,31/08/23,Banks — 1.1%,"Huntington Bancshares, Inc.","56,316","6,24,544",,
USXF,iShares ESG Advanced MSCI USA ETF,31/08/23,Banks — 1.1%,KeyCorp,"36,779","4,16,706",,
USXF,iShares ESG Advanced MSCI USA ETF,31/08/23,Banks — 1.1%,"PNC Financial Services Group, Inc. (The)","15,569","18,79,645",,
USXF,iShares ESG Advanced MSCI USA ETF,31/08/23,Banks — 1.1%,Regions Financial Corp.,"36,512","6,69,630",,
USXF,iShares ESG Advanced MSCI USA ETF,31/08/23,Banks — 1.1%,Truist Financial Corp.,"51,958","15,87,317",,
USXF,iShares ESG Advanced MSCI USA ETF,31/08/23,Banks — 1.1%,U.S. Bancorp,"59,800","21,84,494",,
