etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value
ESGU,iShares ESG Aware MSCI USA ETF,31/08/23,Aerospace & Defense — 1.2%,"Axon Enterprise, Inc.","82,400","1,75,43,784",,
ESGU,iShares ESG Aware MSCI USA ETF,31/08/23,Aerospace & Defense — 1.2%,"Huntington Ingalls Industries, Inc.","1,44,102","3,17,48,553",,
ESGU,iShares ESG Aware MSCI USA ETF,31/08/23,Aerospace & Defense — 1.2%,"L3Harris Technologies, Inc.","1,77,867","3,16,76,334",,
ESGU,iShares ESG Aware MSCI USA ETF,31/08/23,Aerospace & Defense — 1.2%,RTX Corp.,"8,53,871","7,34,67,061","15,44,35,732",
ESGU,iShares ESG Aware MSCI USA ETF,31/08/23,Air Freight & Logistics — 0.7%,"CH Robinson Worldwide, Inc.","1,96,590","1,77,77,634",,
ESGU,iShares ESG Aware MSCI USA ETF,31/08/23,Air Freight & Logistics — 0.7%,"Expeditors International Washington, Inc.","3,00,889","3,51,16,755",,
ESGU,iShares ESG Aware MSCI USA ETF,31/08/23,Air Freight & Logistics — 0.7%,FedEx Corp.,"54,485","1,42,21,674",,
ESGU,iShares ESG Aware MSCI USA ETF,31/08/23,Air Freight & Logistics — 0.7%,"United Parcel Service, Inc., Class","1,69,432","2,87,01,781","9,58,17,844",
ESGU,iShares ESG Aware MSCI USA ETF,31/08/23,Automobile Components — 0.1%,Aptiv PLC,"1,88,062","1,90,78,890","1,90,78,890",
ESGU,iShares ESG Aware MSCI USA ETF,31/08/23,Automobiles — 2.0%,"Rivian Automotive, Inc., Class","5,85,801","1,33,15,257",,
ESGU,iShares ESG Aware MSCI USA ETF,31/08/23,Automobiles — 2.0%,"Tesla, Inc.","9,17,599","23,68,13,950","25,01,29,207",
ESGU,iShares ESG Aware MSCI USA ETF,31/08/23,Banks — 2.7%,Bank America Corp.,"26,30,521","7,54,17,037",,
ESGU,iShares ESG Aware MSCI USA ETF,31/08/23,Banks — 2.7%,"Citigroup, Inc.","7,60,854","3,14,15,662",,
ESGU,iShares ESG Aware MSCI USA ETF,31/08/23,Banks — 2.7%,"Huntington Bancshares, Inc.","13,81,038","1,53,15,711",,
ESGU,iShares ESG Aware MSCI USA ETF,31/08/23,Banks — 2.7%,JPMorgan Chase & Co.,"9,24,732","13,53,16,034",,
ESGU,iShares ESG Aware MSCI USA ETF,31/08/23,Banks — 2.7%,"PNC Financial Services Group, Inc. (The)","2,38,045","2,87,39,173",,
