etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/22,Brazil — 2.9%,Americanas SA,"7,511","23,591",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/22,Brazil — 2.9%,Atacadao SA,"6,100","23,157",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/22,Brazil — 2.9%,"B3 SA - Brasil, Bolsa, Balcao","75,410","1,71,768",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/22,Brazil — 2.9%,Banco Bradesco SA,"19,128","58,240",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/22,Brazil — 2.9%,Banco do Brasil SA,"10,640","85,265",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/22,Brazil — 2.9%,Banco Santander Brasil SA,"4,830","27,268",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/22,Brazil — 2.9%,CCR SA,"15,030","39,840",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/22,Brazil — 2.9%,Cia. de Saneamento Basico do Estado de Sao Paulo,"4,240","40,058",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/22,Brazil — 2.9%,Energisa SA,"2,370","19,266",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/22,Brazil — 2.9%,Hypera SA,"5,059","41,883",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/22,Brazil — 2.9%,Localiza Rent a Car SA,"9,160","1,07,087",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/22,Brazil — 2.9%,Lojas Renner SA,"12,380","62,990",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/22,Brazil — 2.9%,Natura & Co. Holding SA,"10,960","30,379",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/22,Brazil — 2.9%,Rede D’Or Sao Luiz SA,"4,920","31,521",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/22,Brazil — 2.9%,Rumo SA,"16,030","62,272",,
