etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Air Freight & Logistics — 1.7%,CH Robinson Worldwide Inc.,"1,91,482","2,03,25,814",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Air Freight & Logistics — 1.7%,Expeditors International of Washington Inc.,"4,36,403","4,32,34,445","6,35,60,259",
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Auto Components — 0.4%,Aptiv PLC,"1,33,153","1,41,67,479","1,41,67,479",
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Automobiles — 2.2%,Lucid Group Inc. (a)(b),"1,38,029","24,95,564",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Automobiles — 2.2%,"Rivian Automotive Inc., Class A (a)(b)","92,709","28,03,520",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Automobiles — 2.2%,Tesla Inc.,"86,125","7,49,94,205","8,02,93,289",
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Banks — 2.2%,Huntington Bancshares Inc./OH,"16,77,852","2,20,63,754",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Banks — 2.2%,KeyCorp.,"2,79,732","54,01,625",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Banks — 2.2%,PNC Financial Services Group Inc. (The),"57,210","95,02,581",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Banks — 2.2%,Regions Financial Corp.,"12,76,974","2,64,58,901",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Banks — 2.2%,SVB Financial Group (a)(b),"24,700","1,20,44,708",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Banks — 2.2%,Truist Financial Corp.,"1,19,785","57,91,605","8,12,63,174",
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Beverages — 3.0%,Coca-Cola Co. (The),"7,09,215","4,58,22,381",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Beverages — 3.0%,Keurig Dr Pepper Inc.,"2,09,228","78,25,127",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Beverages — 3.0%,PepsiCo Inc.,"3,30,677","5,67,80,548","11,04,28,056",
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Biotechnology — 2.1%,Amgen Inc.,"1,17,783","2,74,65,818",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Biotechnology — 2.1%,Biogen Inc.,"31,394","65,12,371",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Biotechnology — 2.1%,Gilead Sciences Inc.,"3,45,750","2,05,16,805",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Biotechnology — 2.1%,Vertex Pharmaceuticals Inc.,"81,217","2,21,90,109","7,66,85,103",
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Building Products — 2.6%,Carrier Global Corp.,"1,42,645","54,59,024",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Building Products — 2.6%,Fortune Brands Home & Security Inc.,"49,084","34,97,235",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Building Products — 2.6%,Johnson Controls International PLC,"8,58,434","5,13,94,444",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Building Products — 2.6%,Owens Corning,"84,753","77,06,590",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Building Products — 2.6%,Trane Technologies PLC,"2,04,942","2,86,69,336","9,67,26,629",
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Capital Markets — 5.5%,Bank of New York Mellon Corp. (The),"4,35,190","1,83,04,092",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Capital Markets — 5.5%,BlackRock Inc.,"75,690","4,72,82,029",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Capital Markets — 5.5%,CME Group Inc.,"20,996","46,05,263",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Capital Markets — 5.5%,FactSet Research Systems Inc.,"16,768","67,65,720",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Capital Markets — 5.5%,Invesco Ltd.,"3,35,214","61,61,233",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Capital Markets — 5.5%,Moody’s Corp.,"57,439","1,81,78,295",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Capital Markets — 5.5%,Morgan Stanley,"4,25,846","3,43,18,929",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Capital Markets — 5.5%,Northern Trust Corp.,"2,33,324","2,40,44,038",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Capital Markets — 5.5%,S&P Global Inc.,"59,345","2,23,43,393",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Capital Markets — 5.5%,State Street Corp.,"1,86,624","1,24,98,209",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Capital Markets — 5.5%,T Rowe Price Group Inc.,"55,396","68,15,924","20,13,17,125",
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Chemicals — 2.5%,DuPont de Nemours Inc.,"58,672","38,68,245",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Chemicals — 2.5%,Ecolab Inc.,"2,33,098","3,94,72,815",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Chemicals — 2.5%,International Flavors & Fragrances Inc.,"87,080","1,05,62,804",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Chemicals — 2.5%,Linde PLC,"65,660","2,04,83,294",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Chemicals — 2.5%,Mosaic Co. (The),"2,22,329","1,38,77,776",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Chemicals — 2.5%,PPG Industries Inc.,"26,785","34,28,212","9,16,93,146",
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Communications Equipment — 1.2%,Cisco Systems Inc.,"8,25,051","4,04,10,998",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Communications Equipment — 1.2%,Motorola Solutions Inc.,"19,635","41,95,803","4,46,06,801",
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Consumer Finance — 1.2%,Ally Financial Inc.,"1,64,268","65,64,149",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Consumer Finance — 1.2%,American Express Co.,"2,11,573","3,69,63,919","4,35,28,068",
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Containers & Packaging — 0.6%,Amcor PLC,"9,81,730","1,16,43,318",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Containers & Packaging — 0.6%,Ball Corp.,"1,15,152","93,45,736","2,09,89,054",
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Distributors — 0.2%,LKQ Corp.,"1,79,025","88,85,011","88,85,011",
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Diversified Telecommunication Services — 0.6%,Verizon Communications Inc.,"5,00,756","2,31,85,003","2,31,85,003",
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Electric Utilities — 0.8%,Eversource Energy,"3,27,162","2,85,93,959","2,85,93,959",
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Electrical Equipment — 0.2%,Plug Power Inc.,"1,67,478","35,20,388",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Electrical Equipment — 0.2%,Sunrun Inc.,"1,62,583","32,48,408","67,68,796",
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,"Electronic Equipment, Instruments & Components — 1.0%",Cognex Corp.,"62,436","42,22,547",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,"Electronic Equipment, Instruments & Components — 1.0%",Keysight Technologies Inc.,"77,449","1,08,63,771",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,"Electronic Equipment, Instruments & Components — 1.0%",Teledyne Technologies Inc.,"9,660","41,68,773",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,"Electronic Equipment, Instruments & Components — 1.0%",Trimble Inc.,"1,83,178","1,22,17,973",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,"Electronic Equipment, Instruments & Components — 1.0%","Zebra Technologies Corp., Class A","12,841","47,46,804","3,62,19,868",
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Energy Equipment & Services — 1.2%,Baker Hughes Co.,"6,00,268","1,86,20,313",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Energy Equipment & Services — 1.2%,Schlumberger NV,"6,08,589","2,37,41,057","4,23,61,370",
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Entertainment — 1.1%,Electronic Arts Inc.,"73,056","86,24,261",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Entertainment — 1.1%,Netflix Inc.,"12,005","22,85,272",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Entertainment — 1.1%,Roku Inc.,"24,793","23,03,270",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Entertainment — 1.1%,Walt Disney Co. (The),"2,19,585","2,45,12,273",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Entertainment — 1.1%,Warner Bros. Discovery Inc.,"1,66,001","30,12,918","4,07,37,994",
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Equity Real Estate Investment Trusts (REITs) — 3.1%,American Tower Corp.,"89,337","2,15,32,004",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Equity Real Estate Investment Trusts (REITs) — 3.1%,Crown Castle International Corp.,"24,315","45,03,381",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Equity Real Estate Investment Trusts (REITs) — 3.1%,Equinix Inc.,"31,348","2,25,41,720",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Equity Real Estate Investment Trusts (REITs) — 3.1%,Healthpeak Properties Inc.,"6,05,041","1,98,51,395",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Equity Real Estate Investment Trusts (REITs) — 3.1%,Iron Mountain Inc.,"91,658","49,24,784",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Equity Real Estate Investment Trusts (REITs) — 3.1%,Prologis Inc.,"1,57,129","2,51,86,208",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Equity Real Estate Investment Trusts (REITs) — 3.1%,Ventas Inc.,"1,15,602","64,21,691",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Equity Real Estate Investment Trusts (REITs) — 3.1%,Welltower Inc.,"85,332","77,48,999","11,27,10,182",
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Food & Staples Retailing — 0.3%,Kroger Co. (The),"1,76,118","95,03,327","95,03,327",
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Food Products — 4.3%,Bunge Ltd.,"2,51,955","2,85,01,150",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Food Products — 4.3%,Campbell Soup Co.,"2,46,831","1,16,55,360",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Food Products — 4.3%,General Mills Inc.,"5,31,059","3,75,61,803",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Food Products — 4.3%,Kellogg Co.,"8,11,579","5,55,93,161",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Food Products — 4.3%,"McCormick & Co. Inc./MD, NVS","2,33,529","2,34,86,012","15,67,97,486",
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Gas Utilities — 0.1%,UGI Corp.,"1,26,163","43,27,391","43,27,391",
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Health Care Equipment & Supplies — 2.4%,Align Technology Inc.,"7,608","22,05,635",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/22,Health Care Equipment & Supplies — 2.4%,Dexcom Inc.,"20,859","85,22,570",,
