etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value
ESGE,ESG Aware MSCI EM ETF,31/08/21,Argentina — 0.1%,Globant SA (a)(b),"29,930","96,45,840","96,45,840",
ESGE,ESG Aware MSCI EM ETF,31/08/21,Brazil — 3.2%,Adecoagro SA (a),"7,39,446","69,13,820",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,Brazil — 3.2%,Atacadao SA,"20,12,612","70,64,460",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,Brazil — 3.2%,"B3 SA - Brasil, Bolsa, Balcao","1,22,80,507","3,34,15,861",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,Brazil — 3.2%,Banco do Brasil SA,"44,64,780","2,62,75,094",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,Brazil — 3.2%,Banco Santander Brasil SA,"30,15,671","2,44,59,898",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,Brazil — 3.2%,CCR SA,"29,83,240","70,67,512",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,Brazil — 3.2%,Cosan SA,"19,36,216","82,56,665",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,Brazil — 3.2%,CPFL Energia SA,"21,03,348","1,18,12,723",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,Brazil — 3.2%,Energisa SA,"8,76,869","75,24,305",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,Brazil — 3.2%,Localiza Rent a Car SA,"21,03,471","2,25,61,016",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,Brazil — 3.2%,Lojas Renner SA,"17,16,693","1,26,35,827",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,Brazil — 3.2%,Natura & Co. Holding SA (a),"18,45,009","1,84,18,691",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,Brazil — 3.2%,Rumo SA (a),"19,67,975","71,24,718",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,Brazil — 3.2%,Telefonica Brasil SA,"11,88,670","1,00,52,707",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,Brazil — 3.2%,Ultrapar Participacoes SA,"56,40,848","1,57,52,658",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,Brazil — 3.2%,WEG SA,"10,67,001","73,37,850","22,66,73,805",
ESGE,ESG Aware MSCI EM ETF,31/08/21,Chile — 0.6%,Banco Santander Chile,"12,10,34,507","63,95,468",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,Chile — 0.6%,Cia. Cervecerias Unidas SA,"7,49,420","75,63,492",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,Chile — 0.6%,Empresas COPEC SA,"8,02,252","74,63,267",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,Chile — 0.6%,Enel Americas SA,"13,81,74,719","1,94,16,187","4,08,38,414",
ESGE,ESG Aware MSCI EM ETF,31/08/20,China — 32.1%,"360 Security Technology Inc., Class A(a)","46,67,292","86,06,585",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,3SBio Inc. (a)(c),"88,00,000","98,03,444",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,AAC Technologies Holdings Inc.,"16,46,000","91,24,870",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Agricultural Bank of China Ltd., Class H","2,57,22,000","86,22,989",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,Alibaba Group Holding Ltd. (a),"1,26,83,368","26,55,84,558",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,Alibaba Health Information Technology Ltd. (a),"49,76,000","82,13,284",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,ANTA Sports Products Ltd.,"5,10,000","1,04,75,839",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Baidu Inc., ADR (a)","2,27,257","3,56,83,894",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Bank of Hangzhou Co. Ltd., Class A","31,36,500","65,01,334",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Baozun Inc., ADR (a)(b)","3,37,705","81,31,936",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"BeiGene Ltd., ADR (a)","37,298","1,14,98,973",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"Bilibili Inc., ADR (a)(b)","1,03,639","83,14,957",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"BOE Technology Group Co. Ltd., Class A","74,16,500","66,82,762",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"BYD Co. Ltd., Class A","2,63,455","1,13,43,533",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"BYD Co. Ltd., Class H","8,75,500","2,94,33,521",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"CanSino Biologics Inc., Class H (a)(c)","2,51,200","99,27,180",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"China Construction Bank Corp., Class A","71,97,900","65,20,622",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"China Construction Bank Corp., Class H","9,31,53,000","6,71,22,106",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"China Eastern Airlines Corp. Ltd., Class A (a)","1,17,30,838","85,41,578",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,China Everbright Environment Group Ltd.,"1,54,67,666","1,06,93,803",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,China Feihe Ltd. (c),"35,71,000","64,52,888",,
ESGE,ESG Aware MSCI EM ETF,31/08/21,China — 32.1%,"China Galaxy Securities Co. Ltd., Class H","1,21,24,000","68,05,914",,
