etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value
ESGU,iShares ESG MSCI USA ETF,31/08/19,Aerospace & Defense — 2.1%,HEICO Corp.,"1,964","2,84,132",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Aerospace & Defense — 2.1%,Huntington Ingalls Industries Inc.,"2,906","6,07,354",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Aerospace & Defense — 2.1%,L3Harris Technologies Inc.,"4,464","9,43,734",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Aerospace & Defense — 2.1%,Raytheon Co.,"9,073","16,81,408",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Aerospace & Defense — 2.1%,"Spirit AeroSystems Holdings Inc., Class A","3,980","3,20,788",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Aerospace & Defense — 2.1%,TransDigm Group Inc.,568,"3,05,766",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Aerospace & Defense — 2.1%,United Technologies Corp.,"14,999","19,53,470","60,96,652",
ESGU,iShares ESG MSCI USA ETF,31/08/19,Air Freight & Logistics — 0.8%,CH Robinson Worldwide Inc.,"3,460","2,92,336",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Air Freight & Logistics — 0.8%,Expeditors International of Washington Inc.,"13,261","9,42,857",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Air Freight & Logistics — 0.8%,"United Parcel Service Inc., Class B","8,743","10,37,444","22,72,637",
ESGU,iShares ESG MSCI USA ETF,31/08/19,Airlines — 0.1%,Delta Air Lines Inc.,"5,029","2,90,978","2,90,978",
ESGU,iShares ESG MSCI USA ETF,31/08/19,Automobiles — 0.2%,Tesla Inc. (a)(b),"2,121","4,78,519","4,78,519",
ESGU,iShares ESG MSCI USA ETF,31/08/19,Banks — 4.4%,Bank of America Corp.,"1,03,129","28,37,079",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Banks — 4.4%,BB&T Corp.,"14,018","6,67,958",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Banks — 4.4%,Citigroup Inc.,"25,936","16,68,982",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Banks — 4.4%,Citizens Financial Group Inc.,"9,102","3,07,101",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Banks — 4.4%,Comerica Inc.,"9,230","5,69,029",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Banks — 4.4%,JPMorgan Chase & Co.,"32,946","36,19,448",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Banks — 4.4%,KeyCorp,"35,373","5,87,192",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Banks — 4.4%,PNC Financial Services Group Inc. (The),"9,098","11,73,005",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Banks — 4.4%,SVB Financial Group,"1,534","2,98,547",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Banks — 4.4%,U.S. Bancorp,"12,118","6,38,497",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Banks — 4.4%,Zions Bancorp. N.A,"12,914","5,30,636","1,28,97,474",
ESGU,iShares ESG MSCI USA ETF,31/08/19,Beverages — 2.3%,Coca-Cola Co. (The),"52,293","28,78,207",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Beverages — 2.3%,"Constellation Brands Inc., Class A","1,472","3,00,803",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Beverages — 2.3%,"Molson Coors Brewing Co., Class B","8,956","4,59,980",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Beverages — 2.3%,PepsiCo Inc.,"23,176","31,68,855","68,07,845",
ESGU,iShares ESG MSCI USA ETF,31/08/19,Biotechnology — 2.4%,AbbVie Inc.,"17,996","11,83,057",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Biotechnology — 2.4%,Amgen Inc.,"10,219","21,31,888",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Biotechnology — 2.4%,Biogen Inc.,"2,738","6,01,676",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Biotechnology — 2.4%,Celgene Corp.,"8,434","8,16,411",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Biotechnology — 2.4%,Gilead Sciences Inc.,"23,884","15,17,589",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Biotechnology — 2.4%,Vertex Pharmaceuticals Inc.,"5,002","9,00,460","71,51,081",
ESGU,iShares ESG MSCI USA ETF,31/08/19,Building Products — 0.8%,Allegion PLC,"3,631","3,49,556",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Building Products — 0.8%,Fortune Brands Home &Security Inc.,"5,755","2,93,850",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Building Products — 0.8%,Johnson Controls International PLC,"28,988","12,37,498",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Building Products — 0.8%,Lennox International Inc.,"1,144","2,90,324",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Building Products — 0.8%,Owens Corning,"5,357","3,07,278","24,78,506",
ESGU,iShares ESG MSCI USA ETF,31/08/19,Capital Markets — 3.5%,Ameriprise Financial Inc.,"2,332","3,00,781",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Capital Markets — 3.5%,Bank of New York Mellon Corp. (The),"18,724","7,87,531",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Capital Markets — 3.5%,BlackRock Inc.,"3,162","13,36,135",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Capital Markets — 3.5%,Charles Schwab Corp. (The),"7,819","2,99,233",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Capital Markets — 3.5%,CME Group Inc.,"3,234","7,02,716",,
ESGU,iShares ESG MSCI USA ETF,31/08/19,Capital Markets — 3.5%,FactSet Research Systems Inc.,"2,005","5,45,540",,
