etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/23,Aerospace & Defense — 1.6%,"AeroVironment, Inc.","9,400","9,12,082",,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/23,Aerospace & Defense — 1.6%,"BWX Technologies, Inc.","46,922","34,60,967",,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/23,Aerospace & Defense — 1.6%,Curtiss-Wright Corp.,"17,017","35,39,366",,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/23,Aerospace & Defense — 1.6%,"Ducommun, Inc.","15,821","7,19,381",,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/23,Aerospace & Defense — 1.6%,Hexcel Corp.,"48,689","35,68,904",,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/23,Aerospace & Defense — 1.6%,"Kaman Corp., Class","32,223","7,22,762",,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/23,Aerospace & Defense — 1.6%,"Kratos Defense & Solutions, Inc.","57,043","9,17,822",,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/23,Aerospace & Defense — 1.6%,"Leonardo DRS, Inc.","42,821","7,33,096",,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/23,Aerospace & Defense — 1.6%,"Mercury Systems, Inc.","37,566","14,74,465",,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/23,Aerospace & Defense — 1.6%,"Moog, Inc., Class","21,344","24,79,319",,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/23,Aerospace & Defense — 1.6%,"Rocket Lab USA, Inc.","1,17,850","7,43,633",,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/23,Aerospace & Defense — 1.6%,"Spirit AeroSystems Holdings, Inc., Class","31,841","6,78,850",,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/23,Aerospace & Defense — 1.6%,"V2X, Inc.","19,338","9,72,895",,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/23,Aerospace & Defense — 1.6%,"Woodward, Inc.","16,458","21,29,171","2,30,52,713",
