etf_ticker,etf_name,date,sector,security,shares,value,total_value,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Communications Equipment — 0.9%,Calix Inc. (a),12222,569545,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Communications Equipment — 0.9%,Ciena Corp. (a),41081,2346958,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Communications Equipment — 0.9%,CommScope Holding Co. Inc. (a),52492,829374,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Communications Equipment — 0.9%,Harmonic Inc. (a)(b),66155,611272,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Communications Equipment — 0.9%,Infinera Corp. (a),63381,536837,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Communications Equipment — 0.9%,Lumentum Holdings Inc. (a)(b),18264,1582393,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Communications Equipment — 0.9%,Plantronics Inc. (a),18664,555814,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Communications Equipment — 0.9%,Ribbon Communications Inc. (a),84799,553737,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Communications Equipment — 0.9%,ViaSat Inc. (a),10573,545990,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Communications Equipment — 0.9%,Viavi Solutions Inc. (a),33543,546415,9393977,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Construction & Engineering — 1.9%,AECOM (a),40911,2682125,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Construction & Engineering — 1.9%,API Group Corp. (a)(d),33623,779717,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Construction & Engineering — 1.9%,Arcosa Inc.,12579,639265,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Construction & Engineering — 1.9%,Argan Inc.,12282,568657,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Construction & Engineering — 1.9%,Comfort Systems USA Inc.,17057,1295991,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Construction & Engineering — 1.9%,Dycom Industries Inc. (a),7614,573563,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Construction & Engineering — 1.9%,EMCOR Group Inc.,20296,2465964,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Construction & Engineering — 1.9%,Fluor Corp. (a),33585,559526,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Construction & Engineering — 1.9%,Granite Construction Inc.,16108,653018,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Construction & Engineering — 1.9%,Great Lakes Dredge & Dock Corp. (a),36863,557000,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Construction & Engineering — 1.9%,IES Holdings Inc. (a),10711,523768,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Construction & Engineering — 1.9%,MasTec Inc. (a),12817,1171986,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Construction & Engineering — 1.9%,MYR Group Inc. (a),6974,725366,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Construction & Engineering — 1.9%,Primoris Services Corp.,21506,552704,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Construction & Engineering — 1.9%,Quanta Services Inc.,40219,4106360,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Construction & Engineering — 1.9%,Sterling Construction Co. Inc. (a),25138,579682,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Construction & Engineering — 1.9%,Valmont Industries Inc.,5134,1277647,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Construction & Engineering — 1.9%,WillScot Mobile Mini Holdings Corp. (a),51703,1530409,21242748,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Construction Materials — 0.1%,"Summit Materials Inc., Class A (a)",31168,1049427,1049427,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Consumer Finance — 0.7%,Credit Acceptance Corp. (a)(b),1234,715325,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Consumer Finance — 0.7%,Encore Capital Group Inc. (a),12910,635301,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Consumer Finance — 0.7%,"Green Dot Corp., Class A (a)",13074,682986,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Consumer Finance — 0.7%,LendingClub Corp. (a),19958,619896,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Consumer Finance — 0.7%,OneMain Holdings Inc.,16099,931005,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Consumer Finance — 0.7%,PRA Group Inc. (a),20421,857682,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Consumer Finance — 0.7%,PROG Holdings Inc.,18295,865719,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Consumer Finance — 0.7%,SLM Corp.,61277,1148944,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Consumer Finance — 0.7%,Upstart Holdings Inc. (a),3190,730893,7187751,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Containers & Packaging — 0.9%,AptarGroup Inc.,20160,2717568,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Containers & Packaging — 0.9%,Berry Global Group Inc. (a),25749,1729560,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Containers & Packaging — 0.9%,Graphic Packaging Holding Co.,45663,937005,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Containers & Packaging — 0.9%,"Greif Inc., Class A, NVS",10665,675308,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Containers & Packaging — 0.9%,Myers Industries Inc.,25066,571505,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Containers & Packaging — 0.9%,O-I Glass Inc. (a),36776,556421,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Containers & Packaging — 0.9%,Sonoco Products Co.,35659,2328532,9515899,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Diversified Consumer Services — 1.4%,2U Inc. (a)(b),20330,752820,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Diversified Consumer Services — 1.4%,Adtalem Global Education Inc. (a),15815,585155,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Diversified Consumer Services — 1.4%,American Public Education Inc. (a),21008,552510,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Diversified Consumer Services — 1.4%,Bright Horizons Family Solutions Inc. (a),17964,2618433,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Diversified Consumer Services — 1.4%,Chegg Inc. (a),29317,2439761,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Diversified Consumer Services — 1.4%,frontdoor Inc. (a),17240,752009,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Diversified Consumer Services — 1.4%,"Graham Holdings Co., Class B",1118,689594,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Diversified Consumer Services — 1.4%,Grand Canyon Education Inc. (a),9756,869650,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Diversified Consumer Services — 1.4%,H&R Block Inc.,45935,1178233,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Diversified Consumer Services — 1.4%,Houghton Mifflin Harcourt Co. (a)(b),40365,543716,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Diversified Consumer Services — 1.4%,Service Corp. International,27024,1696026,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Diversified Consumer Services — 1.4%,Strategic Education Inc.,7089,554927,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Diversified Consumer Services — 1.4%,Terminix Global Holdings Inc. (a),51264,2134120,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Diversified Consumer Services — 1.4%,WW International Inc. (a)(b),24093,521613,15888567,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Diversified Financial Services — 0.0%,Cannae Holdings Inc. (a),17309,552503,552503,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Diversified Telecommunication Services — 0.4%,"Bandwidth Inc., Class A (a)(b)",8031,826390,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Diversified Telecommunication Services — 0.4%,Cincinnati Bell Inc. (a),24658,381953,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Diversified Telecommunication Services — 0.4%,Cogent Communications Holdings Inc.,10674,774719,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Diversified Telecommunication Services — 0.4%,Iridium Communications Inc. (a),28879,1285404,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Diversified Telecommunication Services — 0.4%,"Liberty Latin America Ltd., Class C, NVS (a)",42344,609330,3877796,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Electric Utilities — 0.2%,Hawaiian Electric Industries Inc.,38400,1674240,1674240,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Electrical Equipment — 1.1%,Acuity Brands Inc.,10662,1967459,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Electrical Equipment — 1.1%,Atkore Inc. (a),11151,1034478,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Electrical Equipment — 1.1%,Blink Charging Co. (a),17510,567849,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Electrical Equipment — 1.1%,"Bloom Energy Corp., Class A (a)(b)",34609,741325,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Electrical Equipment — 1.1%,EnerSys,11313,956967,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Electrical Equipment — 1.1%,FuelCell Energy Inc. (a)(b),91044,568114,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Electrical Equipment — 1.1%,Hubbell Inc.,13010,2681491,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Electrical Equipment — 1.1%,Regal Beloit Corp.,10040,1500177,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Electrical Equipment — 1.1%,"Shoals Technologies Group Inc., Class A (a)",17519,570594,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Electrical Equipment — 1.1%,TPI Composites Inc. (a),14458,524970,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Electrical Equipment — 1.1%,Vertiv Holdings Co.,54553,1536758,12650182,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Electronic Equipment, Instruments & Components — 3.2%",Advanced Energy Industries Inc.,6222,561100,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Electronic Equipment, Instruments & Components — 3.2%",Avnet Inc.,28350,1147041,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Electronic Equipment, Instruments & Components — 3.2%",Badger Meter Inc.,25913,2775023,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Electronic Equipment, Instruments & Components — 3.2%",Benchmark Electronics Inc.,23778,642719,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Electronic Equipment, Instruments & Components — 3.2%",Coherent Inc. (a),6871,1736096,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Electronic Equipment, Instruments & Components — 3.2%",CTS Corp.,15852,556088,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Electronic Equipment, Instruments & Components — 3.2%",ePlus Inc. (a),10597,1146807,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Electronic Equipment, Instruments & Components — 3.2%",Fabrinet (a),5242,540031,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Electronic Equipment, Instruments & Components — 3.2%",FARO Technologies Inc. (a),9409,648656,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Electronic Equipment, Instruments & Components — 3.2%",Flex Ltd. (a)(b),144941,2693004,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Electronic Equipment, Instruments & Components — 3.2%",II-VI Inc. (a),16813,1058883,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Electronic Equipment, Instruments & Components — 3.2%",Insight Enterprises Inc. (a)(b),12178,1252994,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Electronic Equipment, Instruments & Components — 3.2%",Itron Inc. (a),16404,1378100,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Electronic Equipment, Instruments & Components — 3.2%",Jabil Inc.,23381,1444478,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Electronic Equipment, Instruments & Components — 3.2%",Kimball Electronics Inc. (a),24941,602824,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Electronic Equipment, Instruments & Components — 3.2%",Knowles Corp. (a),34171,683420,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Electronic Equipment, Instruments & Components — 3.2%",Littelfuse Inc.,4582,1307703,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Electronic Equipment, Instruments & Components — 3.2%",Methode Electronics Inc.,26834,1249659,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Electronic Equipment, Instruments & Components — 3.2%",MicroVision Inc. (a),40263,593074,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Electronic Equipment, Instruments & Components — 3.2%",National Instruments Corp.,56335,2355930,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Electronic Equipment, Instruments & Components — 3.2%",Novanta Inc. (a),11377,1743184,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Electronic Equipment, Instruments & Components — 3.2%",OSI Systems Inc. (a),19086,1888369,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Electronic Equipment, Instruments & Components — 3.2%",PAR Technology Corp. (a),9514,646286,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Electronic Equipment, Instruments & Components — 3.2%",Plexus Corp. (a),15854,1455873,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Electronic Equipment, Instruments & Components — 3.2%",Rogers Corp. (a),5561,1181212,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Electronic Equipment, Instruments & Components — 3.2%",SYNNEX Corp.,9065,1151890,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Electronic Equipment, Instruments & Components — 3.2%",Vishay Intertechnology Inc.,24550,539364,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Electronic Equipment, Instruments & Components — 3.2%",Vishay Precision Group Inc. (a),19171,716420,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Electronic Equipment, Instruments & Components — 3.2%",Vontier Corp.,41092,1494516,35190744,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Energy Equipment & Services — 0.7%,Archrock Inc.,73250,562560,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Energy Equipment & Services — 0.7%,"Cactus Inc., Class A",15895,596221,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Energy Equipment & Services — 0.7%,ChampionX Corp. (a),48932,1141584,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Energy Equipment & Services — 0.7%,Core Laboratories NV,21183,583804,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Energy Equipment & Services — 0.7%,DMC Global Inc. (a),14328,575556,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Energy Equipment & Services — 0.7%,"Liberty Oilfield Services Inc., Class A (a)",54854,560608,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Energy Equipment & Services — 0.7%,NOV Inc. (a),106284,1399760,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Energy Equipment & Services — 0.7%,Oceaneering International Inc. (a),47841,588444,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Energy Equipment & Services — 0.7%,TechnipFMC PLC (a)(b),198288,1314649,7323186,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Entertainment — 0.4%,Cinemark Holdings Inc. (a),37372,666343,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Entertainment — 0.4%,IMAX Corp. (a),38158,599462,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Entertainment — 0.4%,"Lions Gate Entertainment Corp., Class A (a)",43850,566542,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Entertainment — 0.4%,"World Wrestling Entertainment Inc., Class A",10911,568572,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Entertainment — 0.4%,"Zynga Inc., Class A (a)",214345,1896953,4297872,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Agree Realty Corp.,9597,715456,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Alexander & Baldwin Inc.,49002,1023162,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,American Assets Trust Inc.,15533,618524,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,American Campus Communities Inc.,48097,2445732,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,"American Homes 4 Rent, Class A",49463,2074478,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Americold Realty Trust,47317,1738427,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Apartment Income REIT Corp.,25541,1297994,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Apple Hospitality REIT Inc.,37211,549979,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Armada Hoffler Properties Inc.,42394,569351,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Brandywine Realty Trust,72492,1006189,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Brixmor Property Group Inc.,89786,2105482,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Centerspace,6409,648463,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Columbia Property Trust Inc.,55230,923446,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,CoreSite Realty Corp.,13962,2071542,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Corporate Office Properties Trust,66655,1878338,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Cousins Properties Inc.,28298,1091171,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,CubeSmart,35822,1916477,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,CyrusOne Inc.,28293,2177995,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,DiamondRock Hospitality Co. (a),76412,690764,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,DigitalBridge Group Inc. (a),104447,720684,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Douglas Emmett Inc.,69508,2294459,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Easterly Government Properties Inc.,36783,786053,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,"Empire State Realty Trust Inc., Class A",80392,825626,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,EPR Properties,15569,790127,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Essential Properties Realty Trust Inc.,28390,920120,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Federal Realty Investment Trust,20604,2508949,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,First Industrial Realty Trust Inc.,31297,1752319,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Four Corners Property Trust Inc.,22686,649046,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Franklin Street Properties Corp.,113802,546250,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Gaming and Leisure Properties Inc.,41782,2059853,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,"Healthcare Trust of America Inc., Class A",28771,872624,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Hudson Pacific Properties Inc.,39037,1029796,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Independence Realty Trust Inc.,35307,723087,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Innovative Industrial Properties Inc.,3815,938147,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,iStar Inc.,38304,1013141,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,JBG SMITH Properties,57548,1733921,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Kilroy Realty Corp.,51328,3369683,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Kimco Realty Corp.,142226,3099104,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,"Lamar Advertising Co., Class A",12004,1366415,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Life Storage Inc.,24764,3081632,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Macerich Co. (The),59560,1017285,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,National Retail Properties Inc.,25309,1204961,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,National Storage Affiliates Trust,9971,570840,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Outfront Media Inc. (a),39689,982700,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Paramount Group Inc.,60840,539042,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Park Hotels & Resorts Inc. (a),66178,1266647,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Pebblebrook Hotel Trust,26296,579301,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Physicians Realty Trust,42775,791765,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,"Piedmont Office Realty Trust Inc., Class A",61206,1090691,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,PotlatchDeltic Corp.,11054,574255,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,"QTS Realty Trust Inc., Class A",16138,1258441,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Rayonier Inc.,24833,913358,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,"Retail Properties of America Inc., Class A",46571,615669,,
