etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Aerospace & Defense — 0.0%,"Spirit AeroSystems Holdings Inc., Class A","19,697","8,28,062","8,28,062",
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Air Freight & Logistics — 0.8%,CH Robinson Worldwide Inc.,"24,330","25,82,629",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Air Freight & Logistics — 0.8%,Expeditors International of Washington Inc.,"31,559","31,26,550",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Air Freight & Logistics — 0.8%,"United Parcel Service Inc., Class B","1,36,508","2,45,68,710","3,02,77,889",
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Airlines — 0.1%,Delta Air Lines Inc.,"29,485","12,68,740",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Airlines — 0.1%,Southwest Airlines Co.,"27,282","12,74,615","25,43,355",
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Auto Components — 0.2%,Aptiv PLC,"49,930","53,12,552",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Auto Components — 0.2%,Autoliv Inc.,"15,606","11,49,850",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Auto Components — 0.2%,BorgWarner Inc.,"45,031","16,58,492","81,20,894",
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Automobiles — 3.9%,Harley-Davidson Inc.,"28,319","10,32,227",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Automobiles — 3.9%,Lucid Group Inc. (a)(b),"77,533","14,01,797",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Automobiles — 3.9%,"Rivian Automotive Inc., Class A (a)(b)","33,637","10,17,183",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Automobiles — 3.9%,Tesla Inc.,"1,59,696","13,90,56,889","14,25,08,096",
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Banks — 1.7%,Bank of Hawaii Corp.,"7,689","5,71,600",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Banks — 1.7%,Cathay General Bancorp.,"13,999","5,61,220",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Banks — 1.7%,Citizens Financial Group Inc.,"93,567","36,86,540",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Banks — 1.7%,Comerica Inc.,"24,575","20,12,692",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Banks — 1.7%,First Republic Bank/CA,"32,603","48,65,020",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Banks — 1.7%,Heartland Financial USA Inc.,"7,706","3,37,292",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/23,Banks — 1.7%,Huntington Bancshares Inc./OH,"2,70,959","35,63,111",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Banks — 1.7%,International Bancshares Corp.,"9,602","3,82,064",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Banks — 1.7%,KeyCorp.,"1,74,411","33,67,876",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Banks — 1.7%,M&T Bank Corp.,"33,606","56,00,167",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Banks — 1.7%,Old National Bancorp./IN,"55,367","8,39,364",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Banks — 1.7%,PNC Financial Services Group Inc. (The),"79,130","1,31,43,493",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Banks — 1.7%,Regions Financial Corp.,"1,77,574","36,79,333",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Banks — 1.7%,SVB Financial Group (a)(b),"10,829","52,80,653",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Banks — 1.7%,Truist Financial Corp.,"2,49,924","1,20,83,825",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Banks — 1.7%,Umpqua Holdings Corp.,"40,690","6,73,013",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Banks — 1.7%,Zions Bancorp. NA,"29,310","16,56,308","6,23,03,571",
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Beverages — 2.7%,Coca-Cola Co. (The),"7,67,657","4,95,98,319",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Beverages — 2.7%,Keurig Dr Pepper Inc.,"1,33,105","49,78,127",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Beverages — 2.7%,PepsiCo Inc.,"2,58,643","4,44,11,589","9,89,88,035",
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Biotechnology — 3.0%,AbbVie Inc.,"3,30,766","4,85,82,910",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Biotechnology — 3.0%,Amgen Inc.,"1,05,452","2,45,90,352",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Biotechnology — 3.0%,Biogen Inc.,"27,521","57,08,956",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Biotechnology — 3.0%,BioMarin Pharmaceutical Inc.,"34,348","27,94,210",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Biotechnology — 3.0%,Gilead Sciences Inc.,"2,34,780","1,39,31,845",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Biotechnology — 3.0%,Vertex Pharmaceuticals Inc.,"47,599","1,30,04,999","10,86,13,272",
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Building Products — 0.9%,A O Smith Corp.,"24,918","14,55,959",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Building Products — 0.9%,Allegion PLC,"16,828","19,22,431",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Building Products — 0.9%,Builders FirstSource Inc.,"35,872","22,08,639",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Building Products — 0.9%,Carrier Global Corp.,"1,53,932","58,90,978",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/23,Building Products — 0.9%,Fortune Brands Home & Security Inc,"25,436","18,12,315",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Building Products — 0.9%,Johnson Controls International PLC,"1,31,953","79,00,026",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Building Products — 0.9%,Lennox International Inc.,"6,144","13,09,839",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/22,Building Products — 0.9%,Masco Corp.,"45,729","24,09,461",,
