etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,Australia — 0.9%,CSL Ltd.,"2,394","3,88,513",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,Australia — 0.9%,GPT Group (The),"19,703","84,827","4,73,340",
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,Austria — 0.3%,Verbund AG,"2,394","1,42,761","1,42,761",
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,Belgium — 4.2%,Umicore SA,"71,915","22,94,320","22,94,320",
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,Canada — 0.2%,First Capital Realty Inc.,"6,023","1,00,534","1,00,534",
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,Chile — 0.1%,"Aguas Andinas SA, Class A","83,106","45,854","45,854",
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,China — 10.5%,3SBio Inc. (a)(b),"10,000","15,417",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,China — 10.5%,Beijing Enterprises Water Group Ltd.,"9,50,000","4,99,531",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,China — 10.5%,"BYD Co. Ltd., Class A","22,800","1,57,533",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,China — 10.5%,"BYD Co. Ltd., Class H","85,500","4,43,031",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,China — 10.5%,China Conch Venture Holdings Ltd.,"10,000","33,311",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,China — 10.5%,China Everbright International Ltd.,"3,80,000","2,98,264",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,China — 10.5%,"China Longyuan Power Group Corp. Ltd., Class H","5,51,000","3,03,089",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,China — 10.5%,China Medical System Holdings Ltd.,"19,000","23,716",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,China — 10.5%,China Mengniu Dairy Co. Ltd.,"95,000","3,77,073",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,China — 10.5%,"China Vanke Co. Ltd., Class A","62,700","2,26,025",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,China — 10.5%,"China Vanke Co. Ltd., Class H","36,100","1,24,858",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,China — 10.5%,CSPC Pharmaceutical Group Ltd.,"38,000","76,045",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,China — 10.5%,"Huaneng Renewables Corp. Ltd., Class H","9,12,000","2,52,578",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,China — 10.5%,"New Oriental Education & Technology Group Inc., ADR","18,411","20,87,807",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,China — 10.5%,"NIO Inc., ADR (b)(d)","1,50,309","4,29,884",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,China — 10.5%,Sihuan Pharmaceutical Holdings Group Ltd.,"76,000","13,579",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,China — 10.5%,Sino Biopharmaceutical Ltd.,"76,000","1,13,098",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,China — 10.5%,SOHO China Ltd.,"57,000","16,732",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,China — 10.5%,"Xinjiang Goldwind Science & Technology Co. Ltd., Class A","22,800","41,255",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,China — 10.5%,"Xinjiang Goldwind Science & Technology Co. Ltd., Class H","19,104","22,504",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,China — 10.5%,Xinyi Solar Holdings Ltd.,"1,90,000","1,20,033","56,75,363",
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,Denmark — 5.2%,Genmab A/S,114,"23,312",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,Denmark — 5.2%,H Lundbeck A/S,"1,653","60,303",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,Denmark — 5.2%,"Novo Nordisk A/S, Class B","18,962","9,86,665",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,Denmark — 5.2%,Vestas Wind Systems A/S,"23,959","17,64,033","28,34,313",
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,France — 7.6%,Alstom SA,"24,073","10,30,459",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,France — 7.6%,Covivio,"1,501","1,60,008",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,France — 7.6%,Danone SA,"11,058","9,91,989",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,France — 7.6%,Gecina SA,513,"81,464",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,France — 7.6%,Ipsen SA,532,"56,009",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,France — 7.6%,Klepierre SA,"6,840","2,09,104",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,France — 7.6%,Suez,"1,03,493","16,09,850","41,38,883",
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,Germany — 2.6%,KION Group AG,"8,854","4,28,923",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,Germany — 2.6%,Vonovia SE,"19,475","9,71,542","14,00,465",
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,Hong Kong — 2.7% ,Henderson Land Development Co. Ltd.,"19,000","88,509",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,Hong Kong — 2.7%,MTR Corp. Ltd.,"28,500","1,65,136",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,Hong Kong — 2.7%,Swire Properties Ltd.,"19,000","62,441",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,Hong Kong — 2.7%,WH Group Ltd.,"13,96,500","11,24,636","14,40,722",
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,India — 0.3%,Godrej Consumer Products Ltd.,"2,470","21,064",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,India — 0.3%,Hindustan Unilever Ltd.,"3,268","86,126",,
SDG,iShares MSCI Global Sustainable Development Goals ETF,31/08/19,India — 0.3%,Marico Ltd.,"3,135","17,170",,
