etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value
ESGE,iShares ESG Aware MSCI EM ETF,31/08/23,Brazil — 2.9%,"B3 SA - Brasil, Bolsa, Balcao","48,61,293","1,26,93,030",,
ESGE,iShares ESG Aware MSCI EM ETF,31/08/23,Brazil — 2.9%,Banco do Brasil SA,"7,85,456","74,70,639",,
ESGE,iShares ESG Aware MSCI EM ETF,31/08/23,Brazil — 2.9%,Banco Santander Brasil SA,"11,76,061","64,38,346",,
ESGE,iShares ESG Aware MSCI EM ETF,31/08/23,Brazil — 2.9%,CCR SA,"37,20,967","93,62,436",,
ESGE,iShares ESG Aware MSCI EM ETF,31/08/23,Brazil — 2.9%,Cosan SA,"41,51,226","1,46,86,742",,
ESGE,iShares ESG Aware MSCI EM ETF,31/08/23,Brazil — 2.9%,Localiza Rent a Car SA,"11,60,292","1,48,19,816",,
ESGE,iShares ESG Aware MSCI EM ETF,31/08/23,Brazil — 2.9%,Lojas Renner SA,"26,99,759","87,39,237",,
ESGE,iShares ESG Aware MSCI EM ETF,31/08/23,Brazil — 2.9%,Natura & Co. Holding SA,"17,42,553","53,41,617",,
ESGE,iShares ESG Aware MSCI EM ETF,31/08/23,Brazil — 2.9%,Petroleo Brasileiro SA,"12,17,721","84,93,469",,
ESGE,iShares ESG Aware MSCI EM ETF,31/08/23,Brazil — 2.9%,Rumo SA,"15,86,595","71,60,751",,
ESGE,iShares ESG Aware MSCI EM ETF,31/08/23,Brazil — 2.9%,TOTVS SA,"17,49,855","98,02,199",,
ESGE,iShares ESG Aware MSCI EM ETF,31/08/23,Brazil — 2.9%,Ultrapar Participacoes SA,"32,87,292","1,20,55,052",,
ESGE,iShares ESG Aware MSCI EM ETF,31/08/23,Brazil — 2.9%,Vibra Energia SA,"23,01,086","85,77,871","12,56,41,205",
ESGE,iShares ESG Aware MSCI EM ETF,31/08/23,Chile — 0.4%,Empresas COPEC SA,"10,30,683","74,44,530",,
ESGE,iShares ESG Aware MSCI EM ETF,31/08/23,Chile — 0.4%,Enel Americas SA,"8,77,30,754","1,04,26,044","1,78,70,574",
ESGE,iShares ESG Aware MSCI EM ETF,31/08/23,China — 29.1%,"37 Interactive Entertainment Network Technology Group Co. Ltd., Class A","12,34,500","41,84,365",,
ESGE,iShares ESG Aware MSCI EM ETF,31/08/23,China — 29.1%,3SBio Inc.,"1,05,69,500","88,38,962",,
ESGE,iShares ESG Aware MSCI EM ETF,31/08/23,China — 29.1%,AAC Technologies Holdings Inc.,"25,28,500","48,97,833",,
ESGE,iShares ESG Aware MSCI EM ETF,31/08/23,China — 29.1%,"Agricultural Bank of China Ltd., Class A","1,29,02,400","61,32,482",,
ESGE,iShares ESG Aware MSCI EM ETF,31/08/23,China — 29.1%,"Agricultural Bank of China Ltd., Class H","3,02,99,000","1,03,85,120",,
ESGE,iShares ESG Aware MSCI EM ETF,31/08/23,China — 29.1%,Alibaba Group Holding Ltd.,"1,06,92,568","12,40,99,392",,
