etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,Afterpay Ltd. (a),"5,461","5,31,188",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,ASX Ltd.,"5,395","3,45,291",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,Aurizon Holdings Ltd.,"52,155","1,43,490",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,Australia & New Zealand Banking Group Ltd.,"77,105","15,60,620",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,BlueScope Steel Ltd.,"12,228","2,23,556",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,Brambles Ltd.,"36,760","3,24,932",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,Cochlear Ltd.,"1,654","2,80,943",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,Computershare Ltd.,"12,127","1,45,725",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,CSL Ltd.,"11,454","26,05,129",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,Dexus,"24,749","1,92,597",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,Evolution Mining Ltd.,"44,751","1,27,686",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,Fortescue Metals Group Ltd.,"44,207","6,73,947",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,Goodman Group,"41,097","6,94,133",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,GPT Group (The),"46,838","1,65,819",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,Insurance Australia Group Ltd.,"60,137","2,29,631",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,James Hardie Industries PLC,"11,026","4,24,985",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,Lendlease Corp. Ltd.,"16,590","1,44,152",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,Magellan Financial Group Ltd.,"5,750","1,81,336",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,Medibank Pvt Ltd.,"66,368","1,71,947",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,Mirvac Group,"92,408","2,10,449",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,Newcrest Mining Ltd.,"19,783","3,57,178",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,Northern Star Resources Ltd.,"35,700","2,53,968",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,Orica Ltd.,"9,424","90,165",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,QBE Insurance Group Ltd.,"36,616","3,15,091",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,Ramsay Health Care Ltd.,"4,451","2,23,497",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,REA Group Ltd.,"1,305","1,46,053",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,Reece Ltd.,"7,560","1,15,054",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,Scentre Group,"1,23,764","2,57,413",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,Seek Ltd.,"8,796","2,08,360",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,Sonic Healthcare Ltd.,"11,381","3,60,314",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,Stockland,"58,211","1,96,165",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,Suncorp Group Ltd.,"34,938","3,17,902",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,Sydney Airport (a),"28,639","1,66,254",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,Transurban Group,"67,975","7,03,559",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,Vicinity Centres,"92,299","1,16,524",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Australia — 5.4%,WiseTech Global Ltd.,"3,437","1,20,814","1,33,25,867",
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Austria — 0.2%,Erste Group Bank AG,"6,934","2,76,869",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Austria — 0.2%,Raiffeisen Bank International AG,"3,260","78,163",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Austria — 0.2%,voestalpine AG,"2,742","1,24,473","4,79,505",
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Belgium — 0.7%,Ageas SA/NV,"4,981","2,48,915",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Belgium — 0.7%,Elia Group SA/NV,921,"1,15,674",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Belgium — 0.7%,Groupe Bruxelles Lambert SA,"2,531","2,89,967",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Belgium — 0.7%,KBC Group NV,"6,301","5,29,536",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Belgium — 0.7%,Proximus SADP,"3,150","61,760",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Belgium — 0.7%,Solvay SA,"1,865","2,44,111",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Belgium — 0.7%,Umicore SA,"5,079","3,34,208","18,24,171",
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,China — 0.1%,Chow Tai Fook Jewellery Group Ltd.,"35,000","70,923",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,China — 0.1%,SITC International Holdings Co. Ltd.,"35,000","1,52,556","2,23,479",
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Denmark — 4.0%,"AP Moller - Maersk A/S, Class A",72,"1,95,115",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Denmark — 4.0%,"AP Moller - Maersk A/S, Class B, NVS",145,"4,13,070",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Denmark — 4.0%,Chr Hansen Holding A/S,"2,626","2,42,328",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Denmark — 4.0%,Demant A/S (a),"2,626","1,48,955",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Denmark — 4.0%,DSV Panalpina A/S,"5,226","13,31,176",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Denmark — 4.0%,Genmab A/S (a),"1,686","7,98,714",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Denmark — 4.0%,GN Store Nord A/S,"3,230","2,43,138",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Denmark — 4.0%,"Novo Nordisk A/S, Class B","42,917","42,96,416",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Denmark — 4.0%,"Novozymes A/S, Class B","5,192","4,19,706",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Denmark — 4.0%,Pandora A/S,"2,558","3,06,612",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Denmark — 4.0%,"Rockwool International A/S, Class B",216,"1,14,272",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Denmark — 4.0%,Tryg A/S,"8,765","2,17,024",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Denmark — 4.0%,Vestas Wind Systems A/S,"25,670","10,36,468","97,62,994",
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Finland — 1.7%,Elisa OYJ,"3,470","2,22,395",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Finland — 1.7%,"Kesko OYJ, Class B","7,037","2,91,188",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Finland — 1.7%,"Kone OYJ, Class B","8,548","7,09,315",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Finland — 1.7%,Nokia OYJ (a),"1,37,411","8,25,446",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Finland — 1.7%,Nordea Bank Abp,"80,721","9,48,072",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Finland — 1.7%,"Orion OYJ, Class B","2,461","1,00,384",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Finland — 1.7%,"Sampo OYJ, Class A","12,539","6,47,957",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Finland — 1.7%,"Stora Enso OYJ, Class R","14,778","2,89,934",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,Finland — 1.7%,Wartsila OYJ Abp,"12,635","1,79,242","42,13,933",
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,Accor SA (a),"4,516","1,55,732",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,Aeroports de Paris (a),"1,296","1,52,623",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,Air Liquide SA,"11,830","21,20,437",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,Amundi SA (b),"1,516","1,43,479",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,Arkema SA,"1,619","2,15,173",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,AXA SA,"56,564","15,89,080",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,BioMerieux,"1,052","1,28,844",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,BNP Paribas SA,"28,035","17,76,013",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,Bouygues SA,"5,680","2,37,843",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,Bureau Veritas SA,"7,108","2,36,236",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,Capgemini SE,"3,996","8,98,250",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,Carrefour SA,"14,981","2,98,243",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,Cie. Generale des Etablissements Michelin SCA,"4,212","6,81,906",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,CNP Assurances,"7,188","1,23,166",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,Covivio,"1,336","1,27,330",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,Credit Agricole SA,"20,510","2,95,692",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,Danone SA,"16,284","11,89,152",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,Dassault Systemes SE,"16,346","9,33,618",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,Edenred,"6,453","3,66,011",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,Eiffage SA,"2,037","2,11,947",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,EssilorLuxottica SA,"7,081","13,91,346",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,Eurazeo SE,"1,086","1,11,719",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,Eurofins Scientific SE,"2,660","3,77,147",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,Gecina SA,"1,055","1,63,997",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,Getlink SE,"10,940","1,76,227",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,Hermes International,787,"11,58,313",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,Ipsen SA,"1,193","1,19,330",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,Klepierre SA,"5,018","1,23,021",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,Legrand SA,"6,757","7,75,260",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,L’Oreal SA,"6,265","29,39,157",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,Orpea SA,"1,338","1,68,667",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,Publicis Groupe SA,"5,355","3,51,556",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,Sartorius Stedim Biotech,706,"4,28,238",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,Schneider Electric SE,"13,394","23,93,059",,
DMXF,iShares ESG Advanced MSCI EAFE ETF,31/08/21,France — 10.5%,SCOR SE,"3,859","1,18,432",,
