etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value
SDG,iShares MSCI Global Impact ETF,31/08/21,Australia — 1.3%,CSL Ltd.,"27,767","63,15,402",,
SDG,iShares MSCI Global Impact ETF,31/08/21,Australia — 1.3%,Vicinity Centres,"6,52,427","8,23,661","71,39,063",
SDG,iShares MSCI Global Impact ETF,31/08/21,Austria — 0.2%,Verbund AG,"9,405","10,30,251","10,30,251",
SDG,iShares MSCI Global Impact ETF,31/08/21,Belgium — 4.6%,Elia Group SA/NV,"13,778","17,30,455",,
SDG,iShares MSCI Global Impact ETF,31/08/21,Belgium — 4.6%,Etablissements Franz Colruyt NV,"25,075","14,03,639",,
SDG,iShares MSCI Global Impact ETF,31/08/21,Belgium — 4.6%,Umicore SA,"3,50,262","2,30,47,940","2,61,82,034",
SDG,iShares MSCI Global Impact ETF,31/08/21,Brazil — 0.1%,Adecoagro SA (a)(b),"63,827","5,96,782","5,96,782",
SDG,iShares MSCI Global Impact ETF,31/08/21,Canada — 4.7%,Ballard Power Systems Inc.,"18,461","3,11,085",,
SDG,iShares MSCI Global Impact ETF,31/08/21,Canada — 4.7%,Northland Power Inc.,"81,590","26,99,296",,
SDG,iShares MSCI Global Impact ETF,31/08/21,Canada — 4.7%,West Fraser Timber Co. Ltd.,"3,01,366","2,32,70,381","2,62,80,762",
SDG,iShares MSCI Global Impact ETF,31/08/21,Chile — 2.3%,Empresas CMPC SA,"59,69,503","1,32,60,505","1,32,60,505",
SDG,iShares MSCI Global Impact ETF,31/08/21,China — 11.7%,3SBio Inc. (a)(c),"2,40,500","2,67,924",,
SDG,iShares MSCI Global Impact ETF,31/08/21,China — 11.7%,Beijing Enterprises Water Group Ltd.,"71,36,000","29,43,141",,
SDG,iShares MSCI Global Impact ETF,31/08/21,China — 11.7%,"BYD Co. Ltd., Class A","40,089","17,26,105",,
SDG,iShares MSCI Global Impact ETF,31/08/21,China — 11.7%,"BYD Co. Ltd., Class H","1,14,500","38,49,387",,
SDG,iShares MSCI Global Impact ETF,31/08/21,China — 11.7%,China Conch Venture Holdings Ltd.,"5,38,000","22,01,939",,
SDG,iShares MSCI Global Impact ETF,31/08/21,China — 11.7%,China Education Group Holdings Ltd.,"1,05,000","1,98,516",,
SDG,iShares MSCI Global Impact ETF,31/08/21,China — 11.7%,China Everbright Environment Group Ltd.,"1,15,58,000","79,90,797",,
SDG,iShares MSCI Global Impact ETF,31/08/21,China — 11.7%,"China Longyuan Power Group Corp. Ltd., Class H","17,11,000","34,87,271",,
SDG,iShares MSCI Global Impact ETF,31/08/21,China — 11.7%,China Medical System Holdings Ltd.,"2,34,000","4,59,286",,
SDG,iShares MSCI Global Impact ETF,31/08/21,China — 11.7%,China Mengniu Dairy Co. Ltd.,"9,93,000","59,72,657",,
SDG,iShares MSCI Global Impact ETF,31/08/21,China — 11.7%,"China Railway Signal & Communication Corp. Ltd., Class A","2,42,250","1,96,305",,
SDG,iShares MSCI Global Impact ETF,31/08/21,China — 11.7%,"Chindata Group Holdings Ltd., ADR","45,978","5,46,219",,
SDG,iShares MSCI Global Impact ETF,31/08/21,China — 11.7%,"Contemporary Amperex Technology Co. Ltd., Class A","18,600","14,28,995",,
SDG,iShares MSCI Global Impact ETF,31/08/21,China — 11.7%,CSPC Pharmaceutical Group Ltd.,"7,51,520","9,53,380",,
SDG,iShares MSCI Global Impact ETF,31/08/21,China — 11.7%,"Fu Jian Anjoy Foods Co. Ltd., Class A","8,800","2,13,045",,
SDG,iShares MSCI Global Impact ETF,31/08/21,China — 11.7%,"Gotion High-tech Co. Ltd., Class A","16,900","1,40,732",,
