etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value
DSI,iShares MSCI KLD 400 Social ETF,31/10/19,Aerospace & Defense — 0.1%,"Spirit AeroSystems Holdings Inc., Class A","12,487","10,21,686",,
DSI,iShares MSCI KLD 400 Social ETF,31/10/19,Aerospace & Defense — 0.1%,Wesco Aircraft Holdings Inc.,"6,037","66,528","10,88,214",
DSI,iShares MSCI KLD 400 Social ETF,31/10/19,Air Freight & Logistics — 0.8%,CH Robinson Worldwide Inc.,"16,497","12,47,833",,
DSI,iShares MSCI KLD 400 Social ETF,31/10/19,Air Freight & Logistics — 0.8%,Echo Global Logistics Inc. (a)(b),"3,549","70,660",,
DSI,iShares MSCI KLD 400 Social ETF,31/10/19,Air Freight & Logistics — 0.8%,Expeditors International of Washington Inc.,"20,739","15,12,703",,
DSI,iShares MSCI KLD 400 Social ETF,31/10/19,Air Freight & Logistics — 0.8%,"United Parcel Service Inc., Class B","84,400","97,20,348","1,25,51,544",
DSI,iShares MSCI KLD 400 Social ETF,31/10/19,Airlines — 0.1%,Delta Air Lines Inc.,"19,794","10,90,253",,
DSI,iShares MSCI KLD 400 Social ETF,31/10/19,Airlines — 0.1%,Southwest Airlines Co.,"16,430","9,22,216","20,12,469",
DSI,iShares MSCI KLD 400 Social ETF,31/10/19,Auto Components — 0.3%,Aptiv PLC,"31,272","28,00,408",,
DSI,iShares MSCI KLD 400 Social ETF,31/10/19,Auto Components — 0.3%,Autoliv Inc.,"10,057","7,82,837",,
DSI,iShares MSCI KLD 400 Social ETF,31/10/19,Auto Components — 0.3%,BorgWarner Inc.,"25,268","10,53,170","46,36,415",
DSI,iShares MSCI KLD 400 Social ETF,31/10/19,Automobiles — 0.4%,Harley-Davidson Inc.,"19,309","7,51,313",,
DSI,iShares MSCI KLD 400 Social ETF,31/10/19,Automobiles — 0.4%,Tesla Inc. (a)(b),"15,820","49,82,035","57,33,348",
DSI,iShares MSCI KLD 400 Social ETF,31/10/19,Banks — 1.9%,Bank of Hawaii Corp.,"4,867","4,24,938",,
DSI,iShares MSCI KLD 400 Social ETF,31/10/19,Banks — 1.9%,BB&T Corp.,"92,575","49,11,104",,
DSI,iShares MSCI KLD 400 Social ETF,31/10/19,Banks — 1.9%,Cathay General Bancorp.,"9,337","3,32,117",,
