etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Aerospace & Defense — 0.4%,"Axon Enterprise, Inc.","3,710","11,40,343",,
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Aerospace & Defense — 0.4%,HEICO Corp.,"2,280","4,40,952",,
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Aerospace & Defense — 0.4%,"HEICO Corp., Class","3,917","6,09,446",,
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Aerospace & Defense — 0.4%,"Howmet Aerospace, Inc.","20,380","13,56,289","35,47,030",
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Air Freight & Logistics — 0.1%,"CH Robinson Worldwide, Inc.","6,078","4,50,258",,
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Air Freight & Logistics — 0.1%,"Expeditors International Washington, Inc.","7,576","9,06,090","13,56,348",
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Automobile Components — 0.2%,Aptiv PLC,"14,738","11,71,524",,
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Automobile Components — 0.2%,"BorgWarner, Inc.","12,246","3,81,218",,
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Automobile Components — 0.2%,Lear Corp.,"3,035","4,16,857","19,69,599",
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Automobiles — 0.0%,"Rivian Automotive, Inc., Class","34,646","3,92,193","3,92,193",
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Banks — 1.4%,"Huntington Bancshares, Inc.","75,449","9,83,855",,
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Banks — 1.4%,KeyCorp,"48,781","6,96,105",,
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Banks — 1.4%,M&T Bank Corp.,"8,647","12,08,331",,
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Banks — 1.4%,"PNC Financial Services Group, Inc. (The)","20,754","30,54,989",,
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Banks — 1.4%,Regions Financial Corp.,"48,460","9,02,810",,
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Banks — 1.4%,Truist Financial Corp.,"69,489","24,30,725",,
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Banks — 1.4%,U.S. Bancorp,"81,177","34,06,187","1,26,83,002",
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Beverages — 0.2%,"Keurig Dr Pepper, Inc.","54,643","16,34,372","16,34,372",
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Biotechnology — 2.8%,"Alnylam Pharmaceuticals, Inc.","6,538","9,87,826",,
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Biotechnology — 2.8%,"Amgen, Inc.","27,885","76,35,750",,
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Biotechnology — 2.8%,"Biogen, Inc.","7,551","16,38,492",,
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Biotechnology — 2.8%,"BioMarin Pharmaceutical, Inc.","9,815","8,46,838",,
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Biotechnology — 2.8%,Exact Sciences Corp.,"9,423","5,42,105",,
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Biotechnology — 2.8%,Incyte Corp.,"9,925","5,79,223",,
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Biotechnology — 2.8%,"Moderna, Inc.","16,886","15,57,565",,
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Biotechnology — 2.8%,"Neurocrine Biosciences, Inc.","5,119","6,67,518",,
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Biotechnology — 2.8%,"Regeneron Pharmaceuticals, Inc.","5,582","53,92,714",,
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Biotechnology — 2.8%,United Therapeutics Corp.,"2,449","5,52,592",,
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Biotechnology — 2.8%,"Vertex Pharmaceuticals, Inc.","13,426","56,48,855","2,60,49,478",
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Broadline Retail — 0.6%,"eBay, Inc.","27,042","12,78,546",,
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Broadline Retail — 0.6%,"Etsy, Inc.","6,277","4,49,998",,
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Broadline Retail — 0.6%,"MercadoLibre, Inc.","2,372","37,84,052","55,12,596",
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Building Products — 1.3%,O Smith Corp.,"6,400","5,30,560",,
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Building Products — 1.3%,Allegion PLC,"4,575","5,85,005",,
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Building Products — 1.3%,"Builders FirstSource, Inc.","6,427","12,54,422",,
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Building Products — 1.3%,"Carlisle Companies, Inc.","2,537","8,87,950",,
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Building Products — 1.3%,Carrier Global Corp.,"42,130","23,41,585",,
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Building Products — 1.3%,"Fortune Brands Innovations, Inc.","6,569","5,34,323",,
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Building Products — 1.3%,"Lennox International, Inc.","1,667","7,85,507",,
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Building Products — 1.3%,Masco Corp.,"11,697","8,97,862",,
USXF,iShares ESG Advanced MSCI USA ETF,29/02/24,Building Products — 1.3%,Owens Corning,"4,631","6,93,631",,
