etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/23,Aerospace & Defense — 0.3%,"Axon Enterprise, Inc.","15,565","33,13,944",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/23,Aerospace & Defense — 0.3%,"L3Harris Technologies, Inc.","9,735","17,33,706","50,47,650",
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/23,Automobiles — 3.4%,"Lucid Group, Inc.","4,75,907","29,88,696",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/23,Automobiles — 3.4%,"Rivian Automotive, Inc., Class","2,37,427","53,96,716",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/23,Automobiles — 3.4%,"Tesla, Inc.","1,62,138","4,18,44,575","5,02,29,987",
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/23,Banks — 1.3%,JPMorgan Chase & Co.,"1,08,287","1,58,45,636",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/23,Banks — 1.3%,M&T Bank Corp.,"8,900","11,12,945",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/23,Banks — 1.3%,U.S. Bancorp,"66,309","24,22,268","1,93,80,849",
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/23,Beverages — 1.3%,"Brown-Forman Corp., Class, NVS","1,86,845","1,23,56,060",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/23,Beverages — 1.3%,"Keurig Dr Pepper, Inc.","44,813","15,07,957",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/23,Beverages — 1.3%,Monster Beverage Corp.,"84,705","48,62,914","1,87,26,931",
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/23,Biotechnology — 2.0%,"AbbVie, Inc.","66,762","98,11,344",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/23,Biotechnology — 2.0%,"Alnylam Pharmaceuticals, Inc.","10,228","20,23,303",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/23,Biotechnology — 2.0%,"Amgen, Inc.","13,531","34,68,537",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/23,Biotechnology — 2.0%,"Biogen, Inc.","6,748","18,04,145",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/23,Biotechnology — 2.0%,"BioMarin Pharmaceutical, Inc.","15,482","14,14,745",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/23,Biotechnology — 2.0%,Exact Sciences Corp.,"7,960","6,66,013",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/23,Biotechnology — 2.0%,Horizon Therapeutics PLC,"2,679","3,02,030",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/23,Biotechnology — 2.0%,"Moderna, Inc.","11,354","12,83,797",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/23,Biotechnology — 2.0%,"Neurocrine Biosciences, Inc.","5,910","6,43,540",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/23,Biotechnology — 2.0%,"Regeneron Pharmaceuticals, Inc.","4,870","40,25,006",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/23,Biotechnology — 2.0%,"Seagen, Inc.","4,669","9,62,141",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/23,Biotechnology — 2.0%,"Vertex Pharmaceuticals, Inc.","11,169","38,90,609","3,02,95,210",
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/23,Broadline Retail — 3.7%,"Amazon.com, Inc.","3,46,258","4,77,87,067",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/23,Broadline Retail — 3.7%,"eBay, Inc.","53,205","23,82,520",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/23,Broadline Retail — 3.7%,"Etsy, Inc.","13,876","10,20,857",,
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/23,Broadline Retail — 3.7%,"MercadoLibre, Inc.","2,908","39,90,823","5,51,81,267",
PABU,iShares Paris-Aligned Climate Optimized MSCI USA ETF,31/08/23,Building Products — 0.2%,O Smith Corp.,"9,427","6,83,458",,
