etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,AEROSPACE & DEFENSE — 0.09%,Spirit AeroSystems Holdings Inc. Class A,"10,772","8,65,746",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,AEROSPACE & DEFENSE — 0.09%,"Wesco Aircraft Holdings Inc. a,b","4,652","46,985","9,12,731",
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,AIR FREIGHT & LOGISTICS — 0.92%,CH Robinson Worldwide Inc.,"12,949","11,91,696",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,AIR FREIGHT & LOGISTICS — 0.92%,"Echo Global Logistics Inc. a,b","2,244","61,261",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,AIR FREIGHT & LOGISTICS — 0.92%,Expeditors International of Washington Inc.,"16,551","10,56,947",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,AIR FREIGHT & LOGISTICS — 0.92%,United Parcel Service Inc. Class B,"63,971","72,60,709","95,70,613",
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,AIRLINES — 0.15%,Delta Air Lines Inc.,"16,611","8,67,426",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,AIRLINES — 0.15%,Southwest Airlines Co.,"13,760","7,26,941","15,94,367",
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,AUTO COMPONENTS — 0.20%,Autoliv Inc.,"8,087","10,84,063",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,AUTO COMPONENTS — 0.20%,BorgWarner Inc.,"19,647","9,61,524","20,45,587",
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,AUTOMOBILES — 0.42%,Harley-Davidson Inc.,"15,648","6,43,602",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,AUTOMOBILES — 0.42%,"Tesla Inc. a,b","12,516","36,78,453","43,22,055",
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BANKS — 2.18%,Bank of Hawaii Corp.,"3,954","3,32,966",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BANKS — 2.18%,Cathay General Bancorp.,"7,146","2,85,911",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BANKS — 2.18%,CIT Group Inc.,"12,230","6,47,579",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BANKS — 2.18%,Citizens Financial Group Inc.,"45,837","19,01,777",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BANKS — 2.18%,Comerica Inc.,"16,207","15,32,858",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BANKS — 2.18%,First Republic Bank/CA,"14,703","13,65,468",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BANKS — 2.18%,Heartland Financial USA Inc.,"2,413","1,29,457",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/19,BANKS — 2.18%,International Bancshares Corp,"5,230","2,08,154",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BANKS — 2.18%,KeyCorp,"1,00,199","19,95,964",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BANKS — 2.18%,M&T Bank Corp.,"12,624","23,00,977",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BANKS — 2.18%,Old National Bancorp./IN,"12,618","2,17,030",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BANKS — 2.18%,People’s United Financial Inc.,"32,072","5,86,597",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BANKS — 2.18%,PNC Financial Services Group Inc. (The) c,"44,303","64,50,960",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BANKS — 2.18%,Regions Financial Corp.,"1,08,074","20,20,984",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BANKS — 2.18%,Signature Bank/New York NY a,"5,115","6,50,372",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BANKS — 2.18%,SVB Financial Group a,"4,903","14,68,988",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BANKS — 2.18%,Umpqua Holdings Corp.,"20,499","4,82,956","2,25,78,998",
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BEVERAGES — 1.77%,Coca-Cola Co. (The),"3,76,876","1,62,84,812",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BEVERAGES — 1.77%,Dr Pepper Snapple Group Inc.,"16,817","20,17,367","1,83,02,179",
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BIOTECHNOLOGY — 4.93%,AbbVie Inc.,"1,48,641","1,43,51,289",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BIOTECHNOLOGY — 4.93%,Amgen Inc.,"62,738","1,09,46,526",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BIOTECHNOLOGY — 4.93%,Biogen Inc. a,"19,688","53,86,637",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BIOTECHNOLOGY — 4.93%,BioMarin Pharmaceutical Inc. a,"16,317","13,62,633",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BIOTECHNOLOGY — 4.93%,Celgene Corp. a,"73,304","63,84,778",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BIOTECHNOLOGY — 4.93%,Gilead Sciences Inc.,"1,21,624","87,84,901",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BIOTECHNOLOGY — 4.93%,"TESARO Inc. a,b","3,534","1,79,916",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BIOTECHNOLOGY — 4.93%,Vertex Pharmaceuticals Inc. a,"23,551","36,07,071","5,10,03,751",
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BUILDING PRODUCTS — 0.76%,Allegion PLC,"8,844","6,82,580",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BUILDING PRODUCTS — 0.76%,AO Smith Corp.,"13,635","8,36,507",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BUILDING PRODUCTS — 0.76%,Builders FirstSource Inc. a,"10,278","1,87,368",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/19,BUILDING PRODUCTS — 0.76%,Fortune Brands Home & Security Inc.,"14,143","7,73,481",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BUILDING PRODUCTS — 0.76%,Johnson Controls International PLC,"86,165","29,18,408",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BUILDING PRODUCTS — 0.76%,Lennox International Inc.,"3,488","6,74,475",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BUILDING PRODUCTS — 0.76%,Masco Corp.,"29,310","11,09,970",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,BUILDING PRODUCTS — 0.76%,Owens Corning,"10,351","6,77,887","78,60,676",
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,CAPITAL MARKETS — 4.26%,Ameriprise Financial Inc.,"13,779","19,31,954",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,CAPITAL MARKETS — 4.26%,Bank of New York Mellon Corp. (The),"95,348","51,97,419",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,CAPITAL MARKETS — 4.26%,BlackRock Inc. c,"11,196","58,38,714",,
DSI,iShares MSCI KLD 400 Social ETF,30/04/18,CAPITAL MARKETS — 4.26%,Charles Schwab Corp. (The),"1,12,336","62,54,869",,
