etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,AEROSPACE & DEFENSE — 1.54%,Rockwell Collins Inc.,"78,412","81,61,905","81,61,905",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,AIR FREIGHT & LOGISTICS — 1.08%,Expeditors International of Washington Inc.,"79,797","44,75,814",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,AIR FREIGHT & LOGISTICS — 1.08%,United Parcel Service Inc. Class B,"11,405","12,25,581","57,01,395",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,AUTOMOBILES — 0.82%,"Tesla Inc. a,b","13,798","43,33,538","43,33,538",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,BANKS — 2.33%,Comerica Inc.,"51,402","36,34,121",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,BANKS — 2.33%,KeyCorp,"99,081","18,07,238",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,BANKS — 2.33%,People’s United Financial Inc.,"2,57,003","44,89,842",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,BANKS — 2.33%,PNC Financial Services Group Inc. (The) c,"5,759","6,89,640",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,BANKS — 2.33%,Signature Bank/New York NY a,"12,117","16,77,599","1,22,98,440",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,BEVERAGES — 2.74%,Coca-Cola Co. (The),"1,23,740","53,39,381",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,BEVERAGES — 2.74%,PepsiCo Inc.,"80,757","91,48,153","1,44,87,534",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,BIOTECHNOLOGY — 2.06%,AbbVie Inc.,"12,354","8,14,623",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,BIOTECHNOLOGY — 2.06%,Amgen Inc.,"3,019","4,93,063",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,BIOTECHNOLOGY — 2.06%,Biogen Inc. a,"7,982","21,64,798",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,BIOTECHNOLOGY — 2.06%,Celgene Corp. a,"16,957","21,03,516",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,BIOTECHNOLOGY — 2.06%,Gilead Sciences Inc.,"36,557","25,05,982",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,BIOTECHNOLOGY — 2.06%,Vertex Pharmaceuticals Inc. a,"23,545","27,85,374","1,08,67,356",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,BUILDING PRODUCTS — 0.45%,Johnson Controls International PLC,"29,232","12,15,174",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,BUILDING PRODUCTS — 0.45%,Masco Corp.,"31,552","11,68,055","23,83,229",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,CAPITAL MARKETS — 6.45%,Bank of New York Mellon Corp. (The),"26,264","12,35,984",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,CAPITAL MARKETS — 6.45%,BlackRock Inc. c,"28,832","1,10,87,922",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,CAPITAL MARKETS — 6.45%,Franklin Resources Inc.,"75,546","32,56,788",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,CAPITAL MARKETS — 6.45%,Northern Trust Corp.,"1,17,247","1,05,52,230",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,CAPITAL MARKETS — 6.45%,State Street Corp.,"84,021","70,49,362",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,CAPITAL MARKETS — 6.45%,T Rowe Price Group Inc.,"12,439","8,81,801","3,40,64,087",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,CHEMICALS — 3.85%,Ecolab Inc.,"1,29,407","1,67,05,150",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,CHEMICALS — 3.85%,International Flavors & Fragrances Inc.,"26,156","36,24,960","2,03,30,110",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,COMMUNICATIONS EQUIPMENT — 2.23%,Cisco Systems Inc.,"2,69,595","91,85,102",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,COMMUNICATIONS EQUIPMENT — 2.23%,Motorola Solutions Inc.,"30,229","25,98,787","1,17,83,889",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,CONSUMER FINANCE — 1.10%,American Express Co.,"73,398","58,16,791","58,16,791",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,CONTAINERS & PACKAGING — 0.54%,Ball Corp.,"37,093","28,52,081","28,52,081",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,DISTRIBUTORS — 0.13%,LKQ Corp. a,"21,629","6,75,690","6,75,690",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,ELECTRIC UTILITIES — 1.46%,Edison International,"14,862","11,88,514",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,ELECTRIC UTILITIES — 1.46%,Eversource Energy,"73,657","43,75,226",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,ELECTRIC UTILITIES — 1.46%,Xcel Energy Inc.,"48,258","21,74,023","77,37,763",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,"ELECTRONIC EQUIPMENT, INSTRUMENTS & COMPONENTS — 0.66%",Corning Inc.,"48,448","13,97,725",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,"ELECTRONIC EQUIPMENT, INSTRUMENTS & COMPONENTS — 0.66%",TE Connectivity Ltd.,"26,767","20,70,962","34,68,687",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,ENERGY EQUIPMENT & SERVICES — 1.40%,Baker Hughes Inc.,"42,868","25,45,073",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,ENERGY EQUIPMENT & SERVICES — 1.40%,Core Laboratories NV,"6,187","6,85,643",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,ENERGY EQUIPMENT & SERVICES — 1.40%,National Oilwell Varco Inc.,"14,992","5,24,270",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,ENERGY EQUIPMENT & SERVICES — 1.40%,Schlumberger Ltd.,"18,465","13,40,375",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,ENERGY EQUIPMENT & SERVICES — 1.40%,TechnipFMC PLC a,"76,520","23,05,548","74,00,909",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,ENERGY EQUIPMENT & SERVICES — 1.40%,American Tower Corp.,"28,697","36,14,100",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,ENERGY EQUIPMENT & SERVICES — 1.40%,HCP Inc.,"38,442","12,05,157",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,ENERGY EQUIPMENT & SERVICES — 1.40%,Liberty Property Trust,"1,49,558","60,67,568",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,ENERGY EQUIPMENT & SERVICES — 1.40%,Prologis Inc.,"1,58,265","86,11,198","1,94,98,023",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,FOOD & STAPLES RETAILING — 0.17%,Whole Foods Market Inc.,"24,294","8,83,573","8,83,573",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,FOOD PRODUCTS — 5.21%,Bunge Ltd.,"67,240","53,13,977",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,FOOD PRODUCTS — 5.21%,Campbell Soup Co.,"72,483","41,70,672",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,FOOD PRODUCTS — 5.21%,General Mills Inc.,"96,836","55,69,039",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,FOOD PRODUCTS — 5.21%,Kellogg Co.,"1,52,029","1,07,94,059",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,FOOD PRODUCTS — 5.21%,Mondelez International Inc. Class A,"37,845","17,04,160","2,75,51,907",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,HEALTH CARE PROVIDERS & SERVICES — 6.07%,AmerisourceBergen Corp.,"37,600","30,85,080",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,HEALTH CARE PROVIDERS & SERVICES — 6.07%,Cardinal Health Inc.,"1,16,868","84,83,448",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,HEALTH CARE PROVIDERS & SERVICES — 6.07%,HCA Holdings Inc. a,"6,174","5,19,913",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,HEALTH CARE PROVIDERS & SERVICES — 6.07%,Henry Schein Inc. a,"73,674","1,28,04,541",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,HEALTH CARE PROVIDERS & SERVICES — 6.07%,Patterson Companies Inc.,"1,45,825","64,87,754",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,HEALTH CARE PROVIDERS & SERVICES — 6.07%,Quest Diagnostics Inc.,"6,672","7,03,963","3,20,84,699",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,"HOTELS, RESTAURANTS & LEISURE — 0.94%",Hilton Worldwide Holdings Inc.,"13,044","7,69,205",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,"HOTELS, RESTAURANTS & LEISURE — 0.94%",Marriott International Inc./MD Class A,"44,510","42,02,634","49,71,839",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,HOUSEHOLD DURABLES — 0.58%,Newell Brands Inc.,"63,698","30,40,942","30,40,942",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,HOUSEHOLD PRODUCTS — 3.18%,Clorox Co. (The),"46,136","61,67,922",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,HOUSEHOLD PRODUCTS — 3.18%,Kimberly-Clark Corp.,"24,481","31,76,410",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,HOUSEHOLD PRODUCTS — 3.18%,Procter & Gamble Co. (The),"85,279","74,47,415","1,67,91,747",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,INDUSTRIAL CONGLOMERATES — 4.55%,3M Co.,"1,22,936","2,40,74,557","2,40,74,557",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,INSURANCE — 1.53%,Marsh & McLennan Companies Inc.,"1,09,417","81,11,082","81,11,082",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,INTERNET & DIRECT MARKETING RETAIL — 0.42%,Amazon.com Inc. a,895,"8,27,866",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,INTERNET & DIRECT MARKETING RETAIL — 0.42%,Netflix Inc. a,"9,028","13,74,062","22,01,928",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,INTERNET SOFTWARE & SERVICES — 2.59%,Alphabet Inc. Class A a,"13,424","1,24,10,756",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,INTERNET SOFTWARE & SERVICES — 2.59%,Facebook Inc. Class A a,"8,339","12,52,935","1,36,63,691",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,IT SERVICES — 4.13%,Accenture PLC Class A,"1,26,202","1,53,08,303",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,IT SERVICES — 4.13%,International Business Machines Corp.,"40,546","64,99,118","2,18,07,421",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,LEISURE PRODUCTS — 0.18%,Mattel Inc.,"41,526","9,31,013","9,31,013",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,LIFE SCIENCES TOOLS & SERVICES — 3.48%,Agilent Technologies Inc.,"1,63,935","90,24,622",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,LIFE SCIENCES TOOLS & SERVICES — 3.48%,Mettler-Toledo International Inc. a,"6,715","34,47,615",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,LIFE SCIENCES TOOLS & SERVICES — 3.48%,Waters Corp. a,"34,966","59,40,374","1,84,12,611",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,MACHINERY — 4.20%,Caterpillar Inc.,"60,575","61,94,399",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,MACHINERY — 4.20%,Cummins Inc.,"74,908","1,13,06,613",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,MACHINERY — 4.20%,Ingersoll-Rand PLC,"22,469","19,94,124",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,MACHINERY — 4.20%,Parker-Hannifin Corp.,"4,607","7,40,806",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,MACHINERY — 4.20%,Xylem Inc./NY,"38,231","19,65,456","2,22,01,398",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,MEDIA — 2.50%,Charter Communications Inc. Class A a,"5,336","18,41,774",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,MEDIA — 2.50%,Liberty Global PLC Series A a,"17,895","6,33,841",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,MEDIA — 2.50%,Scripps Networks Interactive Inc. Class A,"16,845","12,58,658",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,MEDIA — 2.50%,Time Warner Inc.,"20,856","20,70,375",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,MEDIA — 2.50%,Walt Disney Co. (The),"64,044","74,03,486","1,32,08,134",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,MULTI-UTILITIES — 1.26%,Sempra Energy,"59,131","66,82,986","66,82,986",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,MULTILINE RETAIL — 0.11%,Nordstrom Inc.,"12,409","5,98,982","5,98,982",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,"OIL, GAS & CONSUMABLE FUELS — 1.63%",ConocoPhillips,"65,522","31,39,159",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,"OIL, GAS & CONSUMABLE FUELS — 1.63%",Hess Corp.,"59,490","29,04,897",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,"OIL, GAS & CONSUMABLE FUELS — 1.63%",Marathon Oil Corp.,"53,760","7,99,411",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,"OIL, GAS & CONSUMABLE FUELS — 1.63%",Noble Energy Inc.,"22,150","7,16,110",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,"OIL, GAS & CONSUMABLE FUELS — 1.63%",Phillips 66,"13,415","10,67,297","86,26,874",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,PHARMACEUTICALS — 2.47%,Merck & Co. Inc.,"1,41,980","88,49,613",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,PHARMACEUTICALS — 2.47%,Zoetis Inc.,"74,805","41,97,309","1,30,46,922",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,REAL ESTATE MANAGEMENT & DEVELOPMENT — 0.88%,"CBRE Group Inc. Class A a,b","1,30,002","46,55,372","46,55,372",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,ROAD & RAIL — 1.07%,CSX Corp.,"18,004","9,15,323",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,ROAD & RAIL — 1.07%,Norfolk Southern Corp.,"40,504","47,58,815","56,74,138",
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,SEMICONDUCTORS & SEMICONDUCTOR EQUIPMENT — 3.03%,Applied Materials Inc.,"78,060","31,70,016",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,SEMICONDUCTORS & SEMICONDUCTOR EQUIPMENT — 3.03%,Intel Corp.,"2,02,340","73,14,591",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,SEMICONDUCTORS & SEMICONDUCTOR EQUIPMENT — 3.03%,NVIDIA Corp.,"15,867","16,54,928",,
SUSA,iShares MSCI USA ESG Select ETF,30/04/17,SEMICONDUCTORS & SEMICONDUCTOR EQUIPMENT — 3.03%,Texas Instruments Inc.,"48,844","38,67,468","1,60,07,003",
