etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/23,Brazil — 2.9%,Atacadao SA,"11,072","22,940",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/23,Brazil — 2.9%,"B3 SA - Brasil, Bolsa, Balcao","98,224","2,56,467",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/23,Brazil — 2.9%,Banco Bradesco SA,"26,760","71,547",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/23,Brazil — 2.9%,Banco do Brasil SA,"14,608","1,38,940",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/23,Brazil — 2.9%,CCR SA,"16,768","42,190",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/23,Brazil — 2.9%,Cia. de Saneamento Basico do Estado de Sao Paulo,"5,712","66,808",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/23,Brazil — 2.9%,Energisa SA,"3,744","34,854",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/23,Brazil — 2.9%,Equatorial Energia SA,"17,408","1,11,295",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/23,Brazil — 2.9%,Hapvida Participacoes e Investimentos SA (a)(b),"89,280","76,803",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/23,Brazil — 2.9%,Localiza Rent a Car SA,"15,233","1,94,563",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/23,Brazil — 2.9%,Lojas Renner SA,"16,672","53,968",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/23,Brazil — 2.9%,Natura & Co. Holding SA,"15,040","46,104",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/23,Brazil — 2.9%,Raia Drogasil SA,"21,994","1,22,049",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/23,Brazil — 2.9%,Rede D’Or Sao Luiz SA,"9,984","57,782",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/23,Brazil — 2.9%,Rumo SA,"21,824","98,498",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/23,Brazil — 2.9%,Sendas Distribuidora SA,"23,296","54,617",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/23,Brazil — 2.9%,Telefonica Brasil SA,"6,944","57,983",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/23,Brazil — 2.9%,Tim SA,"14,032","40,832",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/23,Brazil — 2.9%,TOTVS SA,"8,976","50,281","15,98,521",
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/23,Chile — 0.5%,Banco de Chile,"7,66,544","83,616",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/23,Chile — 0.5%,Banco de Credito e Inversiones SA,"1,137","32,710",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/23,Chile — 0.5%,Banco Santander Chile,"11,04,824","52,872",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/23,Chile — 0.5%,Cencosud SA,"21,584","46,203",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/23,Chile — 0.5%,Empresas CMPC SA,"19,552","35,500",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/23,Chile — 0.5%,Falabella SA,"14,464","35,629","2,86,530",
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/23,China — 30.3%,"37 Interactive Entertainment Network Technology Group Co. Ltd., Class A","3,200","10,846",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/23,China — 30.3%,3SBio Inc.,"32,000","26,761",,
EMXF,iShares ESG Advanced MSCI Emerging Markets ETF,31/08/23,China — 30.3%,AAC Technologies Holdings Inc.,"16,000","30,993",,
