etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value,company_ticker,name_normalized
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,Aristocrat Leisure Ltd.,"13,431","3,55,723",,,ALL,ARISTOCRAT LEISURE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,ASX Ltd.,"3,441","1,43,760",,,ASX,ASX
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,Australia & New Zealand Banking Group Ltd.,"34,766","6,03,161",,,ZZ_ANZB,AUSTRALIA NEW ZEALAND BANKING
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,Brambles Ltd.,"73,371","6,94,146",,,BXB,BRAMBLES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,Cochlear Ltd.,"1,110","1,78,568",,,COH,COCHLEAR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,Coles Group Ltd.,"6,771","82,800",,,CLEGF,COLES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,Commonwealth Bank of Australia,"22,422","15,95,298",,,CBA,COMMONWEALTH BANK OF AUSTRALIA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,Computershare Ltd.,"26,307","4,43,674",,,CPU,COMPUTERSHARE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,CSL Ltd.,"7,326","13,19,531",,,CSL,CSL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,Dexus,"74,370","4,11,622",,,0DPS.F,DEXUS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,Endeavour Group Ltd./Australia,"16,983","69,415",,,ZZ_EN91D,ENDEAVOUR AUSTRALIA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,Goodman Group,"32,967","4,55,840",,,MY4.SG,GOODMAN
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,GPT Group (The),"43,068","1,25,882",,,ZZ_GPE95,GPT THE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,IDP Education Ltd.,"4,218","70,687",,,03F.F,IDP EDUCATION
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,IGO Ltd.,"64,269","6,00,546",,,IIDDY,IGO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,Insurance Australia Group Ltd.,"55,500","2,21,557",,,IAUGY,INSURANCE AUSTRALIA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,James Hardie Industries PLC,"15,984","4,68,441",,,JHX,JAMES HARDIE INDUSTRIES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,Lottery Corp. Ltd. (The),"64,602","2,24,808",,,ZZ_LOED6,LOTTERY THE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,Macquarie Group Ltd.,"5,106","6,02,150",,,MQBKY,MACQUARIE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,Medibank Pvt Ltd.,"35,631","84,121",,,ZZ_ME498,MEDIBANK PVT
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,Mineral Resources Ltd.,"14,874","7,18,664",,,F5J.SG,MINERAL RESOURCES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,Mirvac Group,"68,931","1,08,656",,,MRVGF,MIRVAC
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,National Australia Bank Ltd.,"45,288","8,67,539",,,NAB,NATIONAL AUSTRALIA BANK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,Newcrest Mining Ltd.,"15,207","2,72,767",,,ZZ_NEB2B,NEWCREST MINING
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,QBE Insurance Group Ltd.,"30,303","3,21,724",,,QBE,QBE INSURANCE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,Ramsay Health Care Ltd.,"3,552","1,40,760",,,RMYHY,RAMSAY HEALTH CARE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,Scentre Group,"97,236","1,83,999",,,SCG,SCENTRE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,Sonic Healthcare Ltd.,"9,324","2,20,306",,,SHL,SONIC HEALTHCARE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,Stockland,"77,367","2,19,879",,,STKAF,STOCKLAND
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,Suncorp Group Ltd.,"21,534","2,06,339",,,SUN,SUNCORP
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,Telstra Corp. Ltd.,"1,00,233","2,86,888",,,TLS,TELSTRA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,Transurban Group,"63,381","6,11,946",,,TU9.SG,TRANSURBAN
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,Treasury Wine Estates Ltd.,"28,860","2,18,432",,,TSRYY,TREASURY WINE ESTATES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,Vicinity Ltd.,"1,38,750","1,84,483",,,ZZ_VIF28,VICINITY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,Wesfarmers Ltd.,"17,427","5,82,273",,,WES,WESFARMERS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,Westpac Banking Corp.,"49,839","7,49,123",,,WBC,WESTPAC BANKING
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,WiseTech Global Ltd.,"2,775","1,60,254",,,WTC,WISETECH GLOBAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,Woolworths Group Ltd.,"14,319","3,71,848",,,WOW,WOOLWORTHS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Australia — 1.7%,Xero Ltd.,"2,109","1,73,363","1,53,50,973",,XRO,XERO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Austria — 0.1%,Erste Group Bank AG,"12,987","4,90,855",,,EBS,ERSTE BANK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Austria — 0.1%,Verbund AG,"4,107","3,40,294","8,31,149",,VER,VERBUND
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Belgium — 0.2%,Anheuser-Busch InBev SA/NV,"21,201","12,12,817",,,ABI,ANHEUSER BUSCH INBEV
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Belgium — 0.2%,Argenx SE,222,"1,11,808",,,ARGX,ARGENX SE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Belgium — 0.2%,D’ieteren Group,444,"77,543",,,DIEB.XC,D IETEREN
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Belgium — 0.2%,Elia Group SA/NV,"2,256","2,77,770","16,79,938",,ELI,ELIA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Brazil — 0.4%,Ambev SA,"88,816","2,79,102",,,ABEVN.MX,AMBEV
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Brazil — 0.4%,"B3 SA - Brasil, Bolsa, Balcao","1,16,550","3,67,242",,,B3SA3,B3 BRASIL BOLSA BALCAO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Brazil — 0.4%,Banco Bradesco SA,"60,456","1,89,854",,,BBDC3,BANCO BRADESCO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Brazil — 0.4%,Banco BTG Pactual SA,"53,391","3,83,997",,,BPA11.BA,BANCO BTG PACTUAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Brazil — 0.4%,Banco do Brasil SA,"67,488","6,87,760",,,BBAS3,BANCO DO BRASIL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Brazil — 0.4%,BB Seguridade Participacoes SA,"34,632","2,27,914",,,BBSEY,BB SEGURIDADE PARTICIPACOES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Brazil — 0.4%,CCR SA,"68,376","1,92,169",,,ZZ_CC531,CCR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Brazil — 0.4%,Cia. de Saneamento Basico do Estado de Sao Paulo,"10,767","1,32,289",,,ZZ_CDSBD,CIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Brazil — 0.4%,Hapvida Participacoes e Investimentos SA (a)(b),"40,163","40,768",,,ZZ_HPEIA,HAPVIDA PARTICIPACOES E INVESTIMENTOS A B
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Brazil — 0.4%,Hypera SA,"8,325","76,160",,,HYPMY,HYPERA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Brazil — 0.4%,Localiza Rent a Car SA,"14,073","2,00,050",,,RENT3,LOCALIZA RENT A CAR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Brazil — 0.4%,Lojas Renner SA,"20,313","80,543",,,LREN3.BA,LOJAS RENNER
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Brazil — 0.4%,PRIO SA,"65,934","6,36,090",,,ZZ_PR8A5,PRIO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Brazil — 0.4%,Suzano SA,"14,541","1,47,816",,,SPXB.DU,SUZANO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Brazil — 0.4%,Telefonica Brasil SA,"17,316","1,54,201","37,95,955",,VIVT3,TELEFONICA BRASIL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,Agnico Eagle Mines Ltd.,"11,211","5,87,735",,,AEM,AGNICO EAGLE MINES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,Bank of Montreal,"8,325","7,73,629",,,BMO,BANK OF MONTREAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,Bank of Nova Scotia (The),"19,203","9,66,958",,,BKN.F,BANK OF NOVA SCOTIA THE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,BCE Inc.,"19,980","8,63,050",,,BCE,BCE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,Brookfield Asset Management Ltd.,"4,308","1,45,315",,,BAM,BROOKFIELD ASSET MANAGEMENT
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,"Brookfield Renewable Corp., Class A","15,873","4,94,733",,,BEPC,BROOKFIELD RENEWABLE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,CAE Inc.,"32,634","7,45,658",,,CAE,CAE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,Cameco Corp.,"11,766","4,13,659",,,CCO,CAMECO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,Canadian Imperial Bank of Commerce,"11,100","4,88,900",,,CM,CANADIAN IMPERIAL BANK OF COMMERCE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,Canadian National Railway Co.,"8,880","10,76,388",,,CNR,CANADIAN NATIONAL RAILWAY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,Canadian Pacific Kansas City Ltd.,"12,210","10,04,652",,,CP,CANADIAN PACIFIC KANSAS CITY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,"CCL Industries Inc., Class B, NVS","3,441","1,64,972",,,1C9.F,CCL INDUSTRIES NVS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,CGI Inc.,"2,109","2,14,315",,,GIB.A,CGI
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,Constellation Software Inc./Canada,555,"11,72,569",,,ZZ_CSC,CONSTELLATION SOFTWARE CANADA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,Dollarama Inc.,"10,323","6,79,980",,,DOL,DOLLARAMA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,Element Fleet Management Corp.,"10,212","1,64,721",,,EFN,ELEMENT FLEET MANAGEMENT
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,Fairfax Financial Holdings Ltd.,"1,110","8,85,576",,,FFH.TO,FAIRFAX FINANCIAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,First Quantum Minerals Ltd.,"29,415","8,72,423",,,FM.TO,FIRST QUANTUM MINERALS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,Franco-Nevada Corp.,"9,879","14,41,563",,,FNV,FRANCO NEVADA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,George Weston Ltd.,"2,220","2,55,645",,,WN,GEORGE WESTON
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,Great-West Lifeco Inc.,"8,488","2,55,995",,,GWO,GREAT WEST LIFECO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,Hydro One Ltd.,"50,061","14,12,254",,,H,HYDRO ONE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,Intact Financial Corp.,"3,108","4,59,159",,,IFC,INTACT FINANCIAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,Loblaw Companies Ltd.,"4,884","4,33,343",,,L,LOBLAW COMPANIES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,Lundin Mining Corp.,"41,403","3,70,183",,,LUN,LUNDIN MINING
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,Manulife Financial Corp.,"80,475","16,08,707",,,MFC,MANULIFE FINANCIAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,Metro Inc.,"4,995","2,68,832",,,MRU,METRO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,Northland Power Inc.,"15,318","2,96,335",,,NPI,NORTHLAND POWER
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,Onex Corp.,"4,218","2,59,065",,,ONE.SG,ONEX
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,Open Text Corp.,"4,440","1,90,711",,,OTEX,OPEN TEXT
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,Pan American Silver Corp.,"5,772","97,699",,,PAAS,PAN AMERICAN SILVER
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,Pembina Pipeline Corp.,"80,919","25,61,990",,,PBA,PEMBINA PIPELINE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,Power Corp. of Canada,"6,216","1,76,112",,,POW,POWER OF CANADA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,"Quebecor Inc., Class B","15,096","3,69,544",,,QBR.B,QUEBECOR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,RB Global Inc.,"6,660","4,30,111",,,RBA,RB GLOBAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,Restaurant Brands International Inc.,"4,218","3,22,911",,,QSR,RESTAURANT BRANDS INTERNATIONAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,"Rogers Communications Inc., Class B, NVS","6,882","3,01,344",,,RCI,ROGERS COMMUNICATIONS NVS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,Royal Bank of Canada,"19,314","19,14,776",,,RY,ROYAL BANK OF CANADA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,"Shopify Inc., Class A","15,540","10,49,788",,,SHOP,SHOPIFY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,Sun Life Financial Inc.,"6,660","3,50,513",,,SLF,SUN LIFE FINANCIAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,TC Energy Corp.,"22,089","7,91,663",,,TRP,TC ENERGY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,TELUS Corp.,"8,214","1,46,259",,,T,TELUS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,TFI International Inc.,"1,443","1,85,210",,,TFII,TFI INTERNATIONAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,Thomson Reuters Corp.,"10,976","14,81,612",,,TRI,THOMSON REUTERS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,Toronto-Dominion Bank (The),"22,866","15,07,927",,,TD,TORONTO DOMINION BANK THE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,Wheaton Precious Metals Corp.,"28,416","12,74,211",,,WPM,WHEATON PRECIOUS METALS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Canada — 3.6%,WSP Global Inc.,"3,219","4,43,432","3,23,72,127",,WSP,WSP GLOBAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Chile — 0.1%,Banco de Chile,"10,19,535","1,13,505",,,CHILE,BANCO DE CHILE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Chile — 0.1%,Banco de Credito e Inversiones SA,"3,883","1,16,636",,,ZZ_BDCEI,BANCO DE CREDITO E INVERSIONES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Chile — 0.1%,Cia. Sud Americana de Vapores SA,"44,32,785","3,35,519",,,ZZ_CSADV,CIA SUD AMERICANA DE VAPORES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Chile — 0.1%,Falabella SA,"1,29,093","3,56,991","9,22,651",,FALABELLA.SN,FALABELLA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,"Agricultural Bank of China Ltd., Class H","11,10,000","4,03,757",,,EK7.MU,AGRICULTURAL BANK OF CHINA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,Alibaba Group Holding Ltd.,"2,33,168","29,79,742",,,9988,ALIBABA HOLDING
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,Alibaba Health Information Technology Ltd. (a)(c),"42,000","30,157",,,ZZ_AHITA2,ALIBABA HEALTH INFORMATION TECHNOLOGY A C
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,ANTA Sports Products Ltd.,"22,200","2,63,090",,,2020,ANTA SPORTS PRODUCTS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,Asia - Potash International Investment Guangzhou Co. Ltd.,"22,200","85,114",,,ZZ_APIIG,ASIA POTASH INTERNATIONAL INVESTMENT GUANGZHOU
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,Baidu Inc.,"36,140","7,06,565",,,9888,BAIDU
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,"Bank of Beijing Co. Ltd., Class A","99,900","65,293",,,601169.SS,BANK OF BEIJING
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,"Bank of Chengdu Co. Ltd., Class A","33,300","65,995",,,601838.SS,BANK OF CHENGDU
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,"Bank of China Ltd., Class H","22,20,000","8,23,393",,,ZZ_BOC,BANK OF CHINA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,"Bank of Communications Co. Ltd., Class A","3,66,300","2,98,524",,,601328.SS,BANK OF COMMUNICATIONS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,"Bank of Communications Co. Ltd., Class H","2,22,000","1,34,117",,,601328.SS,BANK OF COMMUNICATIONS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,"Bank of Jiangsu Co. Ltd., Class A","2,10,900","2,13,320",,,ZZ_BOJ,BANK OF JIANGSU
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,"Bank of Shanghai Co. Ltd., Class A","2,33,100","2,01,291",,,601229.SS,BANK OF SHANGHAI
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,Beijing Enterprises Water Group Ltd.,"4,44,000","1,08,338",,,HUN2.MU,BEIJING ENTERPRISES WATER
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,BOC Aviation Ltd.,"11,100","93,042",,,2588,BOC AVIATION
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,"BYD Co. Ltd., Class H","20,500","7,30,169",,,ZZ_BY6E1,BYD
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,"CGN Power Co. Ltd., Class H","17,76,000","4,35,903",,,ZZ_CGBA6,CGN POWER
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,"China Cinda Asset Management Co. Ltd., Class H","23,31,000","2,46,009",,,0CI.SG,CHINA CINDA ASSET MANAGEMENT
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,"China CITIC Bank Corp. Ltd., Class H","9,99,000","4,83,111",,,D7C.MU,CHINA CITIC BANK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,China Conch Venture Holdings Ltd.,"3,33,000","4,17,035",,,586,CHINA CONCH VENTURE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,"China Construction Bank Corp., Class A","1,22,100","1,05,337",,,ZZ_CCB,CHINA CONSTRUCTION BANK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,"China Construction Bank Corp., Class H","15,54,000","9,05,762",,,ZZ_CCB,CHINA CONSTRUCTION BANK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,"China Everbright Bank Co. Ltd., Class A","5,32,800","2,32,773",,,C0V.F,CHINA EVERBRIGHT BANK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,"China Everbright Bank Co. Ltd., Class H","3,36,000","1,00,098",,,C0V.F,CHINA EVERBRIGHT BANK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,"China Galaxy Securities Co. Ltd., Class H","3,88,500","2,27,298",,,ZZ_CGS,CHINA GALAXY SECURITIES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,"China Life Insurance Co. Ltd., Class H","2,22,000","3,89,745",,,ZZ_CLI,CHINA LIFE INSURANCE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,"China Merchants Bank Co. Ltd., Class A","44,400","2,21,575",,,ZZ_CMB,CHINA MERCHANTS BANK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,"China Merchants Bank Co. Ltd., Class H","55,500","2,75,986",,,ZZ_CMB,CHINA MERCHANTS BANK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,"China Merchants Energy Shipping Co. Ltd., Class A","1,66,500","1,48,910",,,ZZ_CMES,CHINA MERCHANTS ENERGY SHIPPING
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,China Merchants Port Holdings Co. Ltd.,"2,22,000","3,05,416",,,144,CHINA MERCHANTS PORT
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,"China Minsheng Banking Corp. Ltd., Class A","2,77,560","1,56,126",,,1988.HK,CHINA MINSHENG BANKING
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,"China Minsheng Banking Corp. Ltd., Class H","10,22,500","3,89,741",,,1988.HK,CHINA MINSHENG BANKING
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,"China National Nuclear Power Co. Ltd., Class A","3,55,298","3,63,655",,,ZZ_CNNP,CHINA NATIONAL NUCLEAR POWER
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,"China Oilfield Services Ltd., Class H","4,44,000","5,24,159",,,CO9.F,CHINA OILFIELD SERVICES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,"China Pacific Insurance Group Co. Ltd., Class H","88,800","2,39,398",,,75C.F,CHINA PACIFIC INSURANCE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,China Resources Beer Holdings Co. Ltd.,"14,000","90,200",,,291,CHINA RESOURCES BEER
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,China Resources Land Ltd.,"6,000","27,997",,,1109,CHINA RESOURCES LAND
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,China Ruyi Holdings Ltd.,"4,44,000","1,35,175",,,136,CHINA RUYI
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,China Taiping Insurance Holdings Co. Ltd.,"88,800","99,052",,,966,CHINA TAIPING INSURANCE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,"China Tower Corp. Ltd., Class H","22,20,000","2,50,945",,,ZZ_CH1D8,CHINA TOWER
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,"China Vanke Co. Ltd., Class H","55,500","78,663",,,ZZ_CH9C2,CHINA VANKE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,"China Yangtze Power Co. Ltd., Class A","77,700","2,33,543",,,ZZ_CYP,CHINA YANGTZE POWER
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,"China Zheshang Bank Co. Ltd., Class A","3,60,750","1,40,448",,,6CZ.F,CHINA ZHESHANG BANK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,China — 3.6%,"Chongqing Rural Commercial Bank Co. Ltd., Class A","1,44,300","79,399",,,ZZ_CRCB,CHONGQING RURAL COMMERCIAL BANK
