etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value,name_normalized,company_ticker
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,Medibank Pvt Ltd.,"27,492","59,699",,,MEDIBANK PVT,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,Mirvac Group,"88,006","1,52,463",,,MIRVAC,MRVGF
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,National Australia Bank Ltd.,"27,810","6,64,954",,,NATIONAL AUSTRALIA BANK,NAL.SG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,Newcrest Mining Ltd.,"9,164","1,47,785",,,NEWCREST MINING,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,QBE Insurance Group Ltd.,"16,195","1,53,212",,,QBE INSURANCE,QBIEY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,Scentre Group,"69,204","2,28,179",,,SCENTRE,STGPF
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,Seek Ltd.,"4,740","64,709",,,SEEK,SLD.SG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,Sonic Healthcare Ltd.,"4,029","71,697",,,SONIC HEALTHCARE,SAB.SG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,Stockland,"48,585","1,62,909",,,STOCKLAND,STKAF
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,Suncorp Group Ltd.,"12,482","1,42,400",,,SUNCORP,SNMCY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,Sydney Airport,"42,818","2,30,057",,,SYDNEY AIRPORT,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,Tatts Group Ltd.,"31,679","1,01,164",,,TATTS,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,Telstra Corp. Ltd.,"59,408","1,94,456",,,TELSTRA,5KBA.SG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,Transurban Group,"51,192","4,66,317",,,TRANSURBAN,TU9.SG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,Treasury Wine Estates Ltd.,"13,430","1,30,592",,,TREASURY WINE ESTATES,TSRYY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,Wesfarmers Ltd.,"10,507","3,41,654",,,WESFARMERS,WFAFF
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,Westfield Corp.,"28,835","1,76,797",,,WESTFIELD,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,Westpac Banking Corp.,"34,857","8,85,490",,,WESTPAC BANKING,WEBNF
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,Woolworths Ltd.,"9,954","2,12,179","1,00,79,681",,WOOLWORTHS,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRIA — 0.06%,Erste Group Bank AG,"4,345","1,79,886",,,ERSTE BANK,EBS.VI
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRIA — 0.06%,Raiffeisen Bank International AG,"3,397","99,806","2,79,692",,RAIFFEISEN BANK INTERNATIONAL,RAIFF
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,BELGIUM — 0.42%,Ageas,"3,318","1,48,907",,,AGEAS,AGS.BR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,BELGIUM — 0.42%,Anheuser-Busch InBev SA/NV,"8,374","10,05,066",,,ANHEUSER BUSCH INBEV,0A22.L
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,BELGIUM — 0.42%,Colruyt SA,"2,212","1,23,565",,,COLRUYT,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,BELGIUM — 0.42%,KBC Group NV,"2,607","2,15,156",,,KBC,KBC.BR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,BELGIUM — 0.42%,UCB SA,"2,054","1,49,078",,,UCB,UCB.BR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,BELGIUM — 0.42%,Umicore SA,"2,212","1,77,028","18,18,800",,UMICORE,UMI.BR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,BRAZIL — 0.61%,Ambev SA,"55,300","3,38,878",,,AMBEV,ABEVN.MX
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,BRAZIL — 0.61%,B3 SA Brasil Bolsa Balcao,"15,800","1,03,597",,,B3 BRASIL BOLSA BALCAO,BOLSY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,BRAZIL — 0.61%,Banco Bradesco SA,"8,620","83,166",,,BANCO BRADESCO,BBD
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,BRAZIL — 0.61%,Banco do Brasil SA,"15,800","1,45,107",,,BANCO DO BRASIL,BDORY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,BRAZIL — 0.61%,CCR SA,"23,700","1,29,535",,,CCR,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,BRAZIL — 0.61%,Cielo SA,"18,736","1,56,483",,,CIELO,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,BRAZIL — 0.61%,Cosan SA Industria e Comercio,"31,600","3,65,043",,,COSAN INDUSTRIA E COMERCIO,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,BRAZIL — 0.61%,CPFL Energia SA,"15,884","1,36,526",,,CPFL ENERGIA,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,BRAZIL — 0.61%,Embraer SA,"7,900","39,867",,,EMBRAER,ERJ
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,BRAZIL — 0.61%,Kroton Educacional SA,"15,800","76,245",,,KROTON EDUCACIONAL,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,BRAZIL — 0.61%,Ultrapar Participacoes SA,"39,500","9,35,360",,,ULTRAPAR PARTICIPACOES,UGR.BE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,BRAZIL — 0.61%,Vale SA,"15,800","1,58,253","26,68,060",,VALE,CVLB.MU
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Agnico Eagle Mines Ltd.,"5,688","2,64,762",,,AGNICO EAGLE MINES,AE9.SG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Alimentation Couche-Tard Inc. Class,"4,187","1,97,941",,,ALIMENTATION COUCHE TARD CLASS,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,AltaGas Ltd.,"14,773","3,42,819",,,ALTAGAS,ALA.TO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Bank Montreal,"4,266","3,22,572",,,BANK MONTREAL,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Bank Nova Scotia (The),"10,349","6,42,763",,,BANK NOVA SCOTIA THE,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Barrick Gold Corp.,"8,532","1,43,820",,,BARRICK GOLD,B-C.BA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,BCE Inc.,"1,422","66,543",,,BCE,BCE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Bombardier Inc. Class,"29,862","59,937",,,BOMBARDIER CLASS,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Brookfield Asset Management Inc. Class,"8,374","3,24,701",,,BROOKFIELD ASSET MANAGEMENT CLASS,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Cameco Corp.,"36,103","3,68,666",,,CAMECO,CCJ
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Canadian Imperial Bank Commerce,"2,370","2,05,095",,,CANADIAN IMPERIAL BANK COMMERCE,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Canadian National Railway Co.,"6,873","5,41,464",,,CANADIAN NATIONAL RAILWAY,CNI
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Canadian Pacific Railway Ltd.,711,"1,10,975",,,CANADIAN PACIFIC RAILWAY,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Canadian Tire Corp. Ltd. Class,474,"53,940",,,CANADIAN TIRE CLASS,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,CCL Industries Inc. Class,"3,950","1,88,790",,,CCL INDUSTRIES CLASS,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,CGI Group Inc. Class,"2,133","1,12,283",,,CGI CLASS,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Constellation Software Inc./Canada,158,"84,859",,,CONSTELLATION SOFTWARE CANADA,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Enbridge Inc.,"37,455","15,47,859",,,ENBRIDGE,ENB
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Fairfax Financial Holdings Ltd.,237,"1,12,670",,,FAIRFAX FINANCIAL,FFH.TO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,First Quantum Minerals Ltd.,"17,222","1,89,772",,,FIRST QUANTUM MINERALS,FM.TO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Franco-Nevada Corp.,"4,582","3,30,968",,,FRANCO NEVADA,FNV
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Goldcorp Inc.,"12,877","1,68,563",,,GOLDCORP,MGIDF
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Hydro One Ltd.,"24,016","4,29,409",,,HYDRO ONE,8H1.SG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Inter Pipeline Ltd.,"54,273","10,68,491",,,INTER PIPELINE,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Keyera Corp.,"11,455","3,56,872",,,KEYERA,KEY.TO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Loblaw Companies Ltd.,"2,528","1,37,261",,,LOBLAW COMPANIES,L8G.SG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Magna International Inc. Class,"2,133","1,01,418",,,MAGNA INTERNATIONAL CLASS,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Manulife Financial Corp.,"20,856","4,28,277",,,MANULIFE FINANCIAL,MFC
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Pembina Pipeline Corp.,"37,130","12,61,568",,,PEMBINA PIPELINE,PBA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,PrairieSky Royalty Ltd.,"39,105","9,68,127",,,PRAIRIESKY ROYALTY,PSK.TO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Restaurant Brands International Inc.,"2,528","1,50,158",,,RESTAURANT BRANDS INTERNATIONAL,QSR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Rogers Communications Inc. Class,"3,476","1,80,200",,,ROGERS COMMUNICATIONS CLASS,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Royal Bank Canada,"13,272","9,87,109",,,ROYAL BANK CANADA,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Shaw Communications Inc. Class,"2,212","49,103",,,SHAW COMMUNICATIONS CLASS,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,SNC-Lavalin Group Inc.,"3,002","1,31,814",,,SNC LAVALIN,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Sun Life Financial Inc.,"4,661","1,78,084",,,SUN LIFE FINANCIAL,SLF
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Thomson Reuters Corp.,"2,528","1,15,428",,,THOMSON REUTERS,TRI
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Toronto-Dominion Bank (The),"15,247","7,83,595",,,TORONTO DOMINION BANK THE,TD
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,TransCanada Corp.,"18,565","9,45,656",,,TRANSCANADA,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Veresen Inc.,"38,947","5,67,130",,,VERESEN,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Wheaton Precious Metals Corp.,"13,825","2,79,474",,,WHEATON PRECIOUS METALS,WPM
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CANADA — 3.57%,Yamana Gold Inc.,"14,378","37,366","1,55,38,302",,YAMANA GOLD,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHILE — 0.13%,Aguas Andinas SA Series,"5,43,678","3,41,755",,,AGUAS ANDINAS SERIES,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHILE — 0.13%,Cencosud SA,"31,442","89,371",,,CENCOSUD,CENCOSUD.SN
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHILE — 0.13%,SACI Falabella,"14,615","1,36,069","5,67,195",,SACI FALABELLA,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,58.com Inc. ADR,632,"32,264",,,58 COM,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,Agricultural Bank China Ltd. Class H,"4,74,000","2,21,519",,,AGRICULTURAL BANK CHINA,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,Alibaba Group Holding Ltd. ADR,"11,929","18,48,399",,,ALIBABA HOLDING,AHLA.SG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,Baidu Inc. ADR,"2,923","6,61,621",,,BAIDU,B1C.SG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,Bank China Ltd. Class H,"9,48,000","4,67,315",,,BANK CHINA,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,Bank Communications Co. Ltd. Class H,"2,37,000","1,75,698",,,BANK COMMUNICATIONS,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,Beijing Enterprises Water Group Ltd.,"3,16,000","2,62,587",,,BEIJING ENTERPRISES WATER,HUN2.MU
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,CGN Power Co. Ltd. Class H,"14,22,000","3,89,631",,,CGN POWER,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,China CITIC Bank Corp. Ltd. Class H,"1,58,000","1,02,567",,,CHINA CITIC BANK,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,China Conch Venture Holdings Ltd.,"39,500","73,435",,,CHINA CONCH VENTURE,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,China Construction Bank Corp. Class H,"10,27,000","8,54,721",,,CHINA CONSTRUCTION BANK,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,China Everbright Bank Co. Ltd. Class H,"1,58,000","76,672",,,CHINA EVERBRIGHT BANK,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,China Galaxy Securities Co. Ltd. Class H,"79,000","69,693",,,CHINA GALAXY SECURITIES,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,China Huarong Asset Management Co. Ltd. Class H,"79,000","32,368",,,CHINA HUARONG ASSET MANAGEMENT,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,China Life Insurance Co. Ltd. Class H,"79,000","2,50,347",,,CHINA LIFE INSURANCE,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,China Merchants Bank Co. Ltd. Class H,"39,500","1,29,978",,,CHINA MERCHANTS BANK,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,China Minsheng Banking Corp. Ltd. Class H,"1,18,500","1,19,256",,,CHINA MINSHENG BANKING,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,China Mobile Ltd.,"79,000","8,47,135",,,CHINA MOBILE,600941.SS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,China Oilfield Services Ltd. Class H,"1,58,000","1,34,732",,,CHINA OILFIELD SERVICES,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,China Pacific Insurance Group Co. Ltd. Class H,"31,600","1,39,588",,,CHINA PACIFIC INSURANCE,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,China Taiping Insurance Holdings Co. Ltd.,"31,600","95,081",,,CHINA TAIPING INSURANCE,HIUC.SG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,China Telecom Corp. Ltd. Class H,"1,58,000","75,256",,,CHINA TELECOM,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,China Unicom Hong Kong Ltd.,"1,58,000","2,29,409",,,CHINA UNICOM HONG KONG,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,China Vanke Co. Ltd. Class H,"23,400","69,060",,,CHINA VANKE,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,Chongqing Changan Automobile Co. Ltd. Class,"15,800","20,958",,,CHONGQING CHANGAN AUTOMOBILE CLASS,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,CITIC Securities Co. Ltd. Class H,"39,500","80,212",,,CITIC SECURITIES,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,COSCO SHIPPING Ports Ltd.,"1,02,000","1,24,853",,,COSCO SHIPPING PORTS,CTH.SG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,Ctrip.com International Ltd. ADR,"4,108","2,45,371",,,CTRIP COM INTERNATIONAL,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,Great Wall Motor Co. Ltd. Class H,"79,000","1,01,353",,,GREAT WALL MOTOR,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,Guangdong Investment Ltd.,"1,58,000","2,22,531",,,GUANGDONG INVESTMENT,GUG.SG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,Guangzhou R&F Properties Co. Ltd. Class H,"31,600","56,482",,,GUANGZHOU R F PROPERTIES,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,Haitong Securities Co. Ltd. Class H,"63,200","1,00,827",,,HAITONG SECURITIES,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,Huaneng Renewables Corp. Ltd. Class H,"4,74,000","1,44,443",,,HUANENG RENEWABLES,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,Industrial & Commercial Bank China Ltd. Class H,"7,90,000","5,53,293",,,INDUSTRIAL COMMERCIAL BANK CHINA,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,JD.com Inc. ADR,"8,453","3,81,822",,,JD COM,JD.VI
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,Jiangsu Expressway Co. Ltd. Class H,"1,58,000","2,29,409",,,JIANGSU EXPRESSWAY,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,Lenovo Group Ltd.,"1,58,000","97,914",,,LENOVO,LNVGY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,Momo Inc. ADR,790,"34,705",,,MOMO,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,NetEase Inc. ADR,"1,027","3,19,685",,,NETEASE,NTES.VI
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,New Oriental Education & Technology Group Inc. ADR,"1,975","1,57,329",,,NEW ORIENTAL EDUCATION TECHNOLOGY,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,Ping An Insurance Group Co. China Ltd. Class H,"79,000","5,86,167",,,PING AN INSURANCE CHINA,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,SOHO China Ltd.,"1,18,500","64,635",,,SOHO CHINA,45S.SG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,TAL Education Group Class ADR,869,"1,36,233",,,TAL EDUCATION CLASS,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,Tencent Holdings Ltd.,"63,200","25,36,043",,,TENCENT,NNN0.F
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,Vipshop Holdings Ltd. ADR,"4,977","61,217",,,VIPSHOP,1VPA.SG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,Want Want China Holdings Ltd.,"1,58,000","1,06,815",,,WANT WANT CHINA,WWNTF
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,Yum China Holdings Inc.,"3,430","1,22,760",,,YUM CHINA,YUMC
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CHINA — 3.23%,Zhejiang Expressway Co. Ltd. Class H,"1,58,000","1,97,243","1,40,40,632",,ZHEJIANG EXPRESSWAY,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,COLOMBIA — 0.10%,Interconexion Electrica SA ESP,"98,513","4,48,794","4,48,794",,INTERCONEXION ELECTRICA ESP,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,CZECH REPUBLIC — 0.00%,Komercni Banka AS,395,"16,976","16,976",,KOMERCNI BANKA AS,KONN.SG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,DENMARK — 0.57%,Carlsberg A/S Class,692,"76,631",,,CARLSBERG A S CLASS,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,DENMARK — 0.57%,Chr Hansen Holding A/S,"2,985","2,39,457",,,CHR HANSEN HOLDING A S,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,DENMARK — 0.57%,Coloplast A/S Class,"1,264","1,08,212",,,COLOPLAST A S CLASS,
