year_a,year_b,holding_name,ticker,classification_a,classification_b,delta_contrib_pct_agg,appear_in_n_funds_a,appear_in_n_funds_b
2020,2025,berkshire hathaway,BRKB,Controversial,Controversial,0.11078333333333312,3,4
2020,2025,nn,NN,Other,Other,0.11067866666666665,3,3
2020,2025,yamaha motor,7272,Controversial,Controversial,0.1093345,2,2
2020,2025,broadridge financial solutions,BR,Other,Other,0.10923466666666666,3,8
2020,2025,wingstop,WING,Other,Other,0.108428,1,2
2020,2025,assurant,AIZ,Other,Other,0.10810700000000004,3,2
2020,2025,tradeweb markets,TW,Other,Other,0.10808699999999999,1,2
2020,2025,prysmian,PRY,Clean,Clean,0.10804500000000002,1,2
2020,2025,norwegian cruise line,NCLH,Other,Other,0.106361,1,2
2020,2025,keycorp,KEY,Other,Other,0.10608557142857145,7,5
2020,2025,japan tobacco,2914,Controversial,Controversial,0.106059,1,1
2020,2025,umb financial,UMBF,Other,Other,0.10601949999999999,2,2
2020,2025,chesapeake utilities,CPK,Controversial,Controversial,0.10526800000000001,1,1
2020,2025,motorola solutions,MSI,Controversial,Controversial,0.10510205714285716,5,7
2020,2025,info edge india,NAUKRI,Other,Other,0.10502400000000003,1,3
2020,2025,absa,ABG,Other,Other,0.10395000000000001,1,1
2020,2025,caci international,CACI,Controversial,Controversial,0.103945,1,1
2020,2025,bank of montreal,BMO,Other,Other,0.10359733333333333,1,3
2020,2025,markel,MKL,Other,Other,0.10356199999999999,1,3
2020,2025,ryder system,R,Other,Other,0.10346000000000001,3,3
2020,2025,discovery,DSY,Other,Other,0.10309639999999999,5,1
2020,2025,baker hughes,BKR,Controversial,Controversial,0.10301433333333332,6,8
2020,2025,mckesson,MCK,Other,Other,0.1027775,2,4
2020,2025,mastec,MTZ,Other,Other,0.10259816666666667,2,3
2020,2025,nisource,NI,Controversial,Controversial,0.10253133333333334,1,6
2020,2025,aerovironment,AVAV,Controversial,Controversial,0.10252200000000002,1,1
2020,2025,westpac banking,WBC,Controversial,Controversial,0.1019545,2,4
2020,2025,erste bank,EBS,Other,Other,0.1017405,2,5
2020,2025,santos,STO,Other,Controversial,0.10173200000000002,1,1
2020,2025,bio rad laboratories,BIO,Other,Other,0.1016795,2,2
2020,2025,keyera,KEY,Other,Controversial,0.10158099999999999,1,1
2020,2025,huntington ingalls industries,HII,Other,Controversial,0.10101199999999999,1,1
2020,2025,suncorp,SUN,Other,Other,0.10050749999999999,2,5
2020,2025,clean harbors,CLH,Clean,Clean,0.0998313333333333,2,3
2020,2025,kao,4452,Controversial,Controversial,0.09921366666666664,3,3
2020,2025,targa resources,TRGP,Other,Controversial,0.09911500000000002,1,5
2020,2025,godaddy,GDDY,Other,Other,0.09895533333333334,1,6
2020,2025,qorvo,QRVO,Other,Other,0.09878900000000002,2,1
2020,2025,adt,ADT,Other,Other,0.09875800000000001,1,1
2020,2025,ralph lauren,RL,Other,Other,0.0985365,2,3
2020,2025,stryker,SYK,Other,Other,0.09733350000000007,2,4
2020,2025,sbi,8473,Other,Other,0.09715000000000001,1,3
2020,2025,independence realty trust,IRT,Other,Other,0.09684499999999999,1,1
2020,2025,caretrust reit,CTRE,Other,Other,0.096771,1,1
2020,2025,aflac,AFL,Other,Other,0.09626516666666667,4,6
2020,2025,bank hapoalim bm,POLI,Other,Other,0.09605833333333333,3,4
2020,2025,advanced energy industries,AEIS,Other,Other,0.09592800000000001,1,1
2020,2025,united rentals,URI,Other,Other,0.09547,5,8
2020,2025,scentre,SCG,Other,Other,0.095178,2,3
2020,2025,l3harris technologies,LHX,Controversial,Controversial,0.09501083333333332,2,3
2020,2025,elbit systems,ESLT,Other,Controversial,0.09452300000000001,1,2
2020,2025,autodesk,ADSK,Clean,Clean,0.09431050000000002,6,10
2020,2025,synovus financial,SNV,Controversial,Controversial,0.09429499999999999,2,2
2020,2025,taishin financial holding,2887,Other,Other,0.09397699999999998,2,2
2020,2025,incyte,INCY,Other,Other,0.09336299999999999,2,4
2020,2025,axalta coating systems,AXTA,Other,Other,0.09283860000000002,5,3
2020,2025,brinker international,EAT,Other,Other,0.092589,1,1
2020,2025,alcon,ALC,Other,Other,0.09254233333333334,3,4
2020,2025,armstrong world industries,AWI,Other,Other,0.09253599999999998,1,1
2020,2025,veeva systems,VEEV,Other,Other,0.0921895,2,8
2020,2025,southern copper,SCCO,Other,Other,0.091212,1,1
2020,2025,topbuild,BLD,Other,Other,0.09113699999999997,2,2
2020,2025,avantor,AVTR,Other,Other,0.09095599999999998,1,4
2020,2025,orix,8591,Other,Other,0.09079300000000001,2,2
2020,2025,steris,STE,Other,Other,0.09071866666666666,5,6
2020,2025,mtr,66,Other,Other,0.09046849999999995,4,6
2020,2025,belden,BDC,Other,Other,0.09012999999999999,1,2
2020,2025,artisan partners asset management,APAM,Other,Other,0.090034,1,1
2020,2025,glaukos,GKOS,Other,Other,0.090033,1,1
2020,2025,moog,MOGA,Controversial,Controversial,0.089764,1,1
2020,2025,american water works,AWK,Other,Other,0.08894119047619048,6,7
2020,2025,cytokinetics,CYTK,Other,Other,0.08874300000000002,1,2
2020,2025,janus henderson,JHG,Other,Other,0.08868000000000004,2,2
2020,2025,prudential financial,PRU,Other,Other,0.0882627142857143,6,7
2020,2025,northrop grumman,NOC,Other,Controversial,0.087704,1,1
2020,2025,transdigm,TDG,Controversial,Controversial,0.08738966666666666,3,1
2020,2025,onto innovation,ONTO,Other,Other,0.08736200000000001,1,2
2020,2025,tractor supply,TSCO,Other,Other,0.08729683333333331,6,8
2020,2025,axon enterprise,AXON,Other,Controversial,0.08691399999999999,2,8
2020,2025,mgic investment,MTG,Other,Other,0.086335,1,2
2020,2025,auto trader,AUTO,Other,Other,0.08624800000000002,2,5
2020,2025,enphase energy,ENPH,Other,Other,0.08600300000000005,2,4
2020,2025,samsung sds,18260,Other,Other,0.085808,1,1
2020,2025,brown and brown,BRO,Other,Other,0.08552866666666668,1,3
2020,2025,lupin,LUPIN,Other,Other,0.085382,1,1
2020,2025,ana,9202,Other,Other,0.08525100000000001,1,3
2020,2025,toll brothers,TOL,Other,Other,0.08420700000000003,2,2
2020,2025,ch robinson worldwide,CHRW,Other,Other,0.08403507142857143,6,7
2020,2025,sekisui house,1928,Controversial,Controversial,0.08382116666666668,2,3
2020,2025,sompo,8630,Other,Other,0.08372166666666668,3,5
2020,2025,industrial bank of korea,24110,Other,Other,0.08349999999999999,1,2
2020,2025,upl,UPL,Other,Other,0.082765,1,1
2020,2025,edison international,EIX,Controversial,Controversial,0.08255733333333332,3,7
2020,2025,commercial metals,CMC,Clean,Clean,0.0820275,2,2
2020,2025,halma,HLMA,Other,Other,0.0816245,2,2
2020,2025,manhattan associates,MANH,Other,Other,0.08156949999999996,2,2
2020,2025,israel discount bank,DSCT,Other,Other,0.0812,1,1
2020,2025,martin marietta materials,MLM,Other,Other,0.08107883333333332,2,6
2020,2025,aaon,AAON,Other,Other,0.08093499999999999,1,2
2020,2025,london stock exchange,LSEG,Other,Other,0.08083999999999997,3,5
2020,2025,fortinet,FTNT,Other,Other,0.08069259999999998,5,7
2020,2025,republic services,RSG,Clean,Clean,0.08037766666666668,1,3
2020,2025,eva airways,2618,Other,Other,0.080294,1,2
2020,2025,cencosud,CENCOSUD,Other,Controversial,0.079761,1,1
2020,2025,standard chartered,STAN,Controversial,Controversial,0.07974799999999999,2,2
2020,2025,invesco,IVZ,Other,Other,0.07973100000000001,6,3
2020,2025,mizrahi tefahot bank,MZTF,Other,Other,0.079221,2,1
2020,2025,globe life,GL,Other,Other,0.078908,1,2
2020,2025,lincoln electric,LECO,Other,Other,0.07866533333333336,3,3
2020,2025,spire,SR,Controversial,Controversial,0.07834400000000002,2,2
2020,2025,potlatchdeltic,PCH,Other,Other,0.07700633333333333,3,2
2020,2025,slm,SLM,Other,Other,0.07674150000000002,2,2
2020,2025,enel americas,ENELAM,Clean,Clean,0.07672699999999999,1,2
2020,2025,primoris services,PRIM,Other,Other,0.076707,1,1
2020,2025,tesla,TSLA,Clean,Clean,0.07667383333333344,6,9
2020,2025,chunghwa telecom,2412,Other,Other,0.07645016666666671,2,3
2020,2025,ajinomoto,2802,Other,Other,0.0760585,2,4
2020,2025,t and d,8795,Other,Other,0.07605200000000001,2,2
2020,2025,bnp paribas,BNP,Controversial,Controversial,0.0758718333333333,2,3
2020,2025,roku,ROKU,Other,Other,0.07575000000000001,1,2
2020,2025,nomura research institute,4307,Other,Other,0.07539299999999999,2,5
2020,2025,voya financial,VOYA,Other,Other,0.07479608333333333,4,3
2020,2025,commscope holding,COMM,Other,Other,0.074076,2,1
2020,2025,corcept therapeutics,CORT,Other,Other,0.07371899999999999,1,1
2020,2025,ingersoll rand,IR,Other,Other,0.07361128571428571,3,7
2020,2025,cboe global markets,CBOE,Other,Other,0.07347766666666666,3,9
2020,2025,daiwa securities,8601,Other,Other,0.073468,1,5
2020,2025,eog resources,EOG,Other,Controversial,0.07333200000000002,3,1
2020,2025,canon,7751,Other,Other,0.07325866666666664,3,3
2020,2025,ricoh,7752,Other,Clean,0.07323933333333334,1,3
2020,2025,deutsche boerse,DB1,Other,Other,0.07322433333333334,3,4
2020,2025,arch capital,ACGL,Other,Other,0.07317877777777777,3,9
2020,2025,azrieli,AZRG,Other,Other,0.072995,2,3
2020,2025,murphy oil,MUR,Controversial,Controversial,0.072544,1,1
2020,2025,yokogawa electric,6841,Other,Other,0.07246233333333334,3,2
2020,2025,schneider national,SNDR,Other,Other,0.072419,1,1
2020,2025,texas roadhouse,TXRH,Other,Other,0.07195499999999999,2,2
2020,2025,kirby,KEX,Other,Other,0.071683,1,1
2020,2025,united overseas bank,U11,Controversial,Controversial,0.07118366666666667,3,3
2020,2025,lithia motors,LAD,Other,Other,0.07095699999999999,1,2
2020,2025,subaru,7270,Other,Other,0.070313,1,1
2020,2025,infineon technologies,IFX,Other,Other,0.069577,3,4
2020,2025,aegon,AGN,Other,Other,0.068961,2,1
2020,2025,intuitive surgical,ISRG,Other,Other,0.06860766666666665,3,5
2020,2025,want want china,151,Other,Other,0.06836500000000001,1,1
2020,2025,antofagasta,ANTO,Other,Other,0.06784133333333334,3,5
2020,2025,boc hong kong,2388,Other,Other,0.06771400000000002,3,2
2020,2025,alamo,ALG,Other,Other,0.06767900000000002,1,1
2020,2025,ing groep,INGA,Controversial,Controversial,0.06732099999999999,3,5
2020,2025,singapore exchange,S68,Other,Other,0.06689400000000001,1,2
2020,2025,sumitomo metal mining,5713,Other,Other,0.06686850000000003,2,3
2020,2025,spirit aerosystems,SPR,Controversial,Controversial,0.066556,2,2
2020,2025,cgi,GIB.A,Other,Other,0.06631866666666668,1,3
2020,2025,jefferies financial,JEF,Other,Other,0.0662875,2,2
2020,2025,workiva,WK,Other,Other,0.06618700000000001,1,1
2020,2025,synchrony financial,SYF,Other,Other,0.06613614285714287,2,7
2020,2025,garmin,GRMN,Other,Other,0.06592426666666666,5,6
2020,2025,datadog,DDOG,Other,Other,0.06562483333333333,2,3
2020,2025,arcosa,ACA,Other,Other,0.06561300000000002,1,1
2020,2025,flowserve,FLS,Other,Other,0.06551866666666667,3,4
2020,2025,antero midstream,AM,Controversial,Controversial,0.06505833333333333,1,3
2020,2025,celltrion,68270,Other,Other,0.06492416666666667,2,3
2020,2025,dycom industries,DY,Other,Other,0.063696,2,1
2020,2025,ionis pharmaceuticals,IONS,Other,Other,0.063695,1,1
2020,2025,cochlear,COH,Other,Other,0.06358633333333331,3,5
2020,2025,kajima,1812,Other,Other,0.062631,3,1
2020,2025,bank albilad,1140,Other,Other,0.0625945,2,1
2020,2025,essent,ESNT,Other,Other,0.062317500000000026,2,1
2020,2025,cno financial,CNO,Other,Other,0.061679500000000026,2,2
2020,2025,taiwan mobile,3045,Other,Other,0.06134350000000002,2,1
2020,2025,ping an insurance of china,601318,Other,Other,0.06089649999999999,2,2
2020,2025,graham,GHC,Other,Other,0.060727,1,1
2020,2025,pegasystems,PEGA,Other,Other,0.06056900000000001,1,1
2020,2025,sino biopharmaceutical,1177,Other,Other,0.060503999999999974,3,2
2020,2025,whirlpool,WHR,Other,Other,0.060472999999999985,3,3
2020,2025,sunny optical technology,2382,Controversial,Other,0.060389499999999985,2,2
2020,2025,evergreen marine taiwan,2603,Other,Other,0.060175000000000006,1,1
2020,2025,herc,HRI,Other,Other,0.059877,1,1
2020,2025,western digital,WDC,Other,Other,0.05976149999999999,2,6
2020,2025,caterpillar,CAT,Controversial,Controversial,0.05931399999999992,7,7
2020,2025,american express,AXP,Other,Other,0.059147301587301526,7,9
2020,2025,computershare,CPU,Other,Other,0.0587495,2,4
2020,2025,dell technologies,DELL,Other,Other,0.05869966666666668,3,3
2020,2025,alkermes,ALKS,Other,Other,0.058503,1,1
2020,2025,corning,GLW,Other,Other,0.05820980000000002,5,3
2020,2025,keurig dr pepper,KDP,Other,Other,0.057657222222222235,3,9
2020,2025,gatx,GATX,Other,Other,0.05741649999999998,2,2
2020,2025,anglogold ashanti,ANG,Other,Other,0.05685799999999999,1,2
2020,2025,northern star resources,NST,Other,Other,0.05646466666666668,3,3
2020,2025,biomarin pharmaceutical,BMRN,Other,Other,0.05638499999999998,6,5
2020,2025,palomar,PLMR,Other,Other,0.0563,1,1
2020,2025,titan,TITAN,Controversial,Controversial,0.0561605,2,2
2020,2025,bankinter,BKT,Other,Other,0.055944999999999995,1,1
2020,2025,santander bank polska,SPL,Other,Other,0.055610999999999994,1,1
2020,2025,cae,CAE,Controversial,Controversial,0.055371000000000004,1,2
2020,2025,cspc pharmaceutical,1093,Other,Other,0.055058166666666686,2,3
2020,2025,nec,6701,Controversial,Controversial,0.05402500000000002,2,5
2020,2025,cincinnati financial,CINF,Other,Other,0.053951500000000006,2,6
2020,2025,pultegroup,PHM,Other,Other,0.05379199999999999,2,4
2020,2025,dai ichi life,8750,Other,Other,0.05355499999999999,3,4
2020,2025,sensata technologies holding,ST,Other,Other,0.05338900000000001,3,3
2020,2025,amkor technology,AMKR,Other,Other,0.05309900000000001,1,1
2020,2025,apa,APA,Controversial,Controversial,0.053014000000000006,2,1
2020,2025,wintrust financial,WTFC,Other,Other,0.052775499999999975,2,2
2020,2025,publicis groupe,PUB,Other,Other,0.05260616666666665,2,3
2020,2025,federated hermes,FHI,Other,Other,0.052558499999999994,2,1
2020,2025,marathon petroleum,MPC,Controversial,Controversial,0.05252174999999998,4,4
2020,2025,national australia bank,NAB,Controversial,Controversial,0.05248850000000002,2,4
2020,2025,hancock whitney,HWC,Other,Other,0.052341,2,2
2020,2025,esco technologies,ESE,Controversial,Controversial,0.05223999999999998,1,1
2020,2025,komatsu,6301,Controversial,Controversial,0.05220433333333335,3,4
2020,2025,lkq,LKQ,Other,Other,0.051958000000000004,6,6
2020,2025,csg systems international,CSGS,Other,Other,0.051833000000000004,1,1
2020,2025,netapp,NTAP,Other,Other,0.05166983333333333,2,6
2020,2025,concordia financial,7186,Other,Other,0.051484,1,4
2020,2025,myr,MYRG,Other,Other,0.05140399999999999,1,1
2020,2025,echostar,SATS,Other,Other,0.051263,1,2
2020,2025,yuanta financial holding,2885,Other,Other,0.05065266666666669,2,3
2020,2025,installed building products,IBP,Other,Other,0.05042100000000001,1,1
2020,2025,ciena,CIEN,Other,Other,0.0503035,2,2
2020,2025,selective insurance,SIGI,Other,Other,0.050283999999999995,2,2
2020,2025,next,NXT,Other,Other,0.05016100000000001,3,2
2020,2025,ss and c technologies,SSNC,Other,Other,0.05009200000000001,1,2
2020,2025,newmarket,NEU,Other,Other,0.04969399999999999,1,1
2020,2025,crocs,CROX,Other,Other,0.04933700000000002,1,2
2020,2025,enerpac tool,EPAC,Other,Other,0.049127000000000004,1,1
2020,2025,seagate technology,STX,Other,Other,0.048931333333333334,3,5
2020,2025,healthequity,HQY,Other,Other,0.048486999999999975,2,2
2020,2025,vail resorts,MTN,Other,Other,0.04840816666666668,6,3
2020,2025,ugi,UGI,Controversial,Controversial,0.048398333333333377,4,3
2020,2025,eni,ENI,Other,Controversial,0.04834100000000002,1,1
2020,2025,mitsubishi estate,8802,Other,Other,0.04830833333333334,3,5
2020,2025,carrier global,CARR,Other,Other,0.048291583333333346,4,6
2020,2025,badger meter,BMI,Other,Other,0.047335000000000016,1,1
2020,2025,singapore airlines,C6L,Other,Other,0.046694,1,1
2020,2025,legal and general,LGEN,Other,Other,0.04634533333333335,3,3
2020,2025,rollins,ROL,Other,Other,0.045837,2,4
2020,2025,avnet,AVT,Other,Other,0.045672500000000005,2,2
2020,2025,teleflex,TFX,Other,Other,0.0455135,2,1
2020,2025,freeport mcmoran,FCX,Other,Other,0.04546566666666667,2,3
2020,2025,intercontinental hotels,IHG,Other,Other,0.045352,2,2
2020,2025,archrock,AROC,Controversial,Controversial,0.04496700000000001,1,1
2020,2025,cleveland cliffs,CLF,Other,Other,0.044948000000000016,1,2
2020,2025,evolution mining,EVN,Other,Other,0.044751333333333324,3,1
2020,2025,murphy usa,MUSA,Other,Other,0.044708,2,1
2020,2025,nexon,3659,Other,Other,0.044366,1,2
2020,2025,biomerieux,BIM,Other,Other,0.044126,3,3
2020,2025,eicher motors,EICHERMOT,Other,Other,0.04410699999999998,1,2
2020,2025,federal signal,FSS,Other,Other,0.044084,1,1
2020,2025,mongodb,MDB,Other,Other,0.043975,1,5
2020,2025,verisk analytics,VRSK,Other,Other,0.04361324999999999,4,5
2020,2025,ipg photonics,IPGP,Other,Other,0.04353900000000001,1,1
2020,2025,marico,MARICO,Other,Other,0.043370500000000034,2,3
2020,2025,japan post,6178,Other,Other,0.0433245,2,1
2020,2025,fubon financial holding,2881,Other,Other,0.043273000000000006,2,3
2020,2025,vulcan materials,VMC,Other,Other,0.04313500000000001,2,4
2020,2025,northwest natural holding,NWN,Controversial,Controversial,0.043011499999999994,2,1
2020,2025,frontdoor,FTDR,Other,Other,0.04288600000000001,1,1
2020,2025,hankyu hanshin,9042,Other,Other,0.042705833333333346,2,3
2020,2025,check point software technologies,CHKP,Other,Other,0.042547,1,5
2020,2025,borgwarner,BWA,Other,Other,0.04215073333333333,5,3
2020,2025,metlife,MET,Other,Other,0.041753,3,4
2020,2025,encompass health,EHC,Other,Other,0.04172399999999998,2,2
2020,2025,delta air lines,DAL,Other,Other,0.041437999999999996,3,5
2020,2025,eneos,5020,Controversial,Controversial,0.041256000000000015,1,1
2020,2025,signet jewelers,SIG,Other,Other,0.041055999999999995,1,2
2020,2025,merit medical systems,MMSI,Other,Other,0.040859000000000006,1,1
2020,2025,arrow electronics,ARW,Other,Other,0.04084600000000002,3,2
2020,2025,moncler,MONC,Other,Other,0.04082150000000001,2,5
2020,2025,expedia,EXPE,Other,Other,0.040473666666666665,3,2
2020,2025,banco bradesco,BBDC3,Other,Other,0.040234,2,1
2020,2025,celanese,CE,Other,Other,0.039820999999999995,1,1
2020,2025,albemarle,ALB,Clean,Clean,0.03959733333333333,3,4
2020,2025,wd 40,WDFC,Other,Other,0.039342999999999996,1,1
2020,2025,fnb,FNB,Other,Other,0.039244,1,2
2020,2025,national grid,NG.,Controversial,Controversial,0.03920499999999999,2,2
2020,2025,halliburton,HAL,Controversial,Controversial,0.03890699999999998,3,5
2020,2025,cnx resources,CNX,Controversial,Controversial,0.038802,1,1
2020,2025,zscaler,ZS,Other,Other,0.038421,1,6
2020,2025,itc,ITC,Controversial,Controversial,0.03826700000000001,1,1
2020,2025,severn trent,SVT,Other,Other,0.038262000000000004,1,1
2020,2025,sun pharmaceutical industries,SUNPHARMA,Other,Other,0.038256000000000005,1,1
2020,2025,samsung electro mechanics,9150,Other,Other,0.03790900000000001,1,2
2020,2025,jazz pharmaceuticals,JAZZ,Other,Other,0.037854800000000036,5,3
2020,2025,fair isaac,FICO,Other,Other,0.03782966666666667,2,6
2020,2025,obayashi,1802,Other,Other,0.037810999999999984,3,2
2020,2025,colgate palmolive india,COLPAL,Other,Other,0.03760700000000001,1,3
2020,2025,equifax,EFX,Other,Controversial,0.037392999999999996,1,5
2020,2025,china steel,2002,Other,Other,0.037318000000000004,1,2
2020,2025,new jersey resources,NJR,Controversial,Controversial,0.03720100000000001,3,3
2020,2025,hilton grand vacations,HGV,Other,Other,0.037177999999999996,1,2
2020,2025,gecina,GFC,Other,Other,0.03707866666666665,4,6
2020,2025,taisei,1801,Other,Other,0.037044999999999995,3,1
2020,2025,poste italiane,PST,Other,Other,0.03701883333333333,2,3
2020,2025,hilton worldwide,HLT,Other,Other,0.036809444444444436,6,9
2020,2025,citigroup,C,Controversial,Controversial,0.03640766666666667,3,4
2020,2025,ck asset,1113,Other,Other,0.036292000000000005,1,2
2020,2025,taylor morrison home,TMHC,Other,Other,0.03594700000000001,2,2
2020,2025,chubb,CB,Other,Other,0.03588816666666672,6,6
2020,2025,kosmos energy,KOS,Controversial,Controversial,0.035606,1,1
2020,2025,tenable,TENB,Other,Other,0.035411,1,1
2020,2025,cellnex telecom,CLNX,Other,Other,0.035076000000000024,3,4
2020,2025,asahi,2502,Other,Other,0.03505866666666668,1,3
2020,2025,terex,TEX,Other,Other,0.034810999999999995,2,2
2020,2025,assured guaranty,AGO,Other,Other,0.034685999999999995,1,2
2020,2025,huron consulting,HURN,Other,Other,0.03454,1,1
2020,2025,m and g,MNG,Other,Other,0.03435149999999999,2,1
2020,2025,united therapeutics,UTHR,Other,Other,0.03425900000000001,2,4
2020,2025,wisetech global,WTC,Other,Other,0.03411333333333335,1,3
2020,2025,wynn resorts,WYNN,Other,Other,0.03406150000000001,2,2
2020,2025,jb hunt transport services,JBHT,Other,Other,0.03399233333333333,1,6
2020,2025,wolters kluwer,WKL,Other,Other,0.03366099999999997,3,5
2020,2025,vertiv,VRT,Other,Other,0.033477999999999994,1,2
2020,2025,tis,3626,Other,Other,0.03332700000000001,1,2
2020,2025,progress software,PRGS,Other,Other,0.03309899999999999,1,1
2020,2025,smiths,SMIN,Controversial,Controversial,0.03305466666666668,2,3
2020,2025,box,BOX,Other,Other,0.032966999999999996,1,1
2020,2025,camden national,CAC,Other,Other,0.032799999999999996,1,1
2020,2025,globus medical,GMED,Other,Other,0.03273300000000001,1,2
2020,2025,itron,ITRI,Other,Other,0.03228099999999999,2,2
2020,2025,accor,AC,Other,Other,0.032197,1,1
2020,2025,hongkong land,H78,Other,Other,0.032107000000000004,1,2
2020,2025,granite construction,GVA,Controversial,Controversial,0.03202000000000001,2,2
2020,2025,prosperity bancshares,PB,Other,Other,0.031752,2,1
2020,2025,smith and nephew,SN.,Other,Other,0.031739500000000004,2,1
2020,2025,provident financial services,PFS,Other,Other,0.031664000000000005,1,1
2020,2025,monster beverage,MNST,Other,Other,0.0313445,2,5
2020,2025,gartner,IT,Other,Other,0.03131788888888889,2,9
2020,2025,mercadolibre,MELI,Other,Other,0.03127433333333335,3,7
2020,2025,interface,TILE,Other,Other,0.030728999999999996,1,2
2020,2025,intercontinental exchange,ICE,Other,Other,0.03041894444444443,6,9
2020,2025,groupe bruxelles lambert,GBLB,Other,Other,0.03014399999999999,2,1
2020,2025,asian paints,ASIANPAINT,Other,Other,0.030088333333333384,2,3
2020,2025,aristocrat leisure,ALL,Other,Other,0.02969050000000001,2,4
2020,2025,sg,9143,Other,Other,0.029493500000000006,2,2
2020,2025,kontoor brands,KTB,Other,Other,0.029428000000000003,1,1
2020,2025,carnival,CCL,Other,Other,0.029278,1,2
2020,2025,coeur mining,CDE,Other,Other,0.029174,1,1
2020,2025,eagle materials,EXP,Other,Other,0.02903550000000002,2,2
2020,2025,fmc,FMC,Other,Other,0.028994999999999993,2,2
2020,2025,paychex,PAYX,Other,Other,0.028857476190476197,3,7
2020,2025,avista,AVA,Controversial,Controversial,0.02849750000000001,2,2
2020,2025,tokyo electron,8035,Other,Other,0.028452000000000033,2,5
2020,2025,micron technology,MU,Other,Other,0.028257916666666688,4,6
2020,2025,sealed air,SEE,Other,Other,0.028219999999999995,4,2
2020,2025,ingredion,INGR,Other,Other,0.02779633333333334,3,4
2020,2025,cvb financial,CVBF,Other,Other,0.027774999999999994,1,1
2020,2025,ipsen,IPN,Other,Other,0.027774000000000007,3,4
2020,2025,primerica,PRI,Other,Other,0.02737050000000002,2,2
2020,2025,advance auto parts,AAP,Other,Other,0.02724825,4,1
2020,2025,hulic,3003,Other,Other,0.026927999999999994,2,3
2020,2025,glacier bancorp,GBCI,Other,Other,0.026910500000000004,2,2
2020,2025,columbia banking system,COLB,Other,Other,0.026515000000000025,1,2
2020,2025,national storage affiliates trust,NSA,Other,Other,0.026494000000000004,1,1
2020,2025,ms and ad insurance,8725,Other,Other,0.02633333333333332,3,4
2020,2025,perrigo,PRGO,Other,Other,0.026298499999999995,4,1
2020,2025,ulta beauty,ULTA,Other,Other,0.026219333333333338,3,9
2020,2025,whitbread,WTB,Other,Other,0.026168666666666673,3,3
2020,2025,mgm resorts international,MGM,Other,Other,0.02537100000000001,3,3
2020,2025,keysight technologies,KEYS,Controversial,Controversial,0.02521638095238095,6,7
2020,2025,asbury automotive,ABG,Other,Other,0.025169999999999998,1,1
2020,2025,waste management,WM,Other,Other,0.025143500000000013,4,4
2020,2025,msa safety,MSA,Other,Other,0.024734499999999993,2,1
2020,2025,fluor,FLR,Controversial,Controversial,0.02473100000000001,1,1
2020,2025,corvel,CRVL,Other,Other,0.024387,1,1
2020,2025,enersys,ENS,Other,Other,0.0243535,2,1
2020,2025,affiliated managers,AMG,Other,Other,0.024053500000000005,2,2
2020,2025,moderna,MRNA,Other,Other,0.023942999999999992,1,2
2020,2025,cf industries,CF,Other,Other,0.023714000000000002,1,2
2020,2025,fastenal,FAST,Other,Other,0.023695333333333318,6,5
2020,2025,mitsui fudosan,8801,Other,Other,0.023163000000000003,3,4
2020,2025,visteon,VC,Other,Other,0.0231605,2,2
2020,2025,corteva,CTVA,Other,Other,0.02297400000000001,3,3
2020,2025,sensient technologies,SXT,Other,Other,0.022819000000000006,2,1
2020,2025,taiwan high speed rail,2633,Clean,Clean,0.022753666666666672,2,3
2020,2025,tc energy,TRP,Controversial,Controversial,0.022578,1,1
2020,2025,one gas,OGS,Controversial,Controversial,0.02205649999999998,2,2
2020,2025,boyd gaming,BYD,Other,Other,0.02190850000000001,2,2
2020,2025,rentokil initial,RTO,Other,Other,0.02167066666666667,3,2
2020,2025,sodexo,SW,Controversial,Controversial,0.021534500000000012,2,2
2020,2025,radian,RDN,Other,Other,0.021429000000000004,1,1
2020,2025,sunrun,RUN,Other,Other,0.021075000000000066,2,2
2020,2025,general motors,GM,Controversial,Controversial,0.021016000000000007,2,2
2020,2025,rea,REA,Other,Other,0.020864999999999995,1,5
2020,2025,amadeus it,AMS,Other,Other,0.02084766666666668,3,5
2020,2025,euronet worldwide,EEFT,Other,Other,0.02077100000000001,1,1
2020,2025,hormel foods,HRL,Controversial,Controversial,0.020718999999999987,6,5
2020,2025,stmicroelectronics,STMPA,Other,Other,0.020410666666666688,3,4
2020,2025,sysco,SYY,Controversial,Controversial,0.020320666666666654,4,6
2020,2025,ford motor,F,Controversial,Controversial,0.020060999999999996,2,1
2020,2025,dentsu,4324,Other,Other,0.020051,1,2
2020,2025,madrigal pharmaceuticals,MDGL,Other,Other,0.019904000000000005,1,1
2020,2025,lamb weston,LW,Other,Other,0.019764666666666653,5,3
2020,2025,capri,CPRI,Controversial,Controversial,0.01959583333333332,2,3
2020,2025,morningstar,MORN,Other,Other,0.019451999999999997,1,1
2020,2025,ccl industries,CCL.B,Other,Other,0.019112000000000004,1,1
2020,2025,carrefour,CA,Other,Controversial,0.019039,2,1
2020,2025,lincoln national,LNC,Other,Other,0.018965250000000003,4,2
2020,2025,valero energy,VLO,Controversial,Controversial,0.018725799999999987,5,5
2020,2025,astellas pharma,4503,Clean,Clean,0.018717333333333308,3,4
2020,2025,beiersdorf,BEI,Controversial,Controversial,0.018396999999999997,3,2
